sample_idx,y_true,modelo,pred_baseline,conf_baseline,pred_llm,pred_ensemble,switched_to_llm,group
19,0,GradientBoosting,0,0.8883654331991284,0,0,False,MCAR_block_seed1374517740_mr10.txt
23,0,GradientBoosting,2,0.7616004638152198,0,2,False,MCAR_block_seed1420290459_mr1.txt
32,0,GradientBoosting,0,0.9967606088170762,0,0,False,MCAR_block_seed1641360605_mr9.txt
33,0,GradientBoosting,0,0.9778225421817066,0,0,False,MCAR_block_seed1663578933_mr4.txt
34,0,GradientBoosting,0,0.9734348015364359,0,0,False,MCAR_block_seed1679339875_mr9.txt
42,0,GradientBoosting,0,0.9964337093740432,0,0,False,MCAR_block_seed1800897090_mr10.txt
43,0,GradientBoosting,0,0.9662408589555253,0,0,False,MCAR_block_seed1816658032_mr9.txt
48,0,GradientBoosting,0,0.9971252296054521,0,0,False,MCAR_block_seed1908203470_mr7.txt
49,0,GradientBoosting,0,0.906848771605214,0,0,False,MCAR_block_seed1930421798_mr5.txt
53,0,GradientBoosting,0,0.6297806977889281,0,0,False,MCAR_block_seed2021967236_mr1.txt
58,0,GradientBoosting,0,0.9768319650403005,0,0,False,MCAR_block_seed262883668_mr4.txt
60,0,GradientBoosting,0,0.9371677539013232,0,0,False,MCAR_block_seed34020073_mr1.txt
70,0,GradientBoosting,0,0.9833563391345588,0,0,False,MCAR_block_seed483953814_mr8.txt
75,0,GradientBoosting,0,0.7408036625064631,0,0,False,MCAR_block_seed575499252_mr9.txt
82,0,GradientBoosting,0,0.9956341078723481,0,0,False,MCAR_block_seed689263018_mr5.txt
90,0,GradientBoosting,0,0.9918281453836324,0,0,False,MCAR_block_seed864560445_mr8.txt
96,0,GradientBoosting,0,0.9164710069913494,0,0,False,MCAR_block_seed940344941_mr1.txt
97,0,GradientBoosting,0,0.9032580368686031,0,0,False,MCAR_block_seed95553734_mr4.txt
98,0,GradientBoosting,0,0.9978976142150929,0,0,False,MCAR_block_seed956105883_mr10.txt
102,0,GradientBoosting,2,0.8361174361824983,2,2,False,MCAR_fixed_seed1042367434_mr3.txt
109,0,GradientBoosting,2,0.9489861653679359,2,2,False,MCAR_fixed_seed1217664861_mr8.txt
115,0,GradientBoosting,0,0.9877783811298364,0,0,False,MCAR_fixed_seed1354983018_mr8.txt
117,0,GradientBoosting,2,0.8671626270293037,0,2,False,MCAR_fixed_seed1384994795_mr8.txt
120,0,GradientBoosting,0,0.9792803956656799,0,0,False,MCAR_fixed_seed143836015_mr3.txt
121,0,GradientBoosting,2,0.5059487039853888,2,2,True,MCAR_fixed_seed1446528456_mr7.txt
122,0,GradientBoosting,2,0.8579735614703786,2,2,False,MCAR_fixed_seed1468746784_mr6.txt
126,0,GradientBoosting,2,0.881263661324896,2,2,False,MCAR_fixed_seed151803508_mr8.txt
130,0,GradientBoosting,1,0.4722102542571026,2,2,True,MCAR_fixed_seed1560292222_mr7.txt
131,0,GradientBoosting,2,0.8171332594871202,2,2,False,MCAR_fixed_seed1583846613_mr2.txt
134,0,GradientBoosting,2,0.6858747567131754,2,2,False,MCAR_fixed_seed1651837660_mr9.txt
136,0,GradientBoosting,2,0.6716838735794731,2,2,False,MCAR_fixed_seed1719828707_mr8.txt
143,0,GradientBoosting,2,0.6964086235326392,2,2,False,MCAR_fixed_seed1827135087_mr7.txt
144,0,GradientBoosting,2,0.623910730695381,0,2,False,MCAR_fixed_seed1834928536_mr10.txt
152,0,GradientBoosting,0,0.6203848257976938,0,0,False,MCAR_fixed_seed1986671572_mr2.txt
154,0,GradientBoosting,1,0.5543239738978936,2,2,True,MCAR_fixed_seed2010225963_mr6.txt
157,0,GradientBoosting,0,0.5566776088248028,2,2,True,MCAR_fixed_seed205369676_mr3.txt
166,0,GradientBoosting,2,0.9602157518754707,2,2,False,MCAR_fixed_seed402885431_mr10.txt
167,0,GradientBoosting,0,0.6101631760317968,0,0,False,MCAR_fixed_seed410678880_mr6.txt
170,0,GradientBoosting,0,0.4067809706277405,0,0,True,MCAR_fixed_seed456451599_mr3.txt
173,0,GradientBoosting,2,0.9077417104349791,2,2,False,MCAR_fixed_seed52290577_mr3.txt
176,0,GradientBoosting,2,0.8810170474751644,2,2,False,MCAR_fixed_seed570215365_mr3.txt
177,0,GradientBoosting,0,0.9276432033261806,0,0,False,MCAR_fixed_seed585976307_mr9.txt
182,0,GradientBoosting,2,0.7493547297888509,2,2,False,MCAR_fixed_seed677521745_mr1.txt
192,0,GradientBoosting,2,0.5943496624788768,2,2,True,MCAR_fixed_seed905049277_mr6.txt
193,0,GradientBoosting,0,0.5209389175235839,0,0,True,MCAR_fixed_seed928603668_mr9.txt
194,0,GradientBoosting,2,0.8630034911480261,2,2,False,MCAR_fixed_seed950821996_mr7.txt
211,0,GradientBoosting,2,0.9224900469938183,2,2,False,MCAR_uniform_seed1235865152_mr8.txt
213,0,GradientBoosting,2,0.7791457385133957,2,2,False,MCAR_uniform_seed1258083480_mr3.txt
216,0,GradientBoosting,1,0.6706064064440016,1,1,False,MCAR_uniform_seed1303856199_mr4.txt
217,0,GradientBoosting,2,0.7855057542502943,0,2,False,MCAR_uniform_seed1319617141_mr8.txt
224,0,GradientBoosting,2,0.45737648579647694,1,1,True,MCAR_uniform_seed1479153626_mr1.txt
227,0,GradientBoosting,2,0.927720544356515,2,2,False,MCAR_uniform_seed1532719794_mr8.txt
228,0,GradientBoosting,0,0.630771248344404,2,0,False,MCAR_uniform_seed154242857_mr5.txt
235,0,GradientBoosting,2,0.5201376419775614,0,0,True,MCAR_uniform_seed16924700_mr9.txt
237,0,GradientBoosting,2,0.8447613442154135,2,2,False,MCAR_uniform_seed1730235549_mr5.txt
239,0,GradientBoosting,2,0.6142147980105394,2,2,False,MCAR_uniform_seed1753789940_mr3.txt
245,0,GradientBoosting,2,0.9442125816312169,2,2,False,MCAR_uniform_seed1845335378_mr2.txt
262,0,GradientBoosting,0,0.6299841553691135,2,0,False,MCAR_uniform_seed283767565_mr7.txt
264,0,GradientBoosting,1,0.7287560198318678,1,1,False,MCAR_uniform_seed329540284_mr2.txt
265,0,GradientBoosting,2,0.9338740939275734,2,2,False,MCAR_uniform_seed359552061_mr3.txt
267,0,GradientBoosting,2,0.5456455165491947,2,2,True,MCAR_uniform_seed397531331_mr6.txt
270,0,GradientBoosting,2,0.9647365885577992,2,2,False,MCAR_uniform_seed443304050_mr1.txt
272,0,GradientBoosting,2,0.6707321362541864,2,2,False,MCAR_uniform_seed459064992_mr3.txt
274,0,GradientBoosting,2,0.8331221744732094,2,2,False,MCAR_uniform_seed489076769_mr9.txt
283,0,GradientBoosting,2,0.8181972067608878,2,2,False,MCAR_uniform_seed717940364_mr10.txt
287,0,GradientBoosting,2,0.6711904050658548,2,2,False,MCAR_uniform_seed78458361_mr6.txt
288,0,GradientBoosting,2,0.8548191295711904,0,2,False,MCAR_uniform_seed785931411_mr8.txt
289,0,GradientBoosting,2,0.9121452058077648,2,2,False,MCAR_uniform_seed801692353_mr4.txt
303,1,GradientBoosting,1,0.9972289911905318,1,1,False,MAR_logistic_seed1101139123_mr5.txt
310,1,GradientBoosting,2,0.8940488439361227,2,2,False,MAR_logistic_seed1222696338_mr1.txt
323,1,GradientBoosting,1,0.9992535802183626,1,1,False,MAR_logistic_seed1511757531_mr4.txt
330,1,GradientBoosting,1,0.9989928386887067,1,1,False,MAR_logistic_seed1626857360_mr3.txt
331,1,GradientBoosting,1,0.9997663456649941,1,1,False,MAR_logistic_seed1649075688_mr10.txt
339,1,GradientBoosting,1,0.991605581478688,1,1,False,MAR_logistic_seed1802154787_mr6.txt
343,1,GradientBoosting,1,0.99894643547948,1,1,False,MAR_logistic_seed1877939283_mr5.txt
344,1,GradientBoosting,1,0.9993899571125454,1,1,False,MAR_logistic_seed1915918553_mr6.txt
349,1,GradientBoosting,1,0.9878604406180866,1,1,False,MAR_logistic_seed202607704_mr4.txt
351,1,GradientBoosting,1,0.9896232231468058,1,1,False,MAR_logistic_seed2053236710_mr10.txt
354,1,GradientBoosting,1,0.6762843053047763,1,1,False,MAR_logistic_seed2099009429_mr4.txt
356,1,GradientBoosting,1,0.9989802005862349,1,1,False,MAR_logistic_seed2129021206_mr9.txt
358,1,GradientBoosting,1,0.9959994680894516,1,1,False,MAR_logistic_seed2144782148_mr3.txt
359,1,GradientBoosting,1,0.9990773955459189,1,1,False,MAR_logistic_seed224826032_mr9.txt
363,1,GradientBoosting,1,0.9994834535923204,1,1,False,MAR_logistic_seed286359693_mr8.txt
370,1,GradientBoosting,2,0.5172614101437848,2,2,True,MAR_logistic_seed407916908_mr1.txt
376,1,GradientBoosting,1,0.999223333238117,1,1,False,MAR_logistic_seed499462346_mr8.txt
378,1,GradientBoosting,1,0.9932300839740025,1,1,False,MAR_logistic_seed537441616_mr2.txt
381,1,GradientBoosting,1,0.9992327981711217,1,1,False,MAR_logistic_seed628987054_mr7.txt
383,1,GradientBoosting,0,0.5482209194409778,2,2,True,MAR_logistic_seed674759773_mr2.txt
386,1,GradientBoosting,1,0.9972936769141763,1,1,False,MAR_logistic_seed742750820_mr1.txt
388,1,GradientBoosting,1,0.9980240982202955,1,1,False,MAR_logistic_seed766305211_mr5.txt
396,1,GradientBoosting,1,0.9995815355983907,1,1,False,MAR_logistic_seed880068977_mr8.txt
400,1,GradientBoosting,2,0.623865272715077,2,2,False,MAR_multi_predictor_seed1006698253_mr4.txt
401,1,GradientBoosting,1,0.8666930115201621,1,1,False,MAR_multi_predictor_seed1014491702_mr6.txt
407,1,GradientBoosting,1,0.9994322321041056,1,1,False,MAR_multi_predictor_seed1128255468_mr10.txt
409,1,GradientBoosting,1,0.9985299307880794,1,1,False,MAR_multi_predictor_seed1212007457_mr8.txt
413,1,GradientBoosting,1,0.9997967820813468,1,1,False,MAR_multi_predictor_seed1287791953_mr10.txt
423,1,GradientBoosting,1,0.9869643994678026,1,1,False,MAR_multi_predictor_seed1463089380_mr3.txt
428,1,GradientBoosting,1,0.9930585405263594,1,1,False,MAR_multi_predictor_seed1532416490_mr5.txt
429,1,GradientBoosting,2,0.9143613908908702,2,2,False,MAR_multi_predictor_seed153939553_mr4.txt
435,1,GradientBoosting,1,0.9954146012250705,1,1,False,MAR_multi_predictor_seed1691952975_mr10.txt
436,1,GradientBoosting,1,0.9952586630937952,1,1,False,MAR_multi_predictor_seed1714171303_mr9.txt
438,1,GradientBoosting,1,0.9955403843356841,1,1,False,MAR_multi_predictor_seed1759944022_mr9.txt
439,1,GradientBoosting,1,0.9993819696112536,1,1,False,MAR_multi_predictor_seed176157881_mr10.txt
440,1,GradientBoosting,2,0.741047021701847,2,2,False,MAR_multi_predictor_seed1767737471_mr4.txt
441,1,GradientBoosting,2,0.5179685726764433,0,0,True,MAR_multi_predictor_seed1775704964_mr3.txt
455,1,GradientBoosting,1,0.9990044773192883,1,1,False,MAR_multi_predictor_seed2026786887_mr10.txt
456,1,GradientBoosting,1,0.9996740632787543,1,1,False,MAR_multi_predictor_seed2034580336_mr10.txt
458,1,GradientBoosting,2,0.7238474861545536,2,2,False,MAR_multi_predictor_seed2080353055_mr6.txt
463,1,GradientBoosting,1,0.9434090706914829,1,1,False,MAR_multi_predictor_seed313476038_mr9.txt
468,1,GradientBoosting,1,0.9996502065154249,1,1,False,MAR_multi_predictor_seed443000746_mr8.txt
470,1,GradientBoosting,1,0.9983194283862674,1,1,False,MAR_multi_predictor_seed46633173_mr6.txt
474,1,GradientBoosting,1,0.7680986701170368,1,1,False,MAR_multi_predictor_seed534546184_mr6.txt
478,1,GradientBoosting,1,0.9742809918460109,1,1,False,MAR_multi_predictor_seed62394115_mr7.txt
484,1,GradientBoosting,1,0.9844183023348742,1,1,False,MAR_multi_predictor_seed701876118_mr1.txt
492,1,GradientBoosting,1,0.9994745209282154,1,1,False,MAR_multi_predictor_seed907185322_mr10.txt
498,1,GradientBoosting,2,0.7835232258366358,2,2,False,MAR_multi_predictor_seed968718983_mr6.txt
499,1,GradientBoosting,1,0.9975270397035619,1,1,False,MAR_multi_predictor_seed990937311_mr8.txt
508,1,GradientBoosting,1,0.9988979704562463,1,1,False,MAR_quantile_group_seed1178673019_mr2.txt
509,1,GradientBoosting,1,0.998775549474903,1,1,False,MAR_quantile_group_seed1200891347_mr4.txt
510,1,GradientBoosting,1,0.9987561976685603,1,1,False,MAR_quantile_group_seed1208684796_mr5.txt
518,1,GradientBoosting,1,0.9996384229317612,1,1,False,MAR_quantile_group_seed1361763895_mr8.txt
520,1,GradientBoosting,1,0.9993559927022294,1,1,False,MAR_quantile_group_seed142823443_mr6.txt
524,1,GradientBoosting,1,0.9995764250964969,1,1,False,MAR_quantile_group_seed1513506931_mr6.txt
531,1,GradientBoosting,1,0.9988698010991672,1,1,False,MAR_quantile_group_seed1635064146_mr9.txt
533,1,GradientBoosting,1,0.9995317868251898,1,1,False,MAR_quantile_group_seed1680836865_mr7.txt
540,1,GradientBoosting,1,0.9984092083496331,1,1,False,MAR_quantile_group_seed1810361573_mr1.txt
542,1,GradientBoosting,1,0.9991025408631389,1,1,False,MAR_quantile_group_seed1856134292_mr5.txt
543,1,GradientBoosting,1,0.9983623100628556,1,1,False,MAR_quantile_group_seed188596162_mr10.txt
544,1,GradientBoosting,1,0.998759806980228,1,1,False,MAR_quantile_group_seed1901907011_mr6.txt
547,1,GradientBoosting,1,0.9991302281700306,1,1,False,MAR_quantile_group_seed1993452449_mr8.txt
560,1,GradientBoosting,1,0.6166485112717337,1,1,False,MAR_quantile_group_seed226575432_mr2.txt
565,1,GradientBoosting,1,0.9997914276381966,1,1,False,MAR_quantile_group_seed318120870_mr10.txt
566,1,GradientBoosting,1,0.9993989271795389,1,1,False,MAR_quantile_group_seed348132647_mr6.txt
570,1,GradientBoosting,1,0.9984956617800865,1,1,False,MAR_quantile_group_seed431884636_mr3.txt
574,1,GradientBoosting,1,0.9988550737649174,1,1,False,MAR_quantile_group_seed485450804_mr4.txt
575,1,GradientBoosting,1,0.9994225012658033,1,1,False,MAR_quantile_group_seed501211746_mr3.txt
577,1,GradientBoosting,1,0.9991412612024619,1,1,False,MAR_quantile_group_seed523430074_mr9.txt
586,1,GradientBoosting,1,0.9996020300397883,1,1,False,MAR_quantile_group_seed736532727_mr6.txt
589,1,GradientBoosting,1,0.9903593787718582,1,1,False,MAR_quantile_group_seed774511997_mr4.txt
590,1,GradientBoosting,1,0.99954583977254,1,1,False,MAR_quantile_group_seed790272939_mr10.txt
592,1,GradientBoosting,1,0.9993350343879396,1,1,False,MAR_quantile_group_seed820284716_mr3.txt
594,1,GradientBoosting,1,0.998080587653812,1,1,False,MAR_quantile_group_seed866057435_mr4.txt
596,1,GradientBoosting,1,0.9994285911564089,1,1,False,MAR_quantile_group_seed911830154_mr9.txt
598,1,GradientBoosting,1,0.7936842945263887,1,1,False,MAR_quantile_group_seed97050724_mr5.txt
606,1,GradientBoosting,1,0.9996047206131905,1,1,False,MAR_rank_seed1143812908_mr9.txt
608,1,GradientBoosting,1,0.9997041987099428,1,1,False,MAR_rank_seed1189585627_mr7.txt
609,1,GradientBoosting,1,0.999594554306339,1,1,False,MAR_rank_seed1219597404_mr6.txt
614,1,GradientBoosting,1,0.9997202040632978,1,1,False,MAR_rank_seed1303349393_mr10.txt
619,1,GradientBoosting,1,0.9996729197764304,1,1,False,MAR_rank_seed1394894831_mr6.txt
621,1,GradientBoosting,1,0.9990485243286664,1,1,False,MAR_rank_seed1440667550_mr5.txt
623,1,GradientBoosting,1,0.9987492896720679,1,1,False,MAR_rank_seed1532212988_mr2.txt
627,1,GradientBoosting,1,0.9994067063182667,1,1,False,MAR_rank_seed1577985707_mr1.txt
628,1,GradientBoosting,1,0.9992885085457547,1,1,False,MAR_rank_seed1600204035_mr6.txt
631,1,GradientBoosting,1,0.9991977084239284,1,1,False,MAR_rank_seed16417894_mr1.txt
632,1,GradientBoosting,1,0.9996327310744757,1,1,False,MAR_rank_seed1645976754_mr4.txt
633,1,GradientBoosting,1,0.9995635121579078,1,1,False,MAR_rank_seed1661737696_mr10.txt
642,1,GradientBoosting,1,0.9996697769497237,1,1,False,MAR_rank_seed1844828572_mr6.txt
644,1,GradientBoosting,1,0.9997398377340364,1,1,False,MAR_rank_seed1874840349_mr8.txt
652,1,GradientBoosting,1,0.999562736616592,1,1,False,MAR_rank_seed2080149553_mr5.txt
654,1,GradientBoosting,1,0.9837042242909502,1,1,False,MAR_rank_seed2118128823_mr4.txt
655,1,GradientBoosting,1,0.9995936178130364,1,1,False,MAR_rank_seed2125922272_mr7.txt
658,1,GradientBoosting,1,0.9997038953556492,1,1,False,MAR_rank_seed237488040_mr8.txt
662,1,GradientBoosting,1,0.999573242820023,1,1,False,MAR_rank_seed291054208_mr9.txt
663,1,GradientBoosting,1,0.9996276104414751,1,1,False,MAR_rank_seed313272536_mr10.txt
667,1,GradientBoosting,1,0.9995687704362503,1,1,False,MAR_rank_seed374806197_mr9.txt
671,1,GradientBoosting,1,0.9995858923771482,1,1,False,MAR_rank_seed450590693_mr9.txt
676,1,GradientBoosting,1,0.9996158824810467,1,1,False,MAR_rank_seed534342682_mr3.txt
677,1,GradientBoosting,1,0.9996381662230595,1,1,False,MAR_rank_seed542136131_mr6.txt
680,1,GradientBoosting,1,0.999256609109251,1,1,False,MAR_rank_seed62190613_mr8.txt
681,1,GradientBoosting,1,0.9995919912478043,1,1,False,MAR_rank_seed625888120_mr8.txt
682,1,GradientBoosting,1,0.9989252396854473,1,1,False,MAR_rank_seed671660839_mr2.txt
690,1,GradientBoosting,1,0.9997208891741823,1,1,False,MAR_rank_seed801185547_mr7.txt
694,1,GradientBoosting,1,0.9968401454193857,1,1,False,MAR_rank_seed854751715_mr1.txt
709,1,GradientBoosting,1,0.9995416714716711,1,1,False,MAR_threshold_seed1188369739_mr3.txt
711,1,GradientBoosting,1,0.9995030539971688,1,1,False,MAR_threshold_seed122508386_mr1.txt
713,1,GradientBoosting,1,0.9996797268400289,1,1,False,MAR_threshold_seed1249903400_mr8.txt
715,1,GradientBoosting,1,0.9991976276138125,1,1,False,MAR_threshold_seed1279915177_mr2.txt
723,1,GradientBoosting,1,0.9986466957013461,1,1,False,MAR_threshold_seed1500985323_mr1.txt
725,1,GradientBoosting,1,0.9996127101732885,1,1,False,MAR_threshold_seed1530997100_mr1.txt
727,1,GradientBoosting,1,0.9994549639392646,1,1,False,MAR_threshold_seed1568976370_mr1.txt
728,1,GradientBoosting,1,0.999546056810197,1,1,False,MAR_threshold_seed1576769819_mr9.txt
729,1,GradientBoosting,1,0.9997026872849936,1,1,False,MAR_threshold_seed1584737312_mr8.txt
730,1,GradientBoosting,1,0.999646415661514,1,1,False,MAR_threshold_seed1592530761_mr3.txt
733,1,GradientBoosting,1,0.9997611140571563,1,1,False,MAR_threshold_seed1638303480_mr7.txt
735,1,GradientBoosting,1,0.999567699179624,1,1,False,MAR_threshold_seed1676282750_mr5.txt
738,1,GradientBoosting,1,0.9995413105006712,1,1,False,MAR_threshold_seed1722055469_mr2.txt
739,1,GradientBoosting,1,0.9996845023792917,1,1,False,MAR_threshold_seed1752067246_mr7.txt
742,1,GradientBoosting,1,0.9995530120824955,1,1,False,MAR_threshold_seed1843612684_mr10.txt
761,1,GradientBoosting,1,0.9995859783850893,1,1,False,MAR_threshold_seed244065601_mr3.txt
762,1,GradientBoosting,1,0.9994362582713584,1,1,False,MAR_threshold_seed252033094_mr6.txt
765,1,GradientBoosting,1,0.9996412853061806,1,1,False,MAR_threshold_seed297805813_mr6.txt
771,1,GradientBoosting,1,0.999638018050826,1,1,False,MAR_threshold_seed389351251_mr3.txt
778,1,GradientBoosting,1,0.9996000117201336,1,1,False,MAR_threshold_seed548887736_mr10.txt
781,1,GradientBoosting,1,0.9996029626250807,1,1,False,MAR_threshold_seed640433174_mr8.txt
786,1,GradientBoosting,1,0.9993768512277197,1,1,False,MAR_threshold_seed731978612_mr7.txt
790,1,GradientBoosting,1,0.9993404797736711,1,1,False,MAR_threshold_seed777751331_mr5.txt
794,1,GradientBoosting,1,0.999537850056289,1,1,False,MAR_threshold_seed845742378_mr3.txt
797,1,GradientBoosting,1,0.9991802811466929,1,1,False,MAR_threshold_seed891515097_mr1.txt
806,2,GradientBoosting,0,0.6122459017386898,2,0,False,MNAR_quantile_threshold_seed1102429122_mr1.txt
808,2,GradientBoosting,2,0.7957188368755413,2,2,False,MNAR_quantile_threshold_seed1140408392_mr5.txt
812,2,GradientBoosting,2,0.7837006580807891,2,2,False,MNAR_quantile_threshold_seed1216192888_mr2.txt
818,2,GradientBoosting,2,0.866890487002528,2,2,False,MNAR_quantile_threshold_seed1345717596_mr9.txt
820,2,GradientBoosting,0,0.5409370251993789,0,0,True,MNAR_quantile_threshold_seed1391490315_mr4.txt
826,2,GradientBoosting,1,0.5852650506107644,1,1,True,MNAR_quantile_threshold_seed1528808472_mr1.txt
830,2,GradientBoosting,2,0.8647984703138407,2,2,False,MNAR_quantile_threshold_seed1604592968_mr6.txt
832,2,GradientBoosting,2,0.9300546046385282,2,2,False,MNAR_quantile_threshold_seed1642572238_mr3.txt
834,2,GradientBoosting,2,0.9504790254761643,2,2,False,MNAR_quantile_threshold_seed1658333180_mr7.txt
837,2,GradientBoosting,2,0.9482734422330409,2,2,False,MNAR_quantile_threshold_seed1704105899_mr9.txt
838,2,GradientBoosting,2,0.9684208421473144,2,2,False,MNAR_quantile_threshold_seed1711899348_mr8.txt
843,2,GradientBoosting,0,0.5382117920825772,2,2,True,MNAR_quantile_threshold_seed1893654161_mr6.txt
844,2,GradientBoosting,2,0.7995268674681868,2,2,False,MNAR_quantile_threshold_seed1909415103_mr4.txt
847,2,GradientBoosting,2,0.9554170791208747,2,2,False,MNAR_quantile_threshold_seed1955187822_mr7.txt
849,2,GradientBoosting,2,0.9200497453528852,2,2,False,MNAR_quantile_threshold_seed1962981271_mr4.txt
850,2,GradientBoosting,2,0.8434566206873909,2,2,False,MNAR_quantile_threshold_seed1985199599_mr10.txt
855,2,GradientBoosting,2,0.5261441034826553,2,2,True,MNAR_quantile_threshold_seed20806827_mr7.txt
864,2,GradientBoosting,0,0.5581260902307359,0,0,True,MNAR_quantile_threshold_seed271888750_mr4.txt
865,2,GradientBoosting,2,0.7006145177456884,0,2,False,MNAR_quantile_threshold_seed279856243_mr6.txt
867,2,GradientBoosting,2,0.7360842020204332,2,2,False,MNAR_quantile_threshold_seed309868020_mr7.txt
868,2,GradientBoosting,2,0.9242076077765179,2,2,False,MNAR_quantile_threshold_seed325628962_mr2.txt
874,2,GradientBoosting,2,0.9036251903973757,2,2,False,MNAR_quantile_threshold_seed417174400_mr7.txt
881,2,GradientBoosting,2,0.911415998987152,2,2,False,MNAR_quantile_threshold_seed58786097_mr4.txt
884,2,GradientBoosting,2,0.4914197063962091,2,2,True,MNAR_quantile_threshold_seed652495381_mr1.txt
885,2,GradientBoosting,2,0.9812483932972521,2,2,False,MNAR_quantile_threshold_seed668256323_mr8.txt
887,2,GradientBoosting,2,0.6293299007090717,2,2,False,MNAR_quantile_threshold_seed714029042_mr5.txt
889,2,GradientBoosting,2,0.6528992015701057,2,2,False,MNAR_quantile_threshold_seed759801761_mr9.txt
893,2,GradientBoosting,2,0.9407255560444404,2,2,False,MNAR_quantile_threshold_seed827792808_mr1.txt
898,2,GradientBoosting,2,0.9480807303581812,2,2,False,MNAR_quantile_threshold_seed919338246_mr6.txt
903,2,GradientBoosting,2,0.7052891239959135,2,2,False,MNAR_self_logistic_seed1062632764_mr2.txt
906,2,GradientBoosting,0,0.8011185855525734,0,0,False,MNAR_self_logistic_seed1154178202_mr6.txt
907,2,GradientBoosting,0,0.7580498366106241,0,0,False,MNAR_self_logistic_seed118328626_mr9.txt
908,2,GradientBoosting,0,0.7930657897165478,0,0,False,MNAR_self_logistic_seed1199950921_mr7.txt
909,2,GradientBoosting,2,0.6474070321500108,2,2,False,MNAR_self_logistic_seed1222169249_mr6.txt
914,2,GradientBoosting,2,0.9193645719657145,2,2,False,MNAR_self_logistic_seed1291496359_mr6.txt
920,2,GradientBoosting,2,0.7934782294996642,2,2,False,MNAR_self_logistic_seed1375248348_mr7.txt
925,2,GradientBoosting,0,0.5439430658694205,0,0,True,MNAR_self_logistic_seed1496805563_mr8.txt
927,2,GradientBoosting,0,0.6515202040371146,2,0,False,MNAR_self_logistic_seed1542578282_mr9.txt
933,2,GradientBoosting,1,0.9247993514818657,1,1,False,MNAR_self_logistic_seed1672102990_mr2.txt
934,2,GradientBoosting,2,0.8673745926701295,2,2,False,MNAR_self_logistic_seed1702114767_mr3.txt
936,2,GradientBoosting,0,0.6081604241285264,0,0,False,MNAR_self_logistic_seed1747887486_mr6.txt
942,2,GradientBoosting,1,0.6567819170512448,1,1,False,MNAR_self_logistic_seed1831639475_mr4.txt
950,2,GradientBoosting,0,0.5734218915149975,2,2,True,MNAR_self_logistic_seed2014730351_mr8.txt
953,2,GradientBoosting,2,0.7957307656849095,2,2,False,MNAR_self_logistic_seed2060503070_mr9.txt
956,2,GradientBoosting,2,0.7384156912074813,2,2,False,MNAR_self_logistic_seed209874064_mr1.txt
967,2,GradientBoosting,2,0.9464978991987029,2,2,False,MNAR_self_logistic_seed42544130_mr6.txt
973,2,GradientBoosting,2,0.6952317640577992,0,2,False,MNAR_self_logistic_seed498935257_mr8.txt
974,2,GradientBoosting,0,0.977616338212864,0,0,False,MNAR_self_logistic_seed506728706_mr2.txt
984,2,GradientBoosting,2,0.8086418392961873,2,2,False,MNAR_self_logistic_seed727798852_mr10.txt
988,2,GradientBoosting,0,0.6974232159523744,0,0,False,MNAR_self_logistic_seed811550841_mr7.txt
991,2,GradientBoosting,0,0.5931726642512894,0,0,True,MNAR_self_logistic_seed857323560_mr1.txt
994,2,GradientBoosting,0,0.5183217990626799,0,0,True,MNAR_self_logistic_seed903096279_mr6.txt
996,2,GradientBoosting,0,0.5038964068035837,2,2,True,MNAR_self_logistic_seed948868998_mr2.txt
997,2,GradientBoosting,0,0.9246463982068477,0,0,False,MNAR_self_logistic_seed971087326_mr8.txt
1001,2,GradientBoosting,0,0.5480411080973332,0,0,True,MNAR_self_noisy_seed1041949173_mr2.txt
1003,2,GradientBoosting,2,0.7960359910742191,2,2,False,MNAR_self_noisy_seed1087721892_mr10.txt
1004,2,GradientBoosting,2,0.7103471527672239,2,2,False,MNAR_self_noisy_seed1133494611_mr6.txt
1005,2,GradientBoosting,0,0.5923676983165771,2,2,True,MNAR_self_noisy_seed113405977_mr4.txt
1007,2,GradientBoosting,2,0.9301418480923801,2,2,False,MNAR_self_noisy_seed1179267330_mr4.txt
1011,2,GradientBoosting,2,0.8772563622344234,2,2,False,MNAR_self_noisy_seed1255051826_mr6.txt
1018,2,GradientBoosting,2,0.8898598883537805,2,2,False,MNAR_self_noisy_seed1354564757_mr1.txt
1022,2,GradientBoosting,1,0.9437542733804288,1,1,False,MNAR_self_noisy_seed143417754_mr2.txt
1024,2,GradientBoosting,2,0.3869763814370359,2,2,True,MNAR_self_noisy_seed1521894691_mr5.txt
1027,2,GradientBoosting,2,0.9444116496789906,2,2,False,MNAR_self_noisy_seed1589885738_mr8.txt
1033,2,GradientBoosting,2,0.8002622326641727,2,2,False,MNAR_self_noisy_seed1697192118_mr10.txt
1037,2,GradientBoosting,2,0.8970775291419673,2,2,False,MNAR_self_noisy_seed1772976614_mr4.txt
1039,2,GradientBoosting,2,0.5485120686189893,0,0,True,MNAR_self_noisy_seed1810955884_mr7.txt
1041,2,GradientBoosting,2,0.7944175782774421,2,2,False,MNAR_self_noisy_seed1818749333_mr3.txt
1047,2,GradientBoosting,0,0.9338803816010637,0,0,False,MNAR_self_noisy_seed1994046760_mr8.txt
1065,2,GradientBoosting,2,0.6090669290398232,2,2,False,MNAR_self_noisy_seed394499677_mr8.txt
