X0_missing_rate,X0_obs_vs_full_ratio,X0_iqr_ratio,X0_obs_skew_diff,coef_X1_abs,auc_mask_from_Xobs,log_pval_X1_mask,X1_mean_diff,X1_mannwhitney_pval,little_proxy_score,X0_ks_obs_vs_imputed,X0_tail_missing_ratio,mask_entropy,X0_censoring_score,X0_mean_shift_X1_to_X4,mechdetect_auc_complete,mechdetect_auc_shuffled,mechdetect_auc_excluded,mechdetect_delta_complete_shuffled,mechdetect_delta_complete_excluded,mechdetect_mwu_pvalue,caafe_missing_rate_by_quantile,caafe_tail_asymmetry,caafe_kurtosis_excess,caafe_cond_entropy_X0_mask,llm_ctx_domain_prior,llm_ctx_domain_confidence,llm_ctx_stats_consistency,llm_ctx_surprise,llm_ctx_confidence_delta,llm_ctx_counter_strength
0.09,1.0989010989010988,1.3333333333333333,-0.1485987625716665,0.07289344876753598,0.3481481481481481,0.020918676023055964,0.0024180520334367017,0.8659015964320844,0.2512210012210012,0.03164835164835165,1.0,3.436375274859193,0.2106282429662021,0.03113016711488957,0.5599761051373954,0.24397478680014828,0.3445639187574671,0.3160013183372471,0.21541218637992826,0.1,20.0,1.0,4.45791962884345,0.08618674903233615,0.0,0.7,0.1,0.9,0.25,0.95
0.06,1.0638297872340425,1.375,-0.09286351592062125,0.03768999189094073,0.6273521505376344,0.03363022642334902,-0.004929078014184407,0.9188974589912888,0.2907801418439716,0.024893617021276595,1.0,2.826502961191393,0.19426530187155194,0.04428208583933303,0.7286626344086021,0.3105324074074074,0.6273521505376344,0.41813022700119473,0.10131048387096775,0.1,20.0,1.0,4.898248547113335,0.07517560787218783,0.5,0.6,0.8,0.3,0.3,0.95
0.05,1.0526315789473684,1.0,-0.07734334057547687,0.82456375103687,0.748991935483871,1.246359243493715,-0.12479352226720664,0.04024026711003911,0.42894736842105263,0.017368421052631578,1.0,2.2052822148646523,0.1570499367098617,0.12667036338443582,0.7600806451612904,0.0,0.738239247311828,0.0,0.021841397849462374,0.0,20.0,1.0,2.3193743377017118,0.0889430741342194,0.5,0.7,0.8,0.2,0.2,0.95
0.11,1.1235955056179776,1.2307692307692308,-0.1941766176241404,0.24184115787992425,0.6676564495530014,0.5173373658053729,-0.03709200911448096,0.29425209817811704,0.3347803881511747,0.032134831460674154,1.0,3.7017073662359876,0.20536370004756968,0.05418363172905233,0.7225734355044701,0.7113346104725417,0.6676564495530014,0.011238825031928412,0.054916985951468655,0.7,20.0,1.0,3.8586622628535148,0.07989618365374328,0.5,0.65,0.35,0.75,0.3,0.95
0.12,1.1363636363636365,1.5,-0.18961856033204127,0.08058220435132449,0.5633141762452107,0.2705642713197478,-0.023487762237762277,0.48654672483607764,0.1789772727272727,0.05045454545454545,1.0,3.5856172169101486,0.2735971022986714,0.04014431206830971,0.6943486590038314,0.7325156325156326,0.5604406130268199,-0.038166973511801205,0.13390804597701145,1.0,20.0,1.0,3.224694243431184,0.1259768809132068,0.0,0.6,0.1,0.85,0.35,0.95
0.07,1.0752688172043012,1.0,-0.10152781698376678,0.05331965142215743,0.4480286738351255,0.05306982547282043,0.006472881956752774,0.6896028302864416,0.24731182795698925,0.03236559139784946,1.0,3.225365348369851,0.22667580547784685,0.038335307991774786,0.5949820788530465,0.4014336917562724,0.456989247311828,0.19354838709677413,0.13799283154121855,0.37582508748869836,20.0,1.0,4.798229686239259,0.09063826882145418,0.0,0.6,0.1,0.85,0.35,0.95
0.05,1.0526315789473681,1.25,-0.0848650222301166,0.04852118991761934,0.6607862903225806,0.0076492102325039606,-0.0013400809716598294,0.7572875213337472,0.32105263157894737,0.01631578947368421,1.0,2.205024623400231,0.15040107348725176,0.05219672842592381,0.6975806451612904,0.5622053872053873,0.6607862903225806,0.1353752579559031,0.03679435483870974,1.0,20.0,1.0,4.958304591426494,0.06778607831316792,0.5,0.6,0.8,0.4,0.05,0.8
0.12,1.1363636363636362,1.3333333333333333,-0.19377972170897095,0.38934586706988494,0.4233716475095785,0.5568108117693145,-0.04274329836829838,0.40139924452992926,0.20359848484848483,0.05181818181818182,1.0,3.57154458611611,0.2787275399759426,0.03651476308634784,0.5622605363984673,0.5638736263736264,0.4233716475095785,-0.0016130899751590766,0.13888888888888878,1.0,20.0,1.0,3.3855835254309063,0.10130839437446387,0.5,0.6,0.2,0.8,0.35,0.9
0.1,1.1111111111111112,1.0,-0.15985170814887462,0.18704400768948076,0.6064814814814815,0.3880591092640934,0.03136752136752152,0.37871287703123757,0.24722222222222223,0.03777777777777778,1.0,3.6563535869457926,0.23271290149729168,0.052421975632226434,0.7277777777777777,0.34835825814691224,0.6064814814814815,0.3794195196308655,0.12129629629629624,0.1,20.0,1.0,2.2103207187505545,0.0984932761501543,0.5,0.7,0.1,0.9,0.25,0.95
0.11,1.1235955056179776,1.0,-0.19968467622032504,0.06486838867601068,0.49434865900383146,0.017211139099263282,0.0020295434902175558,0.7699524924378328,0.25944841675178754,0.02842696629213483,1.0,3.520618933771315,0.19001659610614705,0.03428479302842653,0.6144955300127714,0.5721070148489503,0.49434865900383146,0.04238851516382103,0.12014687100893989,0.2,1.0,1.0,5.141246467922949,0.06717378536868862,1.0,0.85,0.95,0.05,0.1,0.1
0.12,1.1363636363636365,1.625,-0.19824553455309735,0.13723978065031633,0.5255747126436782,0.22156291255772875,0.021576340326340482,0.5987676544786593,0.2206439393939394,0.038181818181818185,1.0,3.5280336614948427,0.22635159238564684,0.023627887956473678,0.6901340996168582,0.5423280423280423,0.5198275862068965,0.1478060572888159,0.17030651340996172,0.7,20.0,1.0,0.7974165026524962,0.11095307030860171,0.5,0.6,0.1,0.9,0.35,0.95
0.09,1.098901098901099,1.6,-0.15134373097004472,0.9221199681846859,0.7223416965352448,2.2938035591075625,-0.12169061707523243,0.008559969314929172,0.3324175824175824,0.03065934065934066,1.0,2.95758753282108,0.20618978442221753,0.09402514728613409,0.7593787335722819,0.5344348659003831,0.7186379928315412,0.22494386767189878,0.040740740740740744,0.1,20.0,1.0,4.605198076832654,0.09038235075207011,0.5,0.8,0.5,0.8,0.1,0.9
0.07,1.075268817204301,1.25,-0.11367863385739652,0.8311801712592517,0.7419354838709679,1.1347060026547366,-0.07427153491669625,0.07841959224312599,0.44854070660522277,0.030107526881720432,1.0,3.1395050178500323,0.21489949390808383,0.08379674627299684,0.7724014336917562,0.6156586021505376,0.7401433691756273,0.1567428315412186,0.03225806451612889,0.7,20.0,1.0,3.424238277496155,0.06054673869433402,0.5,0.75,0.6,0.4,0.15,0.95
0.07,1.0752688172043012,1.3333333333333333,-0.13205061872542956,0.16132898481775362,0.26702508960573484,0.19361121184979474,-0.027095001772420968,0.39021148647010007,0.2692012288786482,0.021075268817204302,1.0,2.5541249321494193,0.1681319517751351,0.03198913149183971,0.40860215053763443,0.6219086021505377,0.26702508960573484,-0.21330645161290324,0.1415770609318996,0.4,20.0,1.0,14.439286721845498,0.04328115283447782,1.0,0.6,0.9,0.1,0.35,0.1
0.08,1.0869565217391306,1.2307692307692308,-0.1451415572031176,0.04793453590143801,0.5722819593787336,0.08784099633274416,0.011034698996655656,0.6930970245499479,0.27445652173913043,0.022608695652173914,1.0,3.007756994016261,0.17225041151749035,0.0501205338368398,0.6664277180406213,0.4216248506571087,0.5722819593787336,0.2448028673835126,0.09414575866188768,0.4,20.0,1.0,4.816249958808204,0.0523584158460523,0.5,0.6,0.3,0.8,0.35,0.95
0.06,1.0638297872340425,1.0,-0.1055652704829737,0.191482930567495,0.6056787634408601,0.3082135837733537,0.034324877250409225,0.42399061180762376,0.3599290780141844,0.01723404255319149,1.0,2.4773335212473735,0.1512538346490777,0.06760978994813048,0.6740591397849461,0.716733870967742,0.6056787634408601,-0.042674731182795855,0.068380376344086,0.7,20.0,1.0,4.694680593809817,0.07157688618750217,1.0,0.6,0.5,0.6,0.35,0.1
0.06,1.0638297872340425,1.6,-0.10422664381495572,0.052839138799758135,0.7563844086021506,0.05163293602895543,0.007644571740316297,0.8557720386645373,0.29521276595744683,0.02106382978723404,1.0,2.245390875133516,0.17284148031388727,0.06813973130504625,0.8039314516129034,0.0,0.746135752688172,0.0,0.057795698924731354,0.0,20.0,1.0,8.760738972201011,0.05095689851580968,0.0,0.6,0.1,0.8,0.35,0.95
0.11,1.1235955056179774,1.0,-0.17707578073843488,0.23112544087704745,0.6393997445721583,0.5837342701407979,0.04297556376208067,0.5147147551910513,0.30311542390194074,0.039550561797752806,1.0,3.8252129986185834,0.23552307722382976,0.061485405630842996,0.7960408684546616,0.4878427128427128,0.6393997445721583,0.3081981556119488,0.15664112388250329,0.1,20.0,1.0,1.6882823776077478,0.10230579084119386,0.5,0.6,0.4,0.8,0.35,0.95
0.11,1.1235955056179776,1.0,-0.1834455956549017,0.34549599141199977,0.4568007662835249,0.6760294312999713,-0.05322660485581865,0.09466966022130802,0.2814096016343207,0.04202247191011236,1.0,3.089334899886511,0.2454563013591787,0.03717133622565763,0.5732120051085569,0.3347136699507389,0.4623563218390805,0.23849833515781793,0.11085568326947637,0.1,20.0,1.0,3.8639129199817708,0.10698442367882743,0.5,0.7,0.2,0.8,0.25,0.95
0.05,1.0526315789473684,1.0,-0.0756202841571898,0.2961635197502098,0.25789650537634407,0.3184955063159081,-0.04676113360323908,0.43769859798443833,0.26842105263157895,0.019473684210526317,1.0,2.634128604068527,0.1699989991322867,0.027698135264051696,0.3946572580645162,0.0,0.25789650537634407,0.0,0.13676075268817212,0.0,20.0,1.0,3.2022600577981883,0.07814240310792518,0.0,0.6,0.1,0.8,0.35,0.95
0.17,1.2048192771084338,1.5,-0.2902778597524127,0.23425071451095736,0.530408583186361,0.23870642495604794,0.019565501826309672,0.5878596113389944,0.25194897236002833,0.06349397590361446,1.0,4.070830963974224,0.29669434344198803,0.045181625060189565,0.7007789535567314,0.29897530630289254,0.5345238095238095,0.4018036472538388,0.16625514403292185,0.1,20.0,1.0,3.0958168684310685,0.11389297004373765,0.5,0.7,0.1,0.9,0.25,0.95
0.13,1.1494252873563218,1.5,-0.23448116023628884,0.32194015557550554,0.4735632183908047,0.5089501389505214,-0.037161803713528174,0.3742630767863142,0.19672855879752432,0.04632183908045977,1.0,3.5965458558588614,0.2534363602675039,0.02604257598449508,0.5942528735632183,0.6281609195402299,0.4735632183908047,-0.03390804597701158,0.12068965517241365,1.0,20.0,1.0,5.6119543073041935,0.07658531339734509,0.5,0.6,0.2,0.8,0.35,0.95
0.12,1.1363636363636365,1.125,-0.2010247546294308,0.4639900810090285,0.8060344827586206,1.0793410599938136,-0.06428175990675988,0.10521965849349971,0.3125,0.046363636363636364,1.0,3.8338103976726114,0.2577863256760616,0.07771092563050576,0.8373563218390805,0.5440247252747253,0.8089080459770114,0.29333159656435515,0.028448275862069106,0.1,20.0,1.0,3.50841260890022,0.08735582184154406,1.0,0.6,0.4,0.8,0.35,0.1
0.08,1.0869565217391304,1.0,-0.14184551926252587,0.26044039992112333,0.7021505376344086,0.5235991411138576,0.043821070234113746,0.2443127053874452,0.28125,0.02,1.0,3.217038619022376,0.15941090770967817,0.048377815151263076,0.7292712066905617,0.5031493325917686,0.7075268817204301,0.22612187409879303,0.021744324970131568,0.1,1.0,1.0,4.979591836734692,0.06709127669503995,1.0,0.85,0.95,0.05,0.1,0.1
0.06,1.0638297872340425,1.1875,-0.09258586966204252,0.41874609276794655,0.8234206989247311,0.5070719052268615,0.04766639388979799,0.1267646819209556,0.45567375886524825,0.02553191489361702,1.0,2.5402709764048876,0.19802172701206208,0.08547141197670989,0.8766801075268816,0.4800586510263929,0.8234206989247311,0.39662145650048874,0.053259408602150504,0.1,20.0,1.0,4.427835320116652,0.07517560787218783,0.5,0.6,0.5,0.7,0.35,0.95
0.1,1.1111111111111112,1.75,-0.17335889471872745,0.14312844639469313,0.27685185185185185,0.192917775616662,-0.020923076923076822,0.7560858976923321,0.15833333333333333,0.03111111111111111,1.0,3.078637227116373,0.2043366720654512,0.013649310690782138,0.42037037037037034,0.51635101010101,0.27777777777777773,-0.0959806397306397,0.1425925925925926,0.7,20.0,1.0,5.279704987319125,0.08537931890404438,0.0,0.6,0.2,0.8,0.35,0.95
0.11,1.1235955056179776,1.0,-0.17228597803769752,0.6654476133517178,0.7308109833971903,1.5641597037591284,-0.0789121552604698,0.0452398455455966,0.2722165474974464,0.04449438202247191,1.0,3.597806825597876,0.2556597199818228,0.054452887565249436,0.8353767560664113,0.3973385331143952,0.7307151979565772,0.43803822295201605,0.10466155810983402,0.1,20.0,1.0,6.0410523398461695,0.12642232595200714,0.5,0.7,0.4,0.8,0.25,0.95
0.12,1.1363636363636365,1.0,-0.19077018204078788,0.3518341887111668,0.37270114942528737,0.6932959399411474,-0.04755099067599067,0.34992321372415525,0.14772727272727273,0.05590909090909091,1.0,3.382342665610006,0.2943736692812867,0.030756702657579266,0.557088122605364,0.4736388462194914,0.37557471264367814,0.08344927638587257,0.18151340996168586,0.7,20.0,1.0,4.058011413162718,0.08283447983427261,0.5,0.7,0.3,0.8,0.25,0.95
0.09,1.098901098901099,1.0,-0.15137754845285034,0.5345169799410234,0.7252090800477897,0.8738487636590353,-0.06107964684887768,0.3438050077340783,0.2945665445665446,0.03164835164835165,1.0,3.3186171065574426,0.2106679292036747,0.05606894778051506,0.8310633213859019,0.6723056482511431,0.7215053763440861,0.15875767313475875,0.10955794504181582,0.2,20.0,1.0,5.288685232040464,0.06605397388015842,0.5,0.7,0.2,0.8,0.25,0.95
0.13,1.1494252873563218,1.0,-0.2437429111612519,0.32358030076381733,0.4931034482758621,0.5669699595716641,0.038423791063048274,0.281285531636975,0.20954907161803715,0.04482758620689655,1.0,3.773277929544387,0.24799258871869506,0.027919347913950968,0.6816091954022988,0.3458433140487274,0.4954022988505747,0.3357658813535714,0.18620689655172412,0.1,20.0,1.0,10.633417848469655,0.050462990011973796,0.5,0.6,0.2,0.8,0.35,0.9
0.1,1.1111111111111112,1.0,-0.20235956137559752,0.22202579538436001,0.5407407407407407,0.22218525530122288,-0.022076923076922994,0.588284783123671,0.26111111111111107,0.024444444444444446,1.0,3.443780032683603,0.17529017974018332,0.045609155654553826,0.611111111111111,0.5505611672278339,0.537037037037037,0.06054994388327717,0.07407407407407407,0.7,1.0,1.0,9.956228934409197,0.05679639398192089,1.0,0.85,0.95,0.1,0.1,0.1
0.15,1.1764705882352942,1.6,-0.2968224156288728,0.09226923782964941,0.5986042692939245,0.33539281243022456,0.025334841628959492,0.41959185457827475,0.3156862745098039,0.04941176470588235,1.0,3.731151935295567,0.2575070753901275,0.05776173735372109,0.7649425287356322,0.48018609742747675,0.5986042692939245,0.2847564313081554,0.16633825944170766,0.1,20.0,1.0,12.74064610173988,0.04943260949813432,1.0,0.6,0.9,0.1,0.35,0.1
0.04,1.0416666666666667,1.0,-0.06120682350929174,0.6005513551657898,0.34375,0.7200382219376422,-0.07929487179487171,0.2447442499840733,0.3359375,0.015416666666666667,1.0,2.2411147875688346,0.15132388967317395,0.05448396991229035,0.5,0.5,0.5,0.0,0.0,1.0,20.0,1.0,4.780312019079501,0.05437494060185534,0.5,0.75,0.85,0.15,0.1,0.9
0.07,1.0752688172043012,1.6,-0.1267475230701418,0.3043428591264687,0.6684587813620072,0.4875134404707126,-0.04605577218480439,0.24158644744658886,0.31298003072196623,0.01956989247311828,1.0,2.731823812458748,0.1602455754858121,0.035590712597057386,0.7329749103942653,0.0,0.6684587813620072,0.0,0.06451612903225812,0.0,20.0,1.0,6.134458924040761,0.050058247396984085,0.5,0.7,0.2,0.8,0.25,0.95
0.06,1.0638297872340425,1.0,-0.09470246687416095,0.2716329792817546,0.2718413978494623,0.24849469684541803,-0.02799372613202411,0.9130707448259407,0.25443262411347517,0.022340425531914895,1.0,2.657723915238944,0.1799566651889342,0.035156064890037864,0.3570228494623657,0.6786140979689367,0.2772177419354839,-0.321591248506571,0.0798051075268818,0.1,20.0,1.0,2.7168064279391126,0.09008167545254998,1.0,0.65,0.9,0.1,0.2,0.1
0.12,1.1363636363636365,1.0,-0.2108726028268295,0.2448168127187906,0.5163793103448276,0.34585997486289677,-0.026806526806526842,0.3751921203228188,0.2850378787878788,0.03681818181818182,1.0,3.764934206202326,0.22115877938287215,0.0432297794706516,0.6161877394636015,0.7149284036936985,0.5163793103448276,-0.09874066423009698,0.09980842911877386,0.4,20.0,1.0,7.001777881538363,0.0783749314217285,0.5,0.6,0.3,0.8,0.35,0.95
0.07,1.075268817204301,1.0,-0.11793939840515177,0.1237207848172362,0.7132616487455197,0.008648849892878098,0.0011780692425853445,0.8444323134920617,0.39093701996927804,0.02258064516129032,1.0,2.649038498252313,0.17597895146779352,0.08410421156151274,0.7956989247311826,0.0,0.7132616487455197,0.0,0.08243727598566297,0.0,20.0,1.0,4.079809351616153,0.07144993092330953,0.0,0.6,0.1,0.9,0.35,0.95
0.11,1.1235955056179776,1.2307692307692308,-0.1958767230155969,0.48646113264617363,0.5323435504469987,0.710978915052281,-0.055697336371493655,0.29974350320231946,0.29826353421859036,0.03584269662921348,1.0,3.449045032516298,0.2205325454722539,0.06026997822313955,0.6041187739463602,0.5165045229561359,0.5323435504469987,0.08761425099022424,0.0717752234993615,0.7,20.0,1.0,5.5412284232688,0.06304401513979195,0.5,0.6,0.2,0.8,0.35,0.95
0.11,1.0017791597877832,1.3103448275862075,-0.16954326217813787,0.10786379890313723,0.5881226053639846,0.13912254355530798,-0.004565028596113102,0.5892261556078812,0.2303370786516854,0.05438202247191011,1.0,3.844892174923424,0.0366541507322579,0.022295595025921357,0.6136973180076629,0.6078853046594982,0.5853448275862069,0.005812013348164724,0.028352490421456045,0.7,20.0,0.058823529411764705,12.980599705416406,0.16929196559230292,0.5,0.8,0.1,0.9,0.15,0.95
0.1,1.0027871463368934,1.1527777777777763,-0.08394975965248253,0.2448783630327924,0.6935185185185185,0.05959806216210899,0.0021781693587861334,0.8857696046330119,0.3111111111111111,0.04888888888888889,1.0,3.3835981778118382,0.005782315875331983,0.021602410674030768,0.75,0.5648148148148148,0.6972222222222223,0.18518518518518523,0.0527777777777777,0.7,20.0,0.058823529411764705,2.553918641320365,0.16840699929781575,0.5,0.8,0.2,0.8,0.15,0.95
0.08,1.0040072668220505,1.1147540983606554,-0.10073777265199668,0.009175677547215,0.44623655913978494,0.007072241195623684,0.00029927217008238194,0.7700454249402939,0.3206521739130435,0.0391304347826087,1.0,2.948989056362638,0.020465223243068834,0.010721608041203706,0.36678614097968937,0.5774193548387097,0.3795698924731183,-0.21063321385902029,-0.012783751493428919,0.2,20.0,0.1111111111111111,2.8554085356891754,0.170669461317231,0.5,0.7,0.1,0.9,0.25,0.95
0.06,1.0006702643247518,1.0821917808219168,-0.05701303601836161,0.1365092454119403,0.6908602150537635,0.439763187177628,-0.015785609397944197,0.3527977641433915,0.326241134751773,0.03,1.0,2.4712098281048958,0.0,0.026285329365866028,0.6906922043010754,0.3028935185185185,0.6908602150537635,0.3877986857825569,-0.00016801075268813026,0.1,20.0,0.05263157894736842,3.912024904843629,0.14531027421533413,0.5,0.7,0.2,0.8,0.25,0.95
0.07,0.998972543514308,1.0,-0.010299140133957274,0.5028021965635859,0.5483870967741936,0.8326835422654401,-0.022506885374584673,0.1519842458024883,0.3402457757296467,0.03387096774193549,1.0,3.1010246569596664,0.004757488681089335,0.012403838831498579,0.5555555555555555,0.5569023569023569,0.5394265232974911,-0.0013468013468014295,0.01612903225806439,1.0,20.0,0.0,1.6919722135956858,0.20169301682803664,0.5,0.8,0.2,0.8,0.15,0.95
0.09,1.0018250300935814,1.1794871794871797,-0.05388315613742234,0.03424366366765145,0.3231780167264038,0.026866137699308783,0.001167212620957092,0.9855813032975604,0.2274114774114774,0.04450549450549451,1.0,3.2493741001360124,0.0,0.010938562372879691,0.3342891278375149,0.541457586618877,0.32688172043010755,-0.20716845878136209,0.007407407407407363,0.1,20.0,0.058823529411764705,3.0000520198359,0.1359607073791276,0.5,0.8,0.1,0.9,0.15,0.95
0.1,1.0048891217042082,1.0697674418604644,-0.08103858060743563,0.5447606886168547,0.6416666666666666,1.1291611876969492,-0.023445912873225658,0.0702836102307065,0.31666666666666665,0.04777777777777778,1.0,3.312180849222412,0.005785206432701856,0.013265282168842494,0.6407407407407407,0.3657407407407407,0.6555555555555556,0.275,-0.014814814814814836,0.1840386271964254,20.0,0.125,2.7836268507580835,0.16284918795421524,0.5,0.85,0.15,0.85,0.1,0.95
0.07,0.9996373835372127,1.1428571428571428,0.010705666274223202,0.5740909132610968,0.543010752688172,0.9642363650436675,-0.028235111011862463,0.11701269034243021,0.3317972350230415,0.03462365591397849,1.0,2.9619398943334607,0.0047554442417818595,0.016009025228747788,0.5734767025089605,0.36368534482758624,0.553763440860215,0.2097913576813743,0.01971326164874554,0.1,20.0,0.0,-0.0720801195374321,0.23315535083499683,0.5,0.7,0.1,0.9,0.25,0.95
0.08,1.0035005158044812,1.0624999999999996,-0.12247386780189284,0.346230482702658,0.5659498207885304,0.22492675759845857,-0.019309040413713854,0.5890881453208183,0.3043478260869565,0.0391304347826087,1.0,3.0465818074318016,0.0,0.031012868329989722,0.36630824372759857,0.5524492234169652,0.5512544802867384,-0.18614097968936666,-0.18494623655913983,0.1,20.0,0.0,8.195867202522743,0.10762066221996756,0.5,0.85,0.1,0.9,0.1,0.95
0.13,1.0044909239369386,1.2000000000000008,-0.13785039653603004,0.31839902162655,0.44080459770114944,0.5089249122197435,-0.010828201622672229,0.23830658608341304,0.2524314765694076,0.06425287356321839,1.0,3.7004503960452597,0.013423892790984325,0.01267136220184843,0.4040229885057471,0.4663108921729611,0.4436781609195403,-0.06228790366721404,-0.03965517241379324,1.0,20.0,0.06666666666666667,4.216974558372582,0.1821324328795806,0.5,0.8,0.1,0.9,0.15,0.95
0.05,1.0012510052720935,1.0617283950617293,-0.03508682075955383,0.6319926084019906,0.7679771505376344,0.876091000916803,-0.029886389983769995,0.15681223962255308,0.41052631578947363,0.024210526315789474,1.0,2.4912932349134045,0.007955185161800247,0.023668772821486116,0.7730174731182796,0.0,0.7679771505376344,0.0,0.00504032258064524,0.0,20.0,0.05263157894736842,2.405563205377578,0.14656128906703023,0.5,0.8,0.1,0.85,0.15,0.9
0.09,1.0024057738572576,1.0909090909090913,-0.08294722346401984,0.002194338219649853,0.5156511350059737,0.03551836432905203,0.001323199561084995,0.8471000475524892,0.2445054945054945,0.04450549450549451,1.0,3.260046883903202,0.010906853160547857,0.013387681831861415,0.46284348864994024,0.43900630329996293,0.5156511350059737,0.023837185349977308,-0.052807646356033466,1.0,20.0,0.058823529411764705,2.2161881625334283,0.19579294153446747,0.5,0.8,0.1,0.9,0.15,0.95
0.11,1.0029000437368654,1.1034482758620685,-0.12956805304872354,0.3654424368819308,0.5796296296296296,0.5157278008083759,-0.012412647986572656,0.25631978564081803,0.33554647599591425,0.05438202247191011,1.0,2.8992263115275465,0.006098042273627932,0.007272619980339073,0.5549808429118773,0.3514891619730329,0.5739782886334611,0.2034916809388444,-0.018997445721583794,0.2,20.0,0.058823529411764705,4.287708312450227,0.16929196559230292,0.5,0.8,0.1,0.9,0.15,0.95
0.08,1.0026112375648477,1.0579710144927532,-0.07267908503212028,0.28270541802378235,0.4967741935483871,0.4343515623457758,-0.014161559088297263,0.31533457488826366,0.3233695652173913,0.0391304347826087,1.0,3.005518129976143,0.005113089899992494,0.009109045721899682,0.47622461170848257,0.0,0.46583034647550775,0.0,0.01039426523297482,0.0,20.0,0.05263157894736842,1.9112260789542352,0.21140927962788764,0.5,0.75,0.1,0.9,0.2,0.95
0.17,1.005488424836528,1.3877551020408154,-0.22128622073483073,0.01322482746925824,0.39268077601410933,0.0062328095053700225,-0.00020605875172102772,0.9013595629595158,0.20092133238837706,0.07987951807228916,1.0,4.202564721752058,0.0,0.007171920316448751,0.43991769547325105,0.46057471264367816,0.3950617283950617,-0.020657017170427117,0.04485596707818934,1.0,20.0,0.058823529411764705,4.965248510899098,0.1427574515362318,0.5,0.7,0.2,0.9,0.25,0.95
0.1,1.0038462127829115,1.1097560975609762,-0.08449868546174977,0.3027132029827859,0.5222222222222223,0.4898807597864734,-0.013852178169358784,0.7519708853965148,0.2694444444444445,0.04888888888888889,1.0,2.4990628349796764,0.01156598918555997,0.017876957518826772,0.5388888888888889,0.5346102150537634,0.4842592592592592,0.004278673835125479,0.05462962962962964,1.0,20.0,0.058823529411764705,0.6881196295690137,0.24439218493127557,0.5,0.8,0.1,0.9,0.15,0.95
0.1,1.0014960968167208,1.0740740740740744,-0.052240333030615815,0.637869901717853,0.6749999999999999,1.562300046903201,-0.03162016642192851,0.028156960503366957,0.30833333333333335,0.05,1.0,3.6627919695094553,0.0,0.03351548110185243,0.6231481481481481,0.0,0.6712962962962962,0.0,-0.04814814814814805,0.0,20.0,0.06666666666666667,0.671616053135935,0.2993480947871813,0.5,0.8,0.1,0.9,0.15,0.95
0.14,1.0053571149671234,1.0983606557377046,-0.14067973088796148,0.3213732492650491,0.348440065681445,0.5608974410733603,-0.014320839492440757,0.2990766737049638,0.21262458471760798,0.06837209302325581,1.0,4.069911811761781,0.00700780803461292,0.006952471022331392,0.34655172413793106,0.517816091954023,0.3645320197044335,-0.17126436781609194,-0.017980295566502436,0.7,20.0,0.06666666666666667,1.8452430933412476,0.24438212991570554,0.5,0.75,0.1,0.9,0.2,0.95
0.09,0.9986726502749511,1.1475409836065562,-0.04086917711895355,0.19437959126778692,0.47216248506571085,0.34619020318491206,-0.011922243199776208,0.4846901990621343,0.3321123321123321,0.04450549450549451,1.0,3.264732626265556,0.021828348619507946,0.01592109100456396,0.5129032258064515,0.5000298685782557,0.4685782556750298,0.012873357228195825,0.044324970131421726,1.0,20.0,0.0,3.8768085576467053,0.1359607073791276,0.5,0.7,0.1,0.8,0.25,0.95
0.1,1.0030149275682037,1.092105263157894,-0.09675118174030728,0.26172759177483623,0.5555555555555555,0.4044536389669012,-0.01093979441997063,0.4244118337827947,0.29444444444444445,0.05,1.0,3.3261634596525154,0.0,0.020719351961559013,0.5407407407407407,0.39496927803379417,0.5592592592592592,0.14577146270694658,-0.01851851851851849,0.1,20.0,0.058823529411764705,2.8463064278886794,0.18571145759821245,0.5,0.75,0.15,0.9,0.2,0.9
0.12,1.0070919863546592,1.357142857142857,-0.13906941566380837,0.42916482165283476,0.6896551724137931,1.0104169978565414,-0.019790415164864475,0.07637735171066311,0.23958333333333331,0.05863636363636364,1.0,2.801768502494655,0.012822610049384588,0.016024625613823187,0.6894636015325671,0.30993020079466443,0.6924329501915709,0.3795334007379027,-0.0029693486590037788,0.1,20.0,0.0,1.214474384403328,0.2273587910271512,0.5,0.75,0.15,0.85,0.2,0.95
0.06,1.0003154403803474,1.09090909090909,-0.039095386019354805,0.5016982256091228,0.5784610215053764,0.7475417482013027,-0.023073077764239086,0.19881926446460874,0.30939716312056736,0.03,1.0,2.7401498157010638,0.0,0.011307482628611535,0.5675403225806451,0.5357638888888888,0.5782930107526881,0.03177643369175631,-0.010752688172043001,0.4,20.0,0.0,3.519250842849157,0.12268214903278418,0.5,0.7,0.2,0.8,0.25,0.95
0.11,1.0009681110100626,1.0370370370370365,-0.08386858312078393,0.24796976300916046,0.32429757343550447,0.3691230094680189,0.010259502414132926,0.45033203685426215,0.27068437180796734,0.05438202247191011,1.0,3.192614968170018,0.012198176660563307,0.005751900038067579,0.29763729246487863,0.654254613035975,0.3187420178799489,-0.35661732057109635,-0.021104725415070247,0.1,20.0,0.06666666666666667,3.0391576891032654,0.1750832335645615,0.5,0.8,0.1,0.9,0.15,0.95
