X0_missing_rate,X0_obs_vs_full_ratio,X0_iqr_ratio,X0_obs_skew_diff,coef_X1_abs,auc_mask_from_Xobs,log_pval_X1_mask,X1_mean_diff,X1_mannwhitney_pval,little_proxy_score,X0_ks_obs_vs_imputed,X0_tail_missing_ratio,mask_entropy,X0_censoring_score,X0_mean_shift_X1_to_X4,mechdetect_auc_complete,mechdetect_auc_shuffled,mechdetect_auc_excluded,mechdetect_delta_complete_shuffled,mechdetect_delta_complete_excluded,mechdetect_mwu_pvalue,caafe_auc_self_delta,caafe_kl_density,caafe_kurtosis_excess,caafe_cond_entropy_X0_mask,llm_ctx_domain_prior,llm_ctx_domain_confidence,llm_ctx_stats_consistency,llm_ctx_surprise,llm_ctx_confidence_delta,llm_ctx_counter_strength,llm_ctx_cause_type,llm_ctx_n_causes,llm_ctx_stats_agreement
0.02,1.020408163265306,1.0,-0.030878341119682,0.8473791467100134,0.8520408163265306,0.9305828010952736,-0.3560090702947845,0.069175560991498,0.4872448979591837,0.0073469387755102,1.0,0.819543771947365,0.1041982608674874,0.2295918367346938,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.6277043959947912,0.0796513437074667,1.0,0.9,0.95,0.05,0.0,0.4,1.0,0.8,0.95
0.02,1.020408163265306,1.08,-0.0310743886316475,0.0146634248226012,0.2244897959183673,0.0700551139950313,-0.0476190476190476,0.7747710587278929,0.298469387755102,0.0079591836734693,1.0,0.5856666617281954,0.1100256661004587,0.076814058956916,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.9589143954130614,0.0889972256331716,1.0,0.9,1.0,0.0,0.0,0.2,1.0,0.8,1.0
0.04,1.0416666666666663,1.0,-0.0622289977551204,0.3247527004715092,0.2604166666666667,0.1315415572464133,-0.0567129629629629,0.7089387017354016,0.2291666666666666,0.015,1.0,2.323951792961466,0.1487044791289828,0.0387731481481481,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.4867998708662786,0.0905905900520283,1.0,0.85,0.9,0.8,0.0,0.2,0.5,1.0,0.1
0.01,1.0101010101010102,1.04,-0.0153505195939736,0.2264123352336055,0.5,0.248384633056227,-0.1829405162738496,0.5392358447511312,0.5732323232323232,0.0046464646464646,1.0,0.3224933614275158,0.087693586632568,0.1846240179573512,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-1.0019625698727068,0.0918169293966194,0.0,0.9,0.9,0.1,0.05,0.1,0.0,1.0,0.9
0.01,1.0101010101010102,1.0303030303030305,-0.0157137531836452,0.0441728794196161,0.5,0.1959781068907294,0.1638608305274972,0.4841850899351508,0.7626262626262627,0.004040404040404,1.0,0.4073407449681775,0.0794409425083572,0.3389450056116723,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-1.2548804028792262,0.0859132312719215,0.0,0.9,0.9,0.1,0.0,0.1,0.0,1.0,0.9
0.02,1.020408163265306,1.0,-0.0319991301756709,0.0351707682202243,0.4387755102040816,0.2087190235707894,0.1077097505668934,0.6546773739903589,0.4336734693877551,0.0095918367346938,1.0,1.541697063322072,0.1268966842202719,0.1771541950113379,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-1.3865881143938132,0.1162401996699034,0.0,0.85,0.9,0.1,0.0,0.2,0.0,1.0,0.9
0.01,1.0101010101010102,1.0769230769230769,-0.0152065211977405,0.0612028072512992,0.5,0.1739452805431317,-0.1358024691358025,0.6989694906109459,0.4646464646464646,0.0039393939393939,1.0,1.0689707756200586,0.0774567337069317,0.1823793490460157,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.0299393885674614,0.0719553338451007,0.0,0.9,0.9,0.0,0.05,0.1,0.0,1.0,1.0
0.02,1.020408163265306,1.0,-0.0314750670267844,0.2842186412125768,0.3928571428571429,0.357315956913616,-0.18140589569161,0.5081311457127746,0.3545918367346938,0.0087755102040816,1.0,1.1140670259732324,0.1186769092586973,0.1678004535147392,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-1.2368745626255118,0.0987919532544048,0.0,0.85,0.8,0.1,0.1,0.85,0.0,0.8,0.85
0.03,1.0309278350515465,1.0,-0.0464266811383777,0.2677596731967893,0.4359217171717171,0.1392411183270652,0.0626193203512791,0.4537978407428948,0.2147766323024054,0.0123711340206185,1.0,1.8994660074001195,0.1380848359786446,0.0621420389461626,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.7449367157802058,0.0908524433250958,1.0,0.7,0.2,0.8,0.15,0.2,0.5,1.0,0.2
0.03,1.0309278350515465,1.0,-0.046731361501747,0.2180324129585408,0.4835858585858585,0.4024693197547662,-0.1580756013745705,0.4424563128996791,0.352233676975945,0.012061855670103,1.0,1.2864114427130169,0.1355858622425849,0.1837533409698358,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.9091084606649598,0.0942784645715858,0.0,0.85,0.1,0.8,0.1,0.95,0.0,1.0,0.1
0.01,1.0101010101010102,1.0,-0.0151608144899362,0.284984809884563,0.5,0.0552872711862954,-0.0460157126823793,0.91597740455427,0.7070707070707071,0.0042424242424242,1.0,0.9314763563174628,0.0818764692940616,0.2239057239057239,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.5661043807735666,0.083033000965197,0.0,0.9,0.9,0.1,0.0,0.1,0.0,1.0,0.9
0.01,1.0101010101010102,1.0,-0.0149573177109243,0.5781118883466382,0.5,0.6770920500824282,0.404040404040404,0.2409080286157876,0.6969696969696969,0.0043434343434343,1.0,1.04963089027451,0.083117196100385,0.2379349046015712,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.1757881417198992,0.0888406826652821,0.5,0.85,0.9,0.1,0.0,0.9,0.5,1.0,0.9
0.01,1.0101010101010102,1.1578947368421053,-0.0152705972929799,0.2109473001969206,0.5,0.3061527569374079,-0.1762065095398428,0.4074032315988167,0.5782828282828283,0.0043434343434343,1.0,1.0584435884677557,0.0833689045907178,0.2435465768799102,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.8579345422853524,0.0948436257789135,0.0,0.95,0.95,0.0,0.0,0.05,0.0,0.8,0.95
0.03,1.0309278350515465,1.0,-0.0462450521753712,0.1312924771362821,0.7774621212121212,0.2184249172214962,0.1084383352424589,0.7512002681764356,0.4261168384879725,0.0114432989690721,1.0,2.0247761018959007,0.1305986998777099,0.1638029782359679,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.4248123339289504,0.0942784645715858,1.0,0.85,0.95,0.15,0.1,0.1,0.5,0.8,0.85
0.02,1.0204081632653064,1.0,-0.0303977578098897,0.5721364517998316,0.8061224489795917,0.6827334558911459,-0.2947845804988662,0.1640689640396615,0.4668367346938775,0.0079591836734693,1.0,1.2569982561549502,0.1101520360838374,0.2193877551020407,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.2790005622511131,0.0922101594585371,1.0,0.9,0.95,0.05,0.05,0.1,1.0,0.8,0.95
0.01,1.0101010101010102,1.0,-0.0151502696561389,0.1391364968246441,0.5,0.0921749774210886,0.0763187429854095,0.550785793696833,0.5732323232323232,0.0042424242424242,1.0,0.4073407449681775,0.0816827824542721,0.0892255892255892,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.4664249353903988,0.077408276805509,0.0,0.9,1.0,0.0,0.05,0.1,0.0,1.0,1.0
0.02,1.020408163265306,1.0,-0.0301278589553313,0.0439757812536289,0.2959183673469387,0.1935760871703399,0.1145124716553288,0.2836865861304856,0.5841836734693877,0.0087755102040816,1.0,1.1836381999111536,0.1182456205589288,0.1904761904761904,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.368326474843542,0.1055932201779092,0.5,0.85,0.8,0.15,0.1,0.85,0.5,1.0,0.85
0.01,1.0101010101010102,1.1578947368421053,-0.0153492508001981,0.648160625515917,0.5,0.8628917008259699,0.44668911335578,0.1704100570567873,0.7095959595959596,0.0042424242424242,1.0,0.8188557998458228,0.0818659977788276,0.2488776655443322,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.90654796356193,0.0888406826652821,0.5,0.8,0.9,0.8,0.05,0.85,0.0,1.0,0.2
0.03,1.0309278350515465,1.3333333333333333,-0.0463299804160751,0.0319777682068327,0.6295770202020202,0.309948827625376,-0.1237113402061855,0.557402526256209,0.3711340206185567,0.0123711340206185,1.0,1.6720411676437197,0.138150859934408,0.195303550973654,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.7629753216760453,0.1048847345810114,0.5,0.75,0.85,0.65,0.1,0.85,0.0,1.0,0.3
0.06,1.0638297872340423,1.692307692307692,-0.0949082063641431,0.0852856091396608,0.3350974462365592,0.0020718079289665,-0.0007880220646177,0.727407618787941,0.2189716312056737,0.0197872340425531,1.0,2.353187482801947,0.1662791527531486,0.0385145784081954,0.6885920698924731,0.397148908439231,0.3350974462365592,0.2914431614532421,0.3534946236559139,0.4,0.0,7.091427630119281,-0.6941253725136587,0.1018404741532254,1.0,0.9,1.0,0.0,0.05,0.1,1.0,0.8,1.0
0.01,1.01010101010101,1.0,-0.015043592133052,0.2290566905684839,0.5,0.2914975015627449,-0.2098765432098766,0.4737429581804153,0.4924242424242424,0.0042424242424242,1.0,1.0384149666205282,0.0818109345100166,0.1902356902356902,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0809063041414961,0.083033000965197,0.0,0.9,0.9,0.1,0.0,0.1,0.0,1.0,0.9
0.03,1.0309278350515465,1.1428571428571428,-0.0467512176332947,0.1845588995638429,0.163510101010101,0.0246492921157036,-0.0126002290950744,0.8452899524367024,0.2714776632302405,0.0102061855670103,1.0,1.671316134594098,0.120815732578171,0.0495418098510882,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.690113368822753,0.0776524810426783,1.0,0.85,0.95,0.05,0.1,0.6,1.0,1.0,0.95
0.04,1.0416666666666667,1.2352941176470589,-0.0616090453312111,0.1136184726246648,0.6770833333333334,0.2469368388613182,-0.0983796296296297,0.508053495790991,0.3671875,0.0191666666666666,1.0,1.4645615836178574,0.1779823276427033,0.1316550925925926,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.9143550572494924,0.1333202824202823,1.0,0.9,0.9,0.1,0.05,0.1,1.0,1.0,0.9
0.06,1.0638297872340423,1.4736842105263157,-0.0943664081633093,0.2821507333151433,0.3499663978494623,0.2524579621463448,-0.078408195429472,0.565561168967595,0.3093971631205673,0.0274468085106383,1.0,2.699491617823508,0.2092825417681268,0.0480693459416863,0.585013440860215,0.6140046296296297,0.3445900537634408,-0.0289911887694146,0.2404233870967742,0.7,0.2252923976608187,9.892669535214765,-1.035943846843539,0.1453102742153341,1.0,0.7,0.9,0.8,0.05,0.6,0.0,1.0,0.2
0.04,1.0416666666666667,1.1875,-0.0623904892428699,0.7556219843303439,0.7552083333333334,1.0711461160141469,-0.2662037037037038,0.0608332822078937,0.3984375,0.0158333333333333,1.0,2.276809836679387,0.154916999382571,0.1979166666666666,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.823254239357416,0.1015046454400258,0.5,0.85,0.9,0.8,0.2,0.85,0.0,1.0,0.2
0.02,1.0204081632653064,1.222222222222222,-0.0308769637004614,0.500184494495893,0.7397959183673469,0.592589739374508,-0.2698412698412698,0.2304942839553372,0.4183673469387755,0.0081632653061224,1.0,1.501604943398137,0.1122240189336228,0.1870748299319727,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.8807895615066208,0.0987919532544048,0.5,0.75,0.85,0.7,0.05,0.85,0.0,1.0,0.3
0.01,1.01010101010101,1.0769230769230769,-0.0153674323439767,0.6581444845129688,0.5,0.7077415146672777,-0.398428731762065,0.1413760153130901,0.547979797979798,0.0034343434343434,1.0,0.2747433136279715,0.0702034774067341,0.2612233445566778,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.2707864847429837,0.0640759781628102,1.0,0.9,0.95,0.05,0.05,0.6,1.0,0.8,0.95
0.03,1.0201515859046664,1.12,-0.0455175757328182,0.2376165843730256,0.6714015151515151,0.1591048626417109,0.0698739977090492,0.5922229290292982,0.3144329896907216,0.0148453608247422,1.0,1.8147661930697812,0.0162580504495818,0.0923062237495227,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-1.0846693258374578,0.1277454530482268,1.0,0.65,0.85,0.7,0.2,0.15,0.0,0.8,0.4
0.04,1.0416666666666667,1.12,-0.0631229969594081,0.9752401122799657,0.8541666666666666,1.3390346155383854,-0.3379629629629629,0.023106827963066,0.4635416666666667,0.01625,1.0,2.0806358632791397,0.1575462475438406,0.2407407407407407,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-1.107010202303736,0.1129431225355994,1.0,0.9,0.95,0.05,0.05,0.4,1.0,1.0,0.95
0.02,1.020408163265306,1.1538461538461535,-0.0304732325213679,0.1794313917195656,0.2908163265306122,0.3098879112808079,-0.155328798185941,0.5417362548662912,0.3698979591836734,0.0077551020408163,1.0,1.0110456598587796,0.1078921204613452,0.177437641723356,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.0872966175082226,0.0858341147952806,1.0,0.6,0.8,0.8,0.25,0.85,0.0,1.0,0.2
0.03,1.0309278350515465,1.1764705882352942,-0.0466339783085589,0.1224003945432948,0.3011363636363636,0.0035585673158364,0.0019091256204658,0.9918520505853918,0.2689003436426116,0.0108247422680412,1.0,2.0060965257485335,0.1256945374530726,0.0636693394425353,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.7534893973204295,0.0942784645715858,1.0,0.85,0.95,0.05,0.05,0.1,1.0,0.8,0.95
0.01,1.0101010101010102,1.0769230769230769,-0.0152651352370265,0.3674426791318362,0.5,0.751739097348239,0.4343434343434343,0.2320900184510412,0.7424242424242424,0.0038383838383838,1.0,1.024756731619342,0.0760625643712213,0.4464085297418631,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.1902634050590381,0.0692900627053303,0.5,0.7,0.8,0.7,0.25,0.95,0.0,1.0,0.3
0.01,1.01010101010101,1.0,-0.0156771338117183,0.0760395955935837,0.5,0.2097152987019895,0.1560044893378226,0.3811224457449707,0.8434343434343434,0.0045454545454545,1.0,0.5790188868909918,0.0867354631368978,0.3782267115600449,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-1.2680586515847814,0.0888406826652821,0.0,0.9,0.5,0.1,0.05,0.1,0.0,1.0,0.5
0.03,1.0309278350515465,1.0,-0.0462101486643642,0.5336488269653266,0.6467803030303031,0.2519280488359313,-0.1092019854906453,0.6757225320767608,0.4132302405498281,0.012061855670103,1.0,1.840654274764437,0.1355138581246685,0.1550210003818251,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.547895720018015,0.0908524433250958,1.0,0.9,0.9,0.1,0.0,0.4,1.0,0.8,0.9
0.02,1.0204081632653064,1.222222222222222,-0.0306080017989089,0.5922101688205545,0.6326530612244898,0.7393914368964424,-0.3106575963718821,0.1498334081101194,0.4795918367346939,0.0093877551020408,1.0,1.2293173785261762,0.1244932641854356,0.2335600907029479,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.927456297247664,0.1126291050204151,0.0,0.8,0.2,0.8,0.05,0.95,0.0,1.0,0.2
0.08,1.0065475848601462,1.1379310344827582,-0.0833257533850764,0.2408319102171374,0.3851851851851851,0.2937649962649035,-0.0346153846153847,0.4721545897879942,0.2866847826086957,0.0330434782608695,1.0,2.820939719193698,0.0468920100886489,0.01952281117565,0.4047789725209079,0.4043981481481482,0.3851851851851851,0.0003808243727597,0.0195937873357228,0.7,0.2555555555555555,16.02393323059763,1.0674176147130847,0.1761464439782173,0.0,0.9,1.0,0.0,0.15,0.85,0.0,1.0,1.0
0.11,1.0204150000335006,1.1666666666666663,-0.139342836195087,0.0415299808396075,0.723978288633461,0.0454173957393142,0.0047359943427358,0.7116979550751301,0.3546986721144024,0.0469662921348314,1.0,3.6855825766457273,0.0184839620623554,0.0612848176688426,0.7302681992337164,0.628352490421456,0.723978288633461,0.1019157088122604,0.0062899106002554,0.4,0.1183006535947711,17.916099767859766,-0.2651139062603804,0.2619833880203319,0.0,0.8,0.1,0.9,0.15,0.95,0.0,1.0,0.2
0.1,0.9988776655443322,1.5000000000000002,-0.0896629352412421,0.9768661091149656,0.6592592592592593,2.344516308050019,-0.1166752136752136,0.00272829184885,0.2916666666666667,0.0488888888888888,1.7857142857142858,3.0692980337552656,0.1176589881769116,0.0495589606310879,0.6638888888888889,0.5572452636968767,0.6564814814814814,0.1066436251920122,0.0074074074074074,0.7,0.1555555555555555,14.97935115586023,4.560075422673636,0.2993480947871813,0.5,0.85,0.95,0.05,0.05,0.35,0.5,1.0,0.95
0.12,1.001730991152712,1.9230769230769251,-0.1260751762914951,0.7159253405043859,0.73227969348659,1.2360996022970854,-0.0666011072261072,0.0211995795643083,0.3049242424242424,0.0572727272727272,2.068965517241379,3.919022709440468,0.1244146649844686,0.0595611147056534,0.7379310344827585,0.4334610472541507,0.7265325670498085,0.3044699872286078,0.01139846743295,0.1,0.0441176470588233,16.574758445976382,3.686626558832141,0.1697948483075147,0.5,0.85,0.95,0.05,0.05,0.4,0.5,1.0,0.95
0.11,1.012534075666008,1.1,-0.1101656788207824,0.8639163242064295,0.8192528735632184,2.1923696746504846,-0.1019427202011471,0.002412229234452,0.4693564862104188,0.0482022471910112,1.0,2.586927006730561,0.0557629302527129,0.1109992222073312,0.823978288633461,0.4615581098339719,0.8192528735632184,0.3624201787994891,0.0047254150702426,0.1,0.0490196078431374,16.488259733059103,0.0368892831213645,0.2943686619507687,0.5,0.85,0.9,0.1,0.2,0.7,0.5,1.0,0.9
0.09,1.005973891879932,1.142857142857143,-0.0901465172110675,0.4491947605324059,0.7542413381123058,0.5767909974126233,-0.0527707335399642,0.1478941792811614,0.3476800976800977,0.0395604395604395,1.0,3.1586506761649646,0.0723018650845917,0.0795224774969368,0.7763440860215054,0.4001237228607918,0.7578255675029868,0.3762203631607135,0.0185185185185186,0.1,0.1254385964912282,16.433333205354696,1.1653933745710017,0.1670946308460906,0.5,0.85,0.85,0.7,0.2,0.8,0.0,1.0,0.4
0.06,1.0069115056240685,1.3750000000000002,-0.0757491215431414,0.6858697636296938,0.5977822580645161,0.8947065462456282,-0.0873417894162573,0.0862331370914646,0.3723404255319149,0.0217021276595744,1.0,2.6939252288379016,0.0044651107182837,0.0650134386820647,0.6187836021505376,0.1574074074074074,0.5977822580645161,0.4613761947431302,0.0210013440860215,0.1,0.2105263157894737,15.154729664393734,1.547194167744145,0.1453102742153341,0.5,0.9,1.0,0.0,0.15,0.6,0.5,1.0,1.0
0.09,1.0049651840696614,1.3000000000000007,-0.091900947047296,0.866050019997756,0.8280764635603345,2.479468966492412,-0.1193509908894524,0.0016813092475238,0.4484126984126984,0.0365934065934066,1.4285714285714284,3.385898537756652,0.0731617933438776,0.0867997485630397,0.8244922341696536,0.0,0.8354838709677419,0.0,-0.0109916367980883,0.0,0.0903508771929824,14.507579633410115,1.801880467774275,0.1670946308460906,1.0,0.8,0.9,0.6,0.1,0.2,0.5,1.0,0.5
0.08,1.008768255563933,1.0,-0.0806647670995733,0.550060945605137,0.4829151732377539,0.6646239921074535,-0.0568290133779265,0.1695075874883304,0.2907608695652174,0.0339130434782608,1.0,3.3291907989100618,0.0154893912680154,0.0680054757640603,0.50442054958184,0.5011574074074074,0.4775388291517323,0.0032631421744325,0.0268817204301076,0.7,0.4309941520467836,17.789830495875012,0.2622975734087296,0.2308157595706837,0.5,0.8,0.9,0.7,0.05,0.85,0.0,1.0,0.5
0.14,1.0129504762778467,1.0,-0.1873877602378979,0.451246577712264,0.4726600985221675,0.9646298782288488,-0.0564592384359827,0.1069945131915706,0.2508305647840532,0.0504651162790697,1.0,4.074188984592842,0.0290874201833946,0.0400368354365559,0.4924466338259441,0.6222931744004541,0.4749589490968802,-0.1298465405745099,0.0174876847290639,0.4,0.2101307189542485,14.503262491082143,1.823452641492776,0.1885795378712353,0.5,0.85,0.9,0.7,0.1,0.8,0.0,1.0,0.3
0.14,0.999767109159264,1.5000000000000009,-0.092161825572069,0.8714774933980204,0.7507389162561576,2.1757604581005205,-0.0918119090212113,0.0040741439140641,0.329734219269103,0.0634883720930232,2.295081967213114,3.7649313751729254,0.1152479524920816,0.0525497495141989,0.75311986863711,0.4354406130268199,0.7507389162561576,0.31767925561029,0.0023809523809523,0.1,0.1042483660130717,16.024653988390757,1.7267392430870503,0.2223800599285815,0.5,0.85,1.0,0.0,0.05,0.35,0.5,1.0,1.0
0.14,1.0070101257371755,1.3,-0.1181041886057061,0.6712240844548908,0.5901477832512315,1.8331348641968623,-0.0846249680552007,0.008882774965338,0.2649501661129568,0.061860465116279,1.0,3.692736321448657,0.0714599071139965,0.0574738912981242,0.5715927750410509,0.5127187627187627,0.5958949096880132,0.0588740123222881,-0.0243021346469622,0.7,0.2053921568627451,17.100446647673195,0.7293935506114324,0.2761023914032865,0.5,0.85,0.95,0.05,0.05,0.35,0.5,1.0,0.95
0.07,1.0070198896874478,1.111111111111111,-0.0692412458476015,0.0572941998972885,0.3566308243727598,0.0532610950672203,0.0065798180314309,0.9245330575050076,0.2369431643625192,0.0286021505376344,1.0,2.889521654018223,0.0144254473175942,0.0383710618042113,0.3315412186379928,0.5379480286738351,0.3566308243727598,-0.2064068100358422,-0.0250896057347669,0.4,0.4,16.87849202815898,0.5870695257070793,0.2016930168280366,0.0,0.9,0.3,0.7,0.05,0.9,0.0,1.0,0.3
0.06,1.004610634067933,1.3599999999999997,-0.0771960817088661,0.4351317197453729,0.2227822580645161,0.4667757510806413,0.0496944899072561,0.3947920575484429,0.3351063829787234,0.0236170212765957,1.0,2.279964712649626,0.0403019757904175,0.0593130348446713,0.2227822580645161,0.491063653779171,0.2227822580645161,-0.2682813957146548,0.0,0.7,0.1347953216374269,14.236308261648706,4.014377600132143,0.1360251239749277,0.5,0.7,0.8,0.6,0.05,0.8,0.0,1.0,0.8
0.1,1.0177964407118576,1.4634146341463417,-0.1259271464349707,0.0654219967548358,0.587037037037037,0.1137697435346334,-0.0138632478632477,0.8001278528093321,0.2249999999999999,0.0488888888888888,1.0,3.4892680140923247,0.0757781916085444,0.0381090671960057,0.611111111111111,0.6651856829948227,0.5842592592592593,-0.0540745718837116,0.0268518518518517,0.2,0.5750000000000002,15.827509886038442,0.1864301613622898,0.3886248861814219,0.0,0.8,0.1,0.85,0.15,0.95,0.0,1.0,0.1
0.12,1.0138813282525858,1.0,-0.1529228366398796,1.0420206074507234,0.7870689655172415,2.106408488188625,-0.0910504079254077,0.0071548404031886,0.3626893939393939,0.0545454545454545,1.0,3.693107753343083,0.0064630219236196,0.0636466713805081,0.806992337164751,0.1999933788865936,0.7899425287356322,0.6069989582781574,0.0170498084291188,0.1,0.1421568627450979,20.33714459530451,1.5942160238417875,0.1363916269797097,0.5,0.9,0.9,0.1,0.05,0.4,0.5,1.0,0.9
0.06,1.0031633227889238,1.2727272727272727,-0.0672758779554196,0.5596223607216088,0.5330981182795699,1.007500664253582,-0.0854091653027824,0.0597812998262893,0.3147163120567375,0.0236170212765957,1.0,2.557049091593302,0.0540945416931239,0.0574095505119452,0.4850470430107527,0.0,0.5330981182795699,0.0,-0.0480510752688171,0.0,0.0154970760233917,12.424195500944608,3.563380160792618,0.1916795248277593,0.0,0.8,0.1,0.8,0.1,0.9,0.0,1.0,0.1
0.12,1.0135135135135136,1.0,-0.1499183984497976,0.0508624864361158,0.6138888888888889,0.133334289544746,-0.0121416083916084,0.7020153832007363,0.284090909090909,0.0586363636363636,1.0,3.756515936545574,0.0710810490940655,0.0404799554998473,0.6084291187739463,0.5997278640647817,0.6196360153256705,0.0087012547091646,-0.0112068965517241,1.0,0.2797385620915033,16.109634191022938,1.876169966859244,0.3439414160374818,0.5,0.85,0.95,0.05,0.05,0.4,0.5,1.0,0.95
0.07,1.0051114642841803,1.7777777777777786,-0.0575780606522682,0.4947020936923406,0.5161290322580645,0.7877832997503327,-0.0721889400921658,0.0972355391627812,0.2991551459293394,0.0248387096774193,1.0,2.933739107349539,0.0097439252160444,0.053617276600057,0.510752688172043,0.3868686868686868,0.5161290322580645,0.1238840013033561,-0.0053763440860215,0.4,0.2394736842105264,14.607076301318058,0.3706688474828632,0.2016930168280366,0.5,0.8,0.9,0.1,0.0,0.2,0.5,1.0,0.9
0.1,1.0069694784907477,1.4761904761904765,-0.1465690048474699,0.9334801415779678,0.7537037037037037,2.041590816191494,-0.1097777777777776,0.0049954008871394,0.3666666666666667,0.05,1.0,3.0914997246132243,0.0,0.075269933004295,0.7509259259259259,0.6248053392658509,0.7509259259259259,0.1261205866600749,0.0,0.7,0.1305555555555553,15.751170224614343,5.7811898863708215,0.197815193268222,0.5,0.85,0.95,0.05,0.05,0.4,0.5,1.0,0.95
0.14,1.014510296409496,1.2857142857142856,-0.1744578496810296,0.2599134538997235,0.3492610837438423,0.4056725442715961,-0.0283733708152311,0.2424244838729611,0.2321428571428571,0.0569767441860465,1.0,3.711721557515895,0.0285789429884396,0.0277170865257249,0.3466338259441707,0.4824003121895842,0.3475369458128079,-0.1357664862454134,-0.0009031198686371,0.4,0.1683006535947712,17.127660559639573,1.3574778972152473,0.2223800599285815,1.0,0.8,0.9,0.1,0.05,0.2,1.0,1.0,0.9
0.13,1.019490254872564,1.5833333333333337,-0.1645814557770415,0.7774054673761465,0.7132183908045978,1.6966383781930514,-0.0877956879548392,0.0149629835297681,0.2623784261715296,0.0463218390804597,1.0,3.369671610753618,0.0,0.0306901201660592,0.7620689655172415,0.6415362415362414,0.710919540229885,0.120532723981,0.0511494252873564,0.2,0.2137254901960784,16.0197638682854,0.3024620922697343,0.2012783974514757,1.0,0.8,0.9,0.1,0.05,0.45,1.0,1.0,0.9
0.11,0.998661420516773,1.4399999999999993,-0.0707625086212928,0.4157341032480016,0.7309067688378033,0.7981412282101784,-0.0603956156203346,0.0379103312691558,0.3478038815117467,0.0482022471910112,1.0,3.5474977139287316,0.081091829371284,0.0653585098531046,0.7279374201787995,0.5959564860426929,0.7318326947637294,0.1319809341361065,-0.0038952745849298,0.2,0.0803921568627449,15.85499210852859,2.7051486732937606,0.1809824950767478,0.5,0.85,0.2,0.8,0.1,0.85,0.0,1.0,0.4
0.1,1.002178649237473,1.0,-0.1212469867252914,0.8919594985077093,0.7592592592592592,1.530412925760317,-0.091059829059829,0.0227198049703345,0.3138888888888889,0.0466666666666666,1.7241379310344829,3.040197728613415,0.1184822480238804,0.0719825188213174,0.7435185185185186,0.6180555555555556,0.7518518518518519,0.125462962962963,-0.0083333333333333,0.6579050194284821,0.1222222222222222,13.096649493795374,4.994395966372677,0.2443921849312755,0.5,0.85,0.95,0.05,0.1,0.4,0.5,1.0,0.95
0.09,1.009628669203137,1.0909090909090908,-0.1120870914381619,0.3095738337220124,0.8893667861409797,0.1099920652292036,-0.0106339814032122,0.5144962371199351,0.4456654456654457,0.0336263736263736,1.0,3.025130219571453,0.0055575639600847,0.0866865653116368,0.889247311827957,0.3645609318996416,0.8930704898446834,0.5246863799283155,-0.0038231780167263,0.1,0.0,14.469896356764318,2.356237692640275,0.1957929415344674,0.0,0.8,0.8,0.1,0.2,0.65,0.0,1.0,0.8
0.04,1.0024113952445042,1.2941176470588245,-0.0453949719471751,0.6122522336047516,0.5885416666666666,1.234196562388176,-0.1417187500000001,0.0133100844292447,0.4401041666666667,0.0170833333333333,1.0,2.1629740895767413,0.0578452185547186,0.0701993062569,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,2.6901333793629405,0.1249589934542361,0.5,0.85,0.9,0.7,0.15,0.8,0.0,1.0,0.8
