X0_missing_rate,X0_obs_vs_full_ratio,X0_iqr_ratio,X0_obs_skew_diff,coef_X1_abs,auc_mask_from_Xobs,log_pval_X1_mask,X1_mean_diff,X1_mannwhitney_pval,little_proxy_score,X0_ks_obs_vs_imputed,X0_tail_missing_ratio,mask_entropy,X0_censoring_score,X0_mean_shift_X1_to_X4,mechdetect_auc_complete,mechdetect_auc_shuffled,mechdetect_auc_excluded,mechdetect_delta_complete_shuffled,mechdetect_delta_complete_excluded,mechdetect_mwu_pvalue,caafe_missing_rate_by_quantile,caafe_tail_asymmetry,caafe_kurtosis_excess,caafe_cond_entropy_X0_mask,llm_sc_domain_prior,llm_sc_confidence,llm_sc_agreement,llm_sc_vote_mcar,llm_sc_vote_mar,llm_sc_vote_mnar,llm_sc_stats_consistency,llm_sc_surprise
0.085,1.001346845158864,1.1021190728008554,-0.021605522139332756,0.16001390885636008,0.4787221728714097,0.783226616342527,-0.02374483276740147,0.1949815536178432,0.09906782385085182,0.042453551912568305,1.0,6.155921930834284,0.0,0.012644714354607303,0.4842606799644675,0.39989301923533,0.4787221728714097,0.08436766072913748,0.005538507093057754,0.2,20.0,0.0,0.12674081359649048,0.19221604560944278,0.5,0.7848,0.8,0.2152,0.7848,0.0,0.86,0.14
0.058,1.0000064506989055,1.0467600550343739,-0.002679420277221109,0.2828651263700342,0.5366269974298804,1.4313869866924396,0.04319261986546591,0.05571531360427707,0.118191302437953,0.029,1.0,5.525136858887866,0.0,0.02160667990725923,0.5373477483517711,0.4337239946603692,0.5366800759861438,0.10362375369140192,0.0006676723656273698,0.1,20.0,0.0,-0.09577527283575149,0.20748638534618408,0.5,0.8052,0.8,0.1948,0.8052,0.0,0.86,0.17
0.024,1.0018283868997944,1.0288696558550237,-0.017605024198949826,0.14853952481252283,0.34800613496932514,0.35151139596398157,0.02531416666803471,0.3943960729884928,0.14702868852459017,0.012,1.0,4.228579062697666,0.0,0.01632731538416239,0.36502595563945256,0.35504157336980985,0.34775011798017924,0.009984382269642711,0.01727583765927332,0.7,20.0,0.0,-0.12284259670028197,0.19436267964752188,0.0,0.8256,0.8,0.8256,0.0,0.1744,0.9,0.2
0.017,0.9997847365626784,1.0262508958842966,0.001976179482486823,0.18216476752342134,0.41329809054971284,0.35166748871078546,0.05382410679028732,0.44639810468716923,0.1760068218538687,0.008491353001017294,1.0,3.851230173679774,0.0,0.038748399269438474,0.4148198909359124,0.5699810332795642,0.41329809054971284,-0.15516114234365175,0.00152180038619959,0.1,20.0,0.0,-1.1700793348787533,0.29859356601588954,0.0,1.0,1.0,1.0,0.0,0.0,0.92,0.08
0.019,0.9996254085091885,1.0221276552095895,0.002756594477423935,0.28060090396812054,0.6236347750109218,0.5949542755672844,-0.07357662183140362,0.268758023267614,0.2006008906057192,0.009490316004077471,1.0,3.9405471146894584,0.0,0.0798642511511777,0.6216688510266491,0.3181490333890918,0.6232949856803067,0.30351981763755737,-0.0016261346536575738,0.1,20.0,0.0,-1.2113420202672767,0.32557961769021004,0.0,1.0,1.0,1.0,0.0,0.0,0.956,0.074
0.068,0.9994232532153839,1.0714782803481682,0.009013416705738991,0.06659194871080606,0.42010614526590223,0.19908901363591014,-0.009353458479365695,0.6537044822603594,0.07438146932592779,0.034,1.0,5.9755451940086,0.0,0.011037976874757285,0.4203126770152561,0.5844800168892379,0.4200574265676658,-0.1641673398739818,0.0002552504475902828,0.1,20.0,0.0,-0.09143579840457594,0.21608602514517614,0.0,0.7912,0.8,0.7912,0.2088,0.0,0.95,0.06
0.04,1.0107444433466255,1.0550258888897965,-0.05373950930523552,0.004154357834033945,0.5677369505494506,0.053994750950127256,0.006313598712045232,0.981054280446018,0.16640624999999998,0.02,1.0,4.925251526492122,0.0,0.04117440970061369,0.6004292582417583,0.4789758709641192,0.5675022893772894,0.1214533872776391,0.032926968864468886,0.1,20.0,0.0,0.8106513485094977,0.3063574620971133,0.0,0.8261,0.8,0.8261,0.0,0.1739,0.948,0.158
0.036,1.0098602950980855,1.0483705938795174,-0.04834536251231669,0.15098417849552564,0.45727959340312047,0.3948781267352385,-0.037565629090258346,0.9426023416539683,0.12390502535730752,0.018,1.0,4.9406189404662175,0.0,0.0242406412774583,0.5239264268622253,0.5716040208086755,0.4571065231365923,-0.0476775939464501,0.06681990372563307,0.7,20.0,0.0,0.7136881633606076,0.3026103597355531,0.0,0.8315,0.8,0.8315,0.0,0.1685,0.932,0.158
0.019,1.0009560346159143,1.0140159393287096,-0.010393063625717569,0.08662341378486886,0.4672831415950682,0.1275233076260193,0.011878781038400232,0.7253886327451249,0.17070390042384248,0.009490316004077471,1.0,3.9591437149472766,0.0,0.027896883850257653,0.46988010290762583,0.4085986032937252,0.4669676229309257,0.061281499613900614,0.002912479976700133,0.7,20.0,0.0,-0.0801480599456541,0.18739462669533824,0.0,0.8132,0.8,0.8132,0.1868,0.0,0.946,0.06
0.05,0.9994903623549382,1.0712010629148903,0.0025859783626836757,0.2565524539566663,0.5577286968375179,1.1101577583888318,0.07305780628988595,0.07001551838657907,0.1355263157894737,0.025,1.0,5.459635100926359,0.0,0.03857947171856049,0.5571700498671697,0.5370237180129361,0.5580381645530471,0.020146331854233535,-0.0008681146858774413,0.7,20.0,0.0,-1.2097060940365365,0.3824985390145861,0.5,0.7927,0.8,0.2073,0.7927,0.0,0.88,0.12
0.028,0.9997340895194088,1.031298221132035,0.0018194177540738384,0.28514960292467595,0.6802354823959762,1.047326617333903,-0.09501596368531079,0.08912586360801446,0.197935038212816,0.014,1.0,4.620507229651062,0.0,0.09222533204556198,0.6784636488340192,0.234007840374533,0.6804412437128486,0.4444558084594862,-0.001977594878829425,0.1,20.0,0.0,-1.1903166879778855,0.3330204133382561,0.5,0.8313,0.8,0.1687,0.8313,0.0,0.91,0.15
0.048,0.9996301768013233,1.0603368787576717,0.003548322138449314,0.18758380179909845,0.5405671950743672,0.6022663864574592,0.04967641223056507,0.2767523113455258,0.12845763305322128,0.024,1.0,5.307714033570063,0.0,0.038775144617883575,0.5391223819349377,0.4342020580092027,0.5405014747799404,0.10492032392573497,-0.0013790928450027051,0.1,20.0,0.0,-1.2201802649610762,0.4020024447723785,0.0,1.0,1.0,1.0,0.0,0.0,0.946,0.064
0.089,1.0008236829819148,1.1301508121314592,-0.012834010680114277,0.10126312932719574,0.46955492547137356,0.45370185554429393,-0.015577271056703867,0.3260677675266237,0.07303679127764279,0.044451152579582875,1.0,6.341498383240776,0.0,0.0076315589694408575,0.4665175728099125,0.5538507800651461,0.46962814551267584,-0.08733320725523358,-0.0031105727027633256,0.1,20.0,0.0,-0.05590376725999846,0.21225546100552103,0.0,1.0,1.0,1.0,0.0,0.0,0.952,0.048
0.075,1.0054849750465167,1.0799837589446342,-0.05513261811783299,0.18353780677654782,0.49252609310861734,0.9718836850402317,0.030322115317964027,0.118051787994451,0.12432432432432433,0.03745945945945946,1.0,5.9523836690201435,0.0,0.013442804464412692,0.5088348113590832,0.48754195425819663,0.4928288432171928,0.02129285710088652,0.01600596814189037,0.7,20.0,0.0,0.21162360836041927,0.2486218446401053,0.0,0.619,0.6,0.619,0.381,0.0,0.876,0.154
0.058,0.9999220659572742,1.0590221485458684,-0.00036435541067801613,0.06224729332199316,0.5031819197675718,0.23887209889058975,0.011683962761477762,0.6019599248082002,0.11422871366864339,0.029,1.0,5.537124417041549,0.0,0.017465132367206176,0.5033467426528103,0.4087630341594195,0.503234998323835,0.09458370849339082,0.00011174432897531617,0.2,20.0,0.0,-0.05025162905972058,0.186308908898733,0.0,1.0,1.0,1.0,0.0,0.0,0.972,0.028
0.008,1.002127046633716,1.0148771049922156,-0.010583928858387548,0.39916765403098814,0.6958273571566623,0.9726858762707639,0.1502346923071457,0.10353901540248867,0.4012096774193548,0.004,1.0,2.5816028865251517,0.0,0.148490131523519,0.7201908307648489,0.23861303801062836,0.693980082801835,0.4815777927542205,0.026210747963013925,0.1,20.0,0.0,0.7394616437825485,0.22348803883625787,0.5,0.8023,0.8,0.0,0.8023,0.1977,0.91,0.21
0.009,0.9995602652198051,1.0068682898094203,0.0028165009608102087,0.15196266990795865,0.4489171676482855,0.22595299830290053,0.05159384588349075,0.5770843957034106,0.24044175355981615,0.004495459132189707,1.0,2.6028957650221956,0.0,0.06082781794415107,0.44857843286846305,0.400179030994741,0.4489171676482855,0.04839940187372205,-0.00033873477982243605,0.7,20.0,0.0,-1.2046958259571372,0.28889607503145615,0.0,1.0,1.0,1.0,0.0,0.0,0.978,0.022
0.041,1.0123702685027849,1.061858054166127,-0.05747805951555596,0.05856341535003602,0.5082616019038433,0.10468777807196611,-0.011619568915656908,0.6409833578235302,0.14526056105190874,0.020478623566214806,1.0,5.145990006407065,0.0,0.026916104027124577,0.5505345947156292,0.46632318694766495,0.508181473698715,0.08421140776796421,0.04235312101691413,0.4,20.0,0.0,0.7700623003311478,0.15902553393402488,0.0,0.8111,0.8,0.8111,0.0,0.1889,0.946,0.094
0.008,1.0006360641847512,1.0094344254054628,-0.005816126182460302,0.5076415238091188,0.5693144943900231,0.840581391254228,-0.08139254975543572,0.11276144100726314,0.2847782258064516,0.004,1.0,2.49786325255146,0.0,0.06690916512701103,0.5731758674356862,0.9273396616770112,0.5693134771684621,-0.35416379424132505,0.003862390267224014,0.1,20.0,0.0,-0.05582293174110031,0.1623091514427357,0.5,0.8101,0.8,0.1899,0.8101,0.0,0.87,0.18
0.106,0.9997222803684381,1.1739725585037488,0.00993877225707579,0.00818666933447948,0.4971831611093356,0.02139733162164915,-0.0009531842275114499,0.7323656633158194,0.07799375290194588,0.053,1.0,6.4457357876911505,0.0,0.008106590105649833,0.4951919321046838,0.49312013239010155,0.4970881715848159,0.0020717997145822675,-0.001896239480132067,1.0,20.0,0.0,-0.0036946018287955518,0.20384675683933604,0.0,1.0,1.0,1.0,0.0,0.0,0.968,0.038
0.102,1.008477030446954,1.1545967062219071,-0.0723362662372794,0.035129539422383185,0.46798620674579755,0.13811236176358777,-0.005698708385730666,0.7821065127497614,0.0673883139001703,0.051,1.0,6.529396907314593,0.0,0.006266476051372372,0.5006604804686646,0.49630617126409726,0.46805167551970617,0.004354309204567364,0.03260880494895846,1.0,20.0,0.0,-0.4004885289792477,0.2833260560734722,0.0,0.8068,0.8,0.8068,0.1932,0.0,0.926,0.064
0.062,0.9996588259168644,1.0824780857956409,0.002326310068051937,0.17153244810637594,0.4892341240584052,0.686055596724294,-0.04834344706301169,0.21626263418306102,0.12040030263429397,0.031,1.0,5.379372723982678,0.0,0.026197331219688966,0.4871576092822099,0.5198513641134285,0.489335549079958,-0.03269375483121856,-0.0021779397977481074,0.4,20.0,0.0,-1.2292024855055947,0.4246358960743738,0.0,0.814,0.8,0.814,0.186,0.0,0.9,0.09
0.048,1.0152423322440043,1.053063493508493,-0.06835142824281282,0.0322018672607417,0.463224948581103,0.07579475129338968,-0.007771129510169172,0.5091022810670667,0.09987745098039216,0.024,1.0,5.369322303233785,0.0,0.0220271587466574,0.5370836061345554,0.6146123759373533,0.4631592282866761,-0.07752876980279788,0.07392437784787931,0.2,20.0,0.0,0.812063844309816,0.16429552179217283,0.0,0.8295,0.8,0.8295,0.0,0.1705,0.936,0.174
0.016,0.9998822616637923,1.0232458325731855,0.0009377684732235492,0.3045845953071143,0.5487127371273713,0.7118189346394739,0.04994433299649048,0.1317031895595667,0.24301321138211385,0.008,1.0,3.757923401357746,0.0,0.025494181629345247,0.5476964769647696,0.5230560609696266,0.5485433604336044,0.024640415995142995,-0.0008468834688347693,1.0,20.0,0.0,-0.09368180764086809,0.14322679931080592,0.0,0.642,0.6,0.642,0.358,0.0,0.89,0.12
0.022,1.0005195684272385,1.0161583169377284,-0.0023412855640376,0.3130107060902112,0.5439855390008764,0.8190972248356071,-0.08921785461037707,0.15298914150961543,0.18583844580777095,0.011,1.0,3.835770923499488,0.0,0.04708215907714132,0.5425248320186972,0.45333966162189326,0.5436933976044406,0.0891851703968039,-0.0011685655857434085,0.7,20.0,0.0,-1.2448701880843551,0.32960446930350873,0.0,0.6024,0.6,0.6024,0.3976,0.0,0.9,0.15
0.037,1.0095428205345833,1.0699541749998118,-0.05034734213179326,0.05595244836893098,0.478679074473467,0.13895650123380493,-0.01489616438509933,0.8052756723268529,0.11916589486682944,0.01848078920041537,1.0,5.079084709542872,0.0,0.026059617732078863,0.5189844769284022,0.531484798726178,0.47843943871981254,-0.012500321797775826,0.04054503820858968,1.0,20.0,0.0,1.1983966834672914,0.29126446221102714,0.0,1.0,1.0,1.0,0.0,0.0,0.966,0.034
0.065,1.005182775391761,1.0841814606683615,-0.04936450005151005,0.08514014186491954,0.4841608239920137,0.2903418032503005,0.014108274340270122,0.77350221311995,0.10748663101604278,0.03246524064171123,1.0,5.76259130515151,0.0,0.01304300639340003,0.5050787681414691,0.4545906654720273,0.4840612302429023,0.050488102669441814,0.021017537898566807,0.4,20.0,0.0,-0.098455159772882,0.25178199656858224,0.0,0.631,0.6,0.631,0.369,0.0,0.906,0.074
0.023,1.0001932165325016,1.0329022820613338,-0.0018836951108330792,0.1031688539008211,0.5685290680689453,0.1864000934258,0.014084835301472642,0.6122253430518401,0.20573183213920163,0.011488229273285569,1.0,3.9961909654166896,0.0,0.031587220432243115,0.567217184655835,0.5696319544708585,0.5684004696734758,-0.002414769815023421,-0.0011832850176407561,1.0,20.0,0.0,-0.00636132158341729,0.14508215214028386,0.0,1.0,1.0,1.0,0.0,0.0,0.956,0.044
0.014,1.0009305643992854,1.0052640795971752,-0.008017233045595762,0.19148127209347518,0.6655824498974473,0.39194631672137015,-0.035008777947554026,0.4220700098654323,0.27712981744421905,0.007,1.0,3.3944853223820872,0.0,0.057127148721214556,0.6664504411001556,0.4316378358391992,0.6655824498974473,0.23481260526095643,0.000867991202708307,0.1,20.0,0.0,-0.47286638194285846,0.20148560103010688,0.0,0.8068,0.8,0.8068,0.1932,0.0,0.93,0.12
0.017,1.0001388650884528,1.017461906364088,-0.0009149304652915045,0.3942520764906808,0.589064792024067,1.0169818136394575,-0.11376360965904325,0.09108114775778656,0.24926694991323084,0.008491353001017294,1.0,3.6888050905990286,0.0,0.09468126119803298,0.5901826782029288,0.6175390249070313,0.5890642740525265,-0.027356346704102474,0.001118404150402319,0.7,20.0,0.0,-1.078892369780034,0.28129708507983886,0.5,0.8072,0.8,0.1928,0.8072,0.0,0.9,0.22
0.032,1.008486888058562,1.0368280554010691,-0.04166644148342313,0.07878960303894031,0.40260876557820974,0.1805958239582115,0.020323287426484204,0.48478130988442947,0.17407024793388431,0.016,1.0,4.490825257734906,0.0,0.027175562433998462,0.44688628103623396,0.5705286483064261,0.4026178559628553,-0.12364236727019218,0.04426842507337864,0.4,20.0,0.0,0.4224679287051196,0.2965444935868732,0.0,0.8023,0.8,0.8023,0.0,0.1977,0.89,0.25
0.027,1.0072505808039227,1.0238592030247962,-0.03634290763813919,0.29170378314213596,0.4800970771341142,0.726970637255247,-0.06670486283122218,0.5805505762790103,0.21683605496555136,0.01348612538540596,1.0,4.579849842809785,0.0,0.029864065701175585,0.5258925116949807,0.5724693732835467,0.4798688051774471,-0.046576861588566,0.046023706517533625,0.4,20.0,0.0,0.871206292213659,0.2727931070294054,0.0,0.619,0.6,0.619,0.381,0.0,0.9,0.11
0.027,0.9993787063886843,1.02431132083878,0.004378750533242826,0.17223744575037278,0.4483570750237417,0.44683896392863015,-0.052246893837182784,0.35543158452333956,0.14476989836702067,0.01348612538540596,1.0,4.47211968833173,0.0,0.04092713208151762,0.4491551475502093,0.6893766999755777,0.4485856987091555,-0.2402215524253684,0.0005694488410538101,0.1,20.0,0.0,-1.1795292587994215,0.33298480759581406,0.0,0.8202,0.8,0.8202,0.0,0.1798,0.946,0.194
0.097,0.9999191895383966,1.142727321229681,0.009828921911742089,0.25203772718541795,0.5670418889895634,1.7999547480579092,-0.03928417881492574,0.0061155712278534195,0.11167528627370392,0.048446290143964565,1.0,6.429405441370809,0.0,0.018596894565142158,0.5660938705996846,0.5241252302827635,0.5670397916037451,0.04196864031692116,-0.0009459210040604349,0.4,20.0,0.0,0.14935812695431672,0.23786418517775557,0.5,0.8193,0.8,0.1807,0.8193,0.0,0.89,0.16
0.011,1.0010782765350625,1.0107408065841326,-0.008697113524745892,0.05505505327300697,0.6619313704420088,0.06905505252901847,-0.009130966303515842,0.7897522585335994,0.27982810920121337,0.005494438827098079,1.0,3.2411144638444593,0.0,0.05741854714450012,0.6693487560508836,0.5239653740261655,0.6621831281405749,0.14538338202471812,0.007165627910308725,0.2,20.0,0.0,-0.23983096667994008,0.17359771679357094,0.0,0.8837,0.8,0.8837,0.0,0.1163,0.898,0.178
0.009,1.0000974935077689,1.0094792470805816,-0.001441171368739988,0.03743730289461308,0.33098863763516323,0.0824999806949869,0.010836068146984235,0.928867222229969,0.22726763090032515,0.004495459132189707,1.0,2.6217899737564974,0.0,0.028122520572047546,0.3330149429847315,0.33619808355457903,0.3299805710681844,-0.0031831405698475312,0.003034371916547096,1.0,20.0,0.0,-0.11486179740604507,0.13060232210654502,0.0,1.0,1.0,1.0,0.0,0.0,0.966,0.034
0.101,1.0283513173722765,1.2085695672060661,-0.1419968886449967,0.06501870336965537,0.5442559770437008,0.27351954241706244,-0.016663812494959296,0.39872355258414205,0.09108029824117006,0.050443826473859844,1.0,6.498318313156536,0.0,0.022938516621389432,0.5597496374989981,0.46257223671402553,0.5443214458176094,0.09717740078497256,0.015428191681388648,0.1,20.0,0.0,0.6464342875066009,0.3723327602524229,0.0,0.8111,0.8,0.8111,0.0,0.1889,0.946,0.114
0.066,1.005032863334592,1.0906598424637208,-0.047882114282095545,0.06484582561661144,0.41845973337130893,0.22947496441431284,0.011063018890130172,0.5992781148443238,0.1015346181299072,0.033,1.0,5.7546981661469525,0.0,0.013511761119849072,0.4378277581653787,0.48880004259070303,0.41836260827418387,-0.05097228442532431,0.019465149891194855,0.4,20.0,0.0,-0.07772894112019202,0.22722305446847318,0.0,1.0,1.0,1.0,0.0,0.0,0.98,0.022
0.09,0.9993437748641417,1.0886159417777364,0.005754202562620915,0.16334526460092622,0.5340520236234149,0.8668285669375001,0.04820262826929861,0.1397830608178494,0.09337606837606838,0.045,1.0,6.34405382707116,0.0,0.03088112438351094,0.5304579690425183,0.5155214332055835,0.534088693957115,0.014936535836934772,-0.0036307249145967058,0.7,20.0,0.0,-1.2788941298910126,0.4400962196948642,0.0,1.0,1.0,1.0,0.0,0.0,0.946,0.054
0.087,0.9995066597549627,1.111124382869221,0.002989783559778088,0.09397950464871732,0.4551592732537959,0.4273964928832308,-0.014815275772642689,0.27876095885814145,0.09454746887235463,0.04345235487404162,1.0,6.381117298117382,0.0,0.011576579590532932,0.45406488947070905,0.4456593200328773,0.45523476937113844,0.008405569437831772,-0.0011698799004293825,0.7,20.0,0.0,-0.18163376613458881,0.2213440541908167,0.0,1.0,1.0,1.0,0.0,0.0,0.952,0.048
0.079,1.000099517434535,1.071138592912661,-0.004710921264775028,0.07958009409768095,0.5383254297477967,0.4200174811507249,0.01623112924238923,0.371203815635996,0.11048461358732253,0.039457111834962,1.0,6.02914727206684,0.0,0.01922336028430413,0.534191127567892,0.4605873157722539,0.5383254297477967,0.07360381179563807,-0.004134302179904736,0.1,20.0,0.0,0.022463897168099045,0.1883021732619722,0.0,1.0,1.0,1.0,0.0,0.0,0.94,0.06
0.069,0.9975270924443116,1.0718504443250234,0.014965580325099849,0.23126543278124648,0.5763075572472037,1.1155490997862034,0.06458042745964365,0.07739967862767881,0.14849234888463397,0.03446294307196563,1.0,5.697810319435611,0.0,0.05102132161470216,0.5772433252308603,0.5498301472009662,0.5761205539746463,0.02741317802989407,0.0011227712562139613,1.0,20.0,0.0,-1.2777233512094832,0.4446392331192298,0.5,0.8025,0.8,0.1975,0.8025,0.0,0.89,0.15
0.119,1.0395370222507625,1.205368325654629,-0.17628800606530692,0.0675728406479289,0.5240729181611677,0.2940206506177929,0.017174183913561403,0.6545988271072128,0.10688055017693796,0.059432463110102154,1.0,6.780448143350864,0.0,0.032571944100948075,0.5545478177852629,0.510578499013962,0.5240159386002877,0.043969318771300836,0.03053187918497513,0.1,20.0,0.0,0.6399732018188935,0.20170332445191835,0.0,0.8276,0.8,0.8276,0.0,0.1724,0.836,0.204
0.043,1.0035217993808978,1.0293589403612788,-0.030011379093747736,0.031328750619765484,0.4386973180076628,0.07849666381655385,-0.005198973050542344,0.9862199169339945,0.11941386600568638,0.02147753396029258,1.0,5.06556284683691,0.0,0.017933953790639376,0.45546101408170375,0.5302517545094915,0.43847837985769017,-0.07479074042778772,0.016982634224013582,0.1,20.0,0.0,-0.2157101290051071,0.2303811830486558,0.0,1.0,1.0,1.0,0.0,0.0,0.956,0.044
0.086,1.0006391872005884,1.0964053600345838,-0.0059025773897612415,0.01601538003153426,0.411668639518525,0.05268948015357891,-0.0024614278887968855,0.6824829954887257,0.07161849269757264,0.043,1.0,6.270954798784031,0.0,0.004978836789841637,0.4094417431368132,0.44400680443812707,0.411668639518525,-0.03456506130131387,-0.002226896381711807,0.4,20.0,0.0,-0.24468069399435732,0.24058918643479338,0.0,1.0,1.0,1.0,0.0,0.0,0.968,0.038
0.031,1.0023801008222657,1.0523255668898917,-0.021802729176793934,0.28132833203704616,0.45047377802795757,0.8423270771401846,0.042238997006375345,0.17220073155343618,0.18163054695562433,0.015484004127966976,1.0,4.676354820300814,0.0,0.03794895824097855,0.4622009569377991,0.546809290652328,0.45029552490852803,-0.08460833371452886,0.011905432029271079,0.4,20.0,0.0,-0.23950727783206727,0.20518376555228557,0.5,0.7692,0.8,0.2308,0.7692,0.0,0.87,0.21
0.062,1.0054636698073407,1.0853132887115464,-0.05077706573477858,0.022344150193166892,0.39836205091796145,0.06841510668384998,-0.003886995630465573,0.8667713789780009,0.1098682853016026,0.031,1.0,5.625570666603554,0.0,0.008081832259561883,0.43414856945208385,0.41048414826376584,0.39836221345806005,0.02366442118831802,0.0357863559940238,0.7,20.0,0.0,-0.03550415532447193,0.24300135964828787,0.0,0.8391,0.8,0.8391,0.0,0.1609,0.926,0.174
0.087,0.9999803923074219,1.0874548782249682,-0.002341251842392651,0.1575008729482608,0.46224946198169253,0.8349856437894617,-0.04703621721205897,0.13945820692121944,0.08795054827460312,0.04345235487404162,1.0,6.102679273216148,0.0,0.022194297823239992,0.46062486983428047,0.44848665747401134,0.46224946198169253,0.01213821236026913,-0.0016245921474120628,0.7,20.0,0.0,-1.1973411132490743,0.41417696010043664,0.5,0.6098,0.6,0.3902,0.6098,0.0,0.9,0.14
0.045,1.0146312167924796,1.0730315182396695,-0.06388891718349865,0.17664983017008284,0.5730322088812655,0.5335528761323923,-0.041868289894147065,0.7597464212316264,0.1307155322862129,0.022476439790575915,1.0,5.311660091058717,0.0,0.04503593501637037,0.60858443467422,0.5586005760603819,0.5728928846040101,0.04998385861383803,0.035691550070209854,0.7,20.0,0.0,0.5786067318591805,0.15552856266550136,0.0,0.4286,0.4,0.4286,0.381,0.1905,0.89,0.2
0.072,0.9996946950314864,1.0831564226216681,0.003480932893405937,0.23286764049203051,0.530994884643491,1.1676284184126398,0.0326865397400129,0.039553951500550494,0.12667624521072796,0.036,1.0,6.045412759183291,0.0,0.019021759569276042,0.5304555103177089,0.46419368272673084,0.5309497917899108,0.06626182759097804,-0.000494281472201874,0.7,20.0,0.0,-0.0615450849095569,0.2178310516751718,0.5,0.7821,0.8,0.2179,0.7821,0.0,0.87,0.12
0.044,1.0033833889888375,1.0533319259169862,-0.031259419309787484,0.09520880956118132,0.49731622386144186,0.29809685110709677,0.01677072123237744,0.5338098282112443,0.1150152149106124,0.022,1.0,5.008692915736733,0.0,0.017090682093130888,0.5090576427596596,0.5521569757744124,0.49738610506339853,-0.04309933301475277,0.011671537696261058,0.7,20.0,0.0,-0.06401350286950658,0.224276172261605,0.0,1.0,1.0,1.0,0.0,0.0,0.946,0.044
0.015,1.0038827153156036,1.0154800388626757,-0.019282450219610503,0.23591761556078453,0.5320835495588999,0.6263509055071625,0.07853916619535506,0.18816712347015374,0.26895093062605757,0.0074923857868020305,1.0,3.424464983325895,0.0,0.07119482480309763,0.5720599500827835,0.39861652862155106,0.5328953221143155,0.17344342146123248,0.03916462796846809,0.1,20.0,0.0,0.6396045929318781,0.25471257106622375,0.5,0.5921,0.6,0.2368,0.5921,0.1711,0.84,0.24
0.099,1.0007225292136954,1.1177872021979671,-0.006982761599962299,0.05720641039255556,0.4387411210667025,0.23848088470546294,-0.016983410549806233,0.6136926325328612,0.09253466967118465,0.04944506104328524,1.0,6.40387398480015,0.0,0.022252212794730747,0.43837276418671767,0.4548759823142025,0.4387746792397955,-0.016503218127484842,-0.00040191505307785036,0.7,20.0,0.0,-1.2069703271541146,0.4462549089305699,0.5,0.5732,0.6,0.4268,0.5732,0.0,0.88,0.11
0.007,1.0000113264488477,1.0091739335186847,-0.00022377052978103662,0.008939536238415348,0.4283316549177576,0.022812598871908726,-0.0035883491362401765,0.9876988940745965,0.23011077542799596,0.0034964753272910373,1.0,2.659033316396929,0.0,0.033025598060169456,0.4284994964753273,0.13325968187123935,0.42833165491775765,0.295239814604088,0.00016784155756965902,0.2,20.0,0.0,-0.22710109321258187,0.13102115398191533,0.0,1.0,1.0,1.0,0.0,0.0,0.946,0.064
0.04,1.0025156649040992,1.0478957148731283,-0.026135978753553557,0.10583334479261647,0.5987694597069597,0.22058192683601469,-0.013616865794078503,0.626696943041201,0.125,0.02,1.0,4.901024066713684,0.0,0.025558823189272134,0.6029933608058609,0.46794529928727585,0.5988438644688645,0.135048061518585,0.00414949633699635,0.1,20.0,0.0,0.12014348216214277,0.2220008474742499,0.0,0.8506,0.8,0.8506,0.0,0.1494,0.912,0.188
0.084,0.9996069594282746,1.086084335840525,0.007452995804928544,0.13243598621565664,0.4833621608935013,0.621083083138332,0.020806250512506175,0.2671077193163798,0.08572468288625494,0.042,1.0,6.173104553561408,0.0,0.010452178794980421,0.481996040674922,0.4271251712517421,0.4834011928997464,0.054870869423179924,-0.001405152224824402,0.1,20.0,0.0,-0.08753211814224526,0.2133307592602358,0.0,1.0,1.0,1.0,0.0,0.0,0.946,0.06
0.065,1.0217203810685802,1.0662974889003378,-0.09618819549506408,0.010519580120988418,0.5323192051487872,0.005492917354866489,-0.0005235208116766144,0.8537637439487673,0.11445907034142329,0.03246524064171123,1.0,5.702398808204496,0.0,0.02940165309547789,0.5819866167534978,0.46203356183504457,0.5323188928494395,0.11995305491845326,0.04966772390405838,0.1,20.0,0.0,1.1202368522693869,0.1579642915932241,0.0,0.8111,0.8,0.8111,0.0,0.1889,0.926,0.174
0.1,0.9994120456845873,1.1053961471524556,0.004131907352404561,0.025702312507736896,0.48984056248762137,0.09564303215741571,0.00768854767964644,0.8296523849999357,0.10222222222222221,0.05,1.0,6.453789298700193,0.0,0.026660425626765197,0.4895058427411369,0.6078070448448846,0.48984056248762137,-0.11830120210374767,-0.00033471974648446867,0.1,20.0,0.0,-1.1754527243244568,0.4201758764107696,0.0,1.0,1.0,1.0,0.0,0.0,0.968,0.038
0.101,1.0271665460923425,1.1649480657636169,-0.13922788331620883,0.010445346079354883,0.522664874199401,0.02960032139181201,-0.002312452342386917,0.8884560169901778,0.0886188173878567,0.050443826473859844,1.0,6.598957651168473,0.0,0.014519358591833585,0.5365455592054057,0.4665055657989625,0.5226976632347476,0.07003999340644318,0.013847895970658053,0.1,20.0,0.0,0.6513773266533072,0.3701556735720587,0.0,0.6279,0.6,0.6279,0.1977,0.1744,0.926,0.184
