missing_rate,n_missing,n_observed,X0_mean,X0_std,X0_skew,X0_kurtosis,X0_min,X0_max,X0_range,X0_q25,X0_q50,X0_q75,X0_iqr,mask_autocorr_1,runs_z_score,n_runs,avg_burst_size,max_burst_size,n_bursts,missing_pos_mean,missing_pos_std,missing_first_quarter,missing_last_quarter,corr_mask_X1,mi_mask_X1,corr_mask_X2,mi_mask_X2,corr_mask_X3,mi_mask_X3,corr_mask_X4,mi_mask_X4,auc_mask_from_Xobs,coef_X1_abs,coef_X2_abs,coef_X3_abs,coef_X4_abs,coef_max,coef_sum,corr_X1_mask,pval_X1_mask,log_pval_X1_mask,X1_mean_diff,X1_ttest_stat,X1_ttest_pval,X1_mannwhitney_stat,X1_mannwhitney_pval,X0_obs_mean_deviation,X0_obs_skew_mnar,X0_q50_deviation,X0_q75_deviation,X0_obs_rate_high,X0_obs_rate_low,X0_obs_high_low_ratio,X0_obs_position_corr,little_proxy_score,position_entropy,position_uniformity_chi2,llm_mcar_conf,llm_mar_conf,llm_mnar_conf,llm_randomness,llm_dep_X1,llm_dep_self,llm_temporal,llm_extreme
0.025,25,975,0.5095820138516269,0.2869804241373253,-0.09036133966242142,-1.1923759483274738,0.0013151768601044,0.9980894585779186,0.9967742817178142,0.2597149704392834,0.527805767081173,0.7540348519065205,0.49431988146723715,-0.025667351129363483,0.8188771621467174,51,1.0,1,25,0.4726,0.2721662727084309,0.32,0.2,-0.0031536744685014876,0.0010496608102667504,-0.010806812158999212,0.0057099320932401144,-0.05266738392952324,0.0034299766131959397,0.016350403882505735,0.0023630718082261123,0.6009846153846153,0.0211257996539116,0.05160652242033477,0.32980898079578236,0.09981011639678466,0.32980898079578236,0.5023514192668135,-0.003153674468501483,0.9206591474519803,0.035901127435900494,-0.005774534634881201,-0.09962866077252584,0.9206591474519776,0.4946051282051282,0.9268015202178563,-0.009582013851626936,-0.09036133966242142,-0.027805767081172994,-0.004034851906520531,0.0882051282051282,0.09743589743589744,1.1046511615383316,-0.05361451444608983,0.13153846153846155,3.0830741894285696,3.2999999998679996,0.33,0.33,0.34,0.5,0.0,0.0,0.0,0.0
0.023,23,977,0.4926042686759134,0.29045640549060037,0.019513637094688153,-1.2534421024473483,0.0073091910603343,0.999991575298464,0.9926823842381297,0.2314851021430397,0.4889201429495451,0.7516983718305906,0.520213269687551,-0.023565573770491805,0.7524927226660314,47,1.0,1,23,0.636304347826087,0.2977430223739941,0.17391304347826086,0.43478260869565216,-0.016430596146832437,0.006955798922332239,0.02845903905091993,0.0027459954968067895,0.008156317536675915,0.004675843442288063,-0.023856597382345926,0.0024756314885925647,0.5693115571180634,0.10551178523092902,0.18698145399688818,0.05630261978532471,0.15744792307696814,0.18698145399688818,0.50624378209011,-0.016430596146832434,0.6037842751752599,0.21911820183551448,-0.030805807212549385,-0.5191313085011173,0.6037842751752592,0.4690489964843576,0.6117129223575677,0.007395731324086607,0.019513637094688153,0.011079857050454889,-0.0016983718305906281,0.08085977482088025,0.11258955987717502,1.3924050615691395,-0.020839202827583565,0.13956877753549018,2.9468374992530824,9.04782608656314,0.33,0.33,0.34,0.5,0.0,0.0,0.0,0.0
0.062,62,938,0.5012515772928925,0.2834143790529467,-0.026538823877529042,-1.153932780677363,0.0004394952110613,0.999810144195558,0.9993706489844967,0.2633561471157745,0.508668804362397,0.7464742015420539,0.4831180544262794,-0.0661686232657417,2.098198656672814,125,1.0,1,62,0.48993548387096775,0.3163561626460289,0.2903225806451613,0.27419354838709675,-0.024832150106181835,0.0053612800521251214,-0.04774066500555552,0.002614428031378749,-0.04174380131717152,0.001212011053255,-0.04091561803912117,0.00722828709981925,0.5971352912855079,0.10371258312507554,0.1882263606352437,0.16279024408064674,0.16350323713972892,0.1882263606352437,0.618232424980695,-0.024832150106181845,0.432805234504031,0.3637074953541927,-0.029863519973168218,-0.7847178606124913,0.4328052345040307,0.46736364261641106,0.38895963812308343,-0.0012515772928924918,-0.026538823877529042,-0.008668804362397031,0.0035257984579460944,0.09488272921108742,0.09381663113006397,0.9887640439017297,-0.03556417553897001,0.13288396726047183,3.183868169939702,11.225806451431842,0.33,0.33,0.34,0.5,0.0,0.0,0.0,0.0
0.018,18,982,0.49483894752307356,0.2926212658202512,0.008215734543841056,-1.2332258287332925,0.000378743612039,0.9992396651699086,0.9988609215578695,0.23860421264128362,0.5001927415753424,0.7427366894376564,0.5041324767963727,-0.018348623853211003,0.5877257815396156,37,1.0,1,18,0.5106111111111111,0.28205833496102833,0.2777777777777778,0.2777777777777778,-0.02418540935393108,0.00298162538913228,-0.032276997677177136,0.003865185326180097,0.006898577342566408,0.0010517774436510086,0.004248680042586992,0.002468789783183708,0.6016632722335371,0.18108896887773612,0.23543986928324342,0.049950824285508476,0.030355094404779546,0.23543986928324342,0.49683475685126754,-0.024185409353931084,0.4448881120898304,0.35174919893338064,-0.05106470556302556,-0.7642681603568277,0.4448881120898305,0.4489703552840009,0.45783533256958264,0.005161052476926442,0.008215734543841056,-0.00019274157534243663,0.007263310562343639,0.09266802443991853,0.1079429735234216,1.164835163578167,-0.020495608333360612,0.1408124009957004,3.1971597234241487,3.1111111109382716,0.33,0.33,0.34,0.5,0.0,0.0,0.0,0.0
0.095,95,905,0.4965353190478745,0.28970735690097105,0.05196196837153565,-1.191717623944733,0.0015411985379664,0.9995571233594585,0.998015924821492,0.2449250818188747,0.4900346164829323,0.7402534130393279,0.49532833122045317,-0.03529343269678621,1.1153276685571307,179,1.0674157303370786,2,89,0.5525684210526316,0.27137954205296194,0.16842105263157894,0.28421052631578947,-0.031189896403526717,0.0025114033667775794,-0.018644691559482503,0.0015568236460890214,0.022530965023653687,0.007318558967903038,0.062497493637954656,0.0038432662029365544,0.5688746728700204,0.1023935430399499,0.05750798976653081,0.07786056311167205,0.20822175909060806,0.20822175909060806,0.4459838550087608,-0.031189896403526703,0.32446826346608365,0.48882777552184475,-0.030662945643540218,-0.9858039378809177,0.3244682634660839,0.46969467868566445,0.330684271315977,0.0034646809521254873,0.05196196837153565,0.009965383517067716,0.009746586960672099,0.10276243093922652,0.09392265193370165,0.9139784937342468,0.03953248088600255,0.09882233207327712,3.2650272259247712,7.210526315713572,0.33,0.33,0.34,0.5,0.0,0.0,0.0,0.0
0.039,39,961,0.507521440658338,0.2846346116162656,-0.05196238591524705,-1.1698683776792473,3.681322030901768e-05,0.999704922314722,0.999668109094413,0.2653135081906554,0.5106941833289357,0.7496990770332944,0.484385568842639,-0.04062499999999999,1.2913393332063605,79,1.0,1,39,0.49646153846153845,0.27021386080656945,0.23076923076923078,0.1794871794871795,-0.004768788954566826,0.011172926371388166,0.07070006480321679,0.004912209236900074,0.04709459263801946,0.004700327591203341,-0.022450105036051916,0.0020934682758019206,0.624749859921556,0.015331950548606107,0.3627719174339916,0.22909906997705348,0.11345913061173186,0.3627719174339916,0.720662068571383,-0.004768788954566821,0.880279749400466,0.055379288856878844,-0.007017113008913278,-0.15065318298437805,0.8802797494004689,0.4956375570319379,0.9265498866265398,-0.007521440658338041,-0.05196238591524705,-0.01069418332893568,0.0003009229667055857,0.09573361082206035,0.09261186264308012,0.9673913033373228,0.015989884107545364,0.16365831532324768,3.175641323029071,7.410256410066404,0.33,0.33,0.34,0.5,0.0,0.0,0.0,0.0
0.048,48,952,0.5012370859050265,0.2921564899514741,0.02381966452536056,-1.2171245793032321,0.0008589627941018,0.9999136385312132,0.9990546757371114,0.2365220148011754,0.5092788659255383,0.751644239690552,0.5151222248893766,-0.04991841818813507,1.2546719373788666,96,1.0,1,48,0.5110416666666667,0.32137925145206386,0.2708333333333333,0.3333333333333333,0.00685843174255522,0.0029316045481508034,0.037619084416061634,0.0047000349452306165,-0.027000746572924374,0.005228227953158061,-0.019579164449229053,0.0019463636040352207,0.5472907913165266,0.042689511198517126,0.17029723221323875,0.12271624064966206,0.08229948628550908,0.17029723221323875,0.41800247034692706,0.006858431742555221,0.828509218783872,0.08170265484308614,0.00912954226920848,0.21667075957681925,0.8285092187838734,0.508140756302521,0.84908966777768,-0.0012370859050264693,0.02381966452536056,-0.009278865925538282,-0.0016442396905520518,0.11449579831932773,0.09873949579831932,0.8623853203477149,0.00041257255566335397,0.12705707282913167,3.2687693363517045,3.666666666590278,0.33,0.33,0.34,0.5,0.0,0.0,0.0,0.0
0.036,36,964,0.5037433779255625,0.29041461962161463,0.015421670806755517,-1.1568427367256848,0.0005001750885039,0.99954725632413,0.9990470812356261,0.2701887756569274,0.48884918456638926,0.7535467402742758,0.4833579646173484,-0.008566978193146424,0.27154776894849075,71,1.0285714285714285,2,35,0.4848888888888889,0.2974481073115273,0.3055555555555556,0.25,0.01656072596458528,0.001704487643811611,0.011729666321174911,0.007028429114112403,-0.005931380944067901,0.0015796251384071446,0.004613248834795251,0.007044334998505576,0.5373732134624251,0.08341419947809284,0.05820988217253779,0.03115456941458993,0.022266769921217247,0.08341419947809284,0.1950454209864378,0.0165607259645853,0.6009206627885822,0.2211828624191489,0.025606470525540326,0.5232439360369877,0.6009206627885816,0.5240894421392347,0.6233874408644775,-0.003743377925562452,0.015421670806755517,0.011150815433610739,-0.003546740274275817,0.10684647302904564,0.10062240663900415,0.9417475719341315,0.04320457066344898,0.11595205163669894,3.2607845582978525,2.888888888808642,0.33,0.33,0.34,0.5,0.0,0.0,0.0,0.0
0.076,76,924,0.5022160724397072,0.2889149205693163,-0.004836900322551698,-1.2193878189102665,0.0011784772305951,0.9988687047760724,0.9976902275454773,0.2514960430378641,0.5060326719991177,0.7600467339656958,0.5085506909278317,-0.025374921594343406,0.8022168442840543,145,1.0555555555555556,2,72,0.4677368421052632,0.2982709986617192,0.3026315789473684,0.23684210526315788,0.009742271993179221,0.006147713327393889,-0.007152372710689719,0.005420975569818708,0.01904235285340154,0.008543258471818565,0.010626505211487959,0.0010294137729805544,0.5236244019138756,0.03469130043143643,0.02757736966969807,0.06919492768854414,0.03655635521471924,0.06919492768854414,0.16801995300439787,0.009742271993179223,0.7583108678410628,0.12015271981512271,0.010533546631182,0.3077840654754487,0.7583108678410618,0.510694349510139,0.7564959164815365,-0.0022160724397072284,-0.004836900322551698,-0.0060326719991177225,-0.010046733965695775,0.1038961038961039,0.09523809523809523,0.916666665784375,-0.04050600095107309,0.08172419685577581,3.26080291296247,5.842105263081025,0.33,0.33,0.34,0.5,0.0,0.0,0.0,0.0
0.097,97,903,0.4832813069004765,0.28732125869640707,0.061325667883577066,-1.236804563816361,0.000876874692072,0.9998963360546088,0.9990194613625368,0.23375812779847538,0.4760248057438617,0.7477460654843029,0.5139879376858275,-0.004777470455116929,0.14800952715946017,177,1.1022727272727273,2,88,0.551360824742268,0.2841103744270029,0.16494845360824742,0.3402061855670103,-0.01379978422243604,0.0023681801764848173,-0.024503104318057082,0.004936338410600961,0.002671598649691448,0.0039697835479479485,-0.048063993081663654,0.006656431361667596,0.5618499617540614,0.045192039146515504,0.08168296547381276,0.008894064367017571,0.1612245422726557,0.1612245422726557,0.29699361126000157,-0.013799784222436051,0.662936531344762,0.17852804837678934,-0.013218729051639788,-0.4359924035867177,0.6629365313447615,0.48525533445216973,0.6329304167357978,0.016718693099523507,0.061325667883577066,0.02397519425613831,0.002253934515697109,0.07973421926910298,0.10852713178294573,1.3611111094040511,0.021050998747223517,0.1043086618488201,3.2554660279599683,8.876288659702304,0.33,0.33,0.34,0.5,0.0,0.0,0.0,0.0
0.023,23,977,0.4920382781887172,0.28928982942470005,0.006147290613545506,-1.1961858472198523,8.90074744449576e-05,0.9991882975599172,0.9990992900854723,0.2324513423800861,0.4932340732895902,0.7398517719243236,0.5074004295442375,0.10994297933000707,-3.5149518293152435,41,1.15,2,20,0.5108260869565218,0.2905710497823977,0.21739130434782608,0.2608695652173913,0.038979433755184846,0.003834161465607803,-0.00607599101602871,0.0067857952370030585,-0.021295266734138125,0.004675843442288063,-0.017671011301092738,0.0034421759706773445,0.586622758221708,0.25900574325183373,0.05251815057072276,0.144434483180379,0.12939498222179818,0.25900574325183373,0.5853533592247337,0.03897943375518486,0.21811188484267352,0.6613206692174296,0.07516481235217387,1.2323412340549769,0.21811188484267235,0.5749187842107605,0.21897142147026738,0.007961721811282796,0.006147290613545506,0.00676592671040982,0.010148228075676391,0.08700102354145343,0.11668372569089049,1.3411764690466714,-0.02891027461004912,0.16224244581905567,3.0666152167384504,3.8304347824421554,0.33,0.33,0.34,0.5,0.0,0.0,0.0,0.0
0.095,95,905,0.5137866401970229,0.28100137140355413,-0.03011932677607826,-1.1548945469520346,0.0015143087885071,0.9988113065460176,0.9972969977575105,0.2686708927946695,0.5177229217700505,0.7606644326525713,0.49199353985790184,0.02286911970190963,-0.7281891389753133,169,1.130952380952381,3,84,0.5242631578947369,0.2994890108001088,0.2631578947368421,0.2736842105263158,-0.02954026061439312,0.008806678342039128,-0.027061096650977275,0.0033766233012211405,-0.0377377751588438,0.005603565509145791,-0.0011881721331863677,0.005075995812679819,0.5439371910439081,0.1071005520413989,0.09910542367959597,0.13641983668509464,0.006358585012120016,0.13641983668509464,0.34898439741820947,-0.029540260614393132,0.35072685485313077,0.45503097929099257,-0.029336168003473495,-0.933617888554381,0.35072685485313104,0.4697063099738296,0.3308699397843359,-0.013786640197022915,-0.03011932677607826,-0.017722921770050526,-0.010664432652571332,0.10276243093922652,0.07955801104972375,0.7741935476337148,-0.01911927027111161,0.09262867112532713,3.26974305117996,6.157894736777285,0.33,0.33,0.34,0.5,0.0,0.0,0.0,0.0
0.029,29,971,0.49691522714997977,0.28897642821229186,0.03950032740935244,-1.1715238092443914,0.0025978479965902,0.9985907842362288,0.9959929362396386,0.2561819731047477,0.4889043728489732,0.7472937885217792,0.49111181541703147,0.005616779239246352,-0.1800748316253952,57,1.0357142857142858,2,28,0.5058965517241379,0.2573921394222933,0.20689655172413793,0.20689655172413793,-0.002394282621255835,0.0032573673839435633,0.00020998189644924563,0.008825700786484252,-0.0042649394752916165,0.0021034434386814644,-0.006232801950167672,0.006947059589576841,0.521041230157321,0.015147859609952895,0.0002050306842946801,0.023904723183983127,0.035263530845166646,0.035263530845166646,0.07452114432339735,-0.0023942826212558195,0.9397220003189896,0.027000605532336255,-0.004146125346112417,-0.07563832949602511,0.9397220003189886,0.4971767463333215,0.9588907228444583,0.0030847728500202343,0.03950032740935244,0.011095627151026799,0.00270621147822081,0.10916580844490216,0.10607621009268794,0.9716981123174351,-0.0029218507482298584,0.1144838239994318,3.1516381173563985,6.517241379085612,0.33,0.33,0.34,0.5,0.0,0.0,0.0,0.0
0.056,56,944,0.4892564162462,0.2851699661619821,0.020956635897480338,-1.173808842756191,0.000515465275959,0.9995444020720275,0.9990289367960685,0.23693773852057934,0.47912933368474875,0.7285129293236621,0.49157519080308276,0.016285411301317988,-0.5190390924765611,105,1.0769230769230769,2,52,0.45235714285714285,0.30361679492950533,0.3392857142857143,0.19642857142857142,-0.07051154168334471,0.004179898325947182,0.029879348799378064,0.0043766423132150355,-0.02786920147736836,0.005600249725531737,0.0020362391569799256,0.006635442129279999,0.5879237288135594,0.3013520631957875,0.11490628132171062,0.11856335208573124,0.010931933023406054,0.3013520631957875,0.5457536296266353,-0.07051154168334471,0.02576353333339907,1.588994576018424,-0.08843942089637641,-2.2330981062460897,0.025763533333398796,0.411319612590799,0.02560115302353076,0.010743583753800023,0.020956635897480338,0.02087066631525125,0.021487070676337927,0.08686440677966102,0.1048728813559322,1.2073170717808448,-0.021171644386670484,0.13116676755447942,3.1277131163780614,15.42857142829592,0.33,0.33,0.34,0.5,0.0,0.0,0.0,0.0
0.055,55,945,0.5068987873103316,0.2927358612655472,-0.019785390581043172,-1.2267343802117197,0.0013876368662901,0.9994043693747996,0.9980167325085095,0.2534213899739086,0.5169074333496941,0.7539530494551845,0.5005316594812759,0.0005245460706490187,-0.2902558136066515,104,1.0576923076923077,2,52,0.41665454545454544,0.2978069062134553,0.4,0.18181818181818182,-0.05662001539942726,0.006113370449067818,-0.00953163454472995,0.007577275699853954,0.014717950232616713,0.007782570088165448,-0.07082706746753024,0.006588340489035208,0.6172967772967773,0.27033971229780135,0.06177635468331877,0.09399001868601845,0.3225190446519526,0.3225190446519526,0.7486251303190912,-0.056620015399427286,0.07350560742538986,1.1336795292013306,-0.07305430291523574,-1.7915647477351653,0.0735056074253869,0.4278980278980279,0.07193426907580489,-0.006898787310331556,-0.019785390581043172,-0.016907433349694134,-0.0039530494551844875,0.1111111111111111,0.09417989417989418,0.8476190468561906,0.015054229278296733,0.14947089947089945,3.225698806706699,7.363636363502478,0.33,0.33,0.34,0.5,0.0,0.0,0.0,0.0
0.037,37,963,0.49338117840303686,0.2945709304593263,0.04796091800626178,-1.2132192429885869,0.0014218655640803,0.996212949908023,0.9947910843439427,0.2410528757711104,0.4911697209910132,0.7512359255932803,0.51018304982217,-0.010395010395010406,0.32964754717896644,73,1.0277777777777777,2,36,0.5495135135135135,0.23812063960642751,0.13513513513513514,0.2702702702702703,-0.034676901697207184,0.006997428502620254,-0.00586106759580117,0.0040891036994293185,-0.024170396228511814,0.007877723063627835,0.032811190421867274,0.00652847989778017,0.5760152676040527,0.1844672163932163,0.009345622805063009,0.12472141997091052,0.16571037583688358,0.1844672163932163,0.48424463500607345,-0.03467690169720718,0.2732810563676872,0.5633904722229,-0.0528948473686251,-1.0961420336514613,0.27328105636768824,0.44688613847492353,0.27244917832419313,0.0066188215969631425,0.04796091800626178,0.008830279008986808,-0.0012359255932803404,0.11007268951194185,0.10799584631360332,0.9811320745803488,0.02168316535915393,0.16249193118351998,3.1231439223881203,2.813513513437472,0.33,0.33,0.34,0.5,0.0,0.0,0.0,0.0
0.088,88,912,0.4844444706714829,0.2959098057388176,0.11380715328193511,-1.2540425121126775,0.0007086949527094,0.999621712144785,0.9989130171920756,0.21635979881578973,0.46266951592030625,0.7487018456464734,0.5323420468306836,0.003093503642351066,-0.10113518467685088,161,1.1,2,80,0.5097272727272727,0.2712751340375808,0.22727272727272727,0.23863636363636365,-0.019172850408136908,0.004357288774388639,0.01636052755901819,0.00406980570878282,0.006222856330731169,0.005197696827721889,0.014642203243637849,0.0037767472920418772,0.5395609051036683,0.06945159862993265,0.0587206776593799,0.027691201224534282,0.055974532048485376,0.06945159862993265,0.2118380095623322,-0.019172850408136894,0.5447829793099985,0.2637764695740137,-0.01918134941284816,-0.6058035194298305,0.544782979309999,0.47995165470494416,0.5341626626499747,0.015555529328517115,0.11380715328193511,0.03733048407969375,0.0012981543535266482,0.1074561403508772,0.10087719298245613,0.9387755093304456,-0.09559679836640096,0.07869816586921849,3.235993812611415,9.954545454432333,0.33,0.33,0.34,0.5,0.0,0.0,0.0,0.0
0.017,17,983,0.5080024395387296,0.2892182573008168,0.0069251373138227,-1.1997425600147917,0.000172036050801,0.999691938305238,0.999519902254437,0.25415425099694333,0.5170991346900391,0.7562595095427462,0.5021052585458029,-0.017311608961303456,0.5549763347495246,35,1.0,1,17,0.5261764705882352,0.29647680899169193,0.23529411764705882,0.29411764705882354,-0.034360795195180205,0.003157347774215916,0.054189405330962614,0.008945644610488685,0.0029261975888015546,0.00508719571969719,-0.06262460790254815,0.004574360113748643,0.6908024654419245,0.2563663584441199,0.3859331752893957,0.01700454574720348,0.48733917519299014,0.48733917519299014,1.146643254673709,-0.03436079519518022,0.27768021502610063,0.5564550630336597,-0.0788124988997514,-1.086137994242503,0.27768021502610285,0.4263060259709174,0.29711946608708173,-0.008002439538729589,0.0069251373138227,-0.017099134690039097,-0.006259509542746233,0.11088504577822991,0.0935910478128179,0.8440366964865247,0.0003913477448205591,0.24145772245826103,3.0574760762899316,3.0647058821726643,0.33,0.33,0.34,0.5,0.0,0.0,0.0,0.0
0.012,12,988,0.5054208755020354,0.2909088561711545,-0.06362785757255424,-1.1978178231639913,0.0009565928779694,0.9989622583958014,0.998005665517832,0.24824658789655868,0.512702855889207,0.7521481633253336,0.503901575428775,-0.0121580547112462,0.39225044861850683,25,1.0,1,12,0.55275,0.28022375732022914,0.25,0.25,-0.025225840263665138,0.005315482701437227,-0.00974967079016187,0.007245330646918501,-0.0324373451997104,0.003919087158440865,-0.021251455541596624,0.006199042638485013,0.6041666666666666,0.21953426463900935,0.0943676121858299,0.27444983990212873,0.17703552107222928,0.27444983990212873,0.7653872377991974,-0.02522584026366516,0.4255438455975069,0.3710556860610968,-0.0665613265085852,-0.7971666769682988,0.4255438455975067,0.43210188933873145,0.4185344159219787,-0.005420875502035405,-0.06362785757255424,-0.012702855889207054,-0.0021481633253336296,0.09716599190283401,0.10222672064777327,1.0520833322505643,-0.029670876779804234,0.2656039136302294,3.0220552088742,3.466666666377778,0.33,0.33,0.34,0.5,0.0,0.0,0.0,0.0
0.01,10,990,0.4951350886460121,0.2898835719748115,0.033990645602386245,-1.2148732842008068,0.0001985515490188,0.999320804733537,0.9991222531845182,0.23744527097427265,0.491383167790521,0.7528942119303401,0.5154489409560674,-0.010111223458038412,0.3276432460951974,21,1.0,1,10,0.5511,0.35445633017340794,0.3,0.4,-0.03466586959069307,0.004189186628988584,-0.03749777350523199,0.004722639031473581,-0.020487962805628847,0.004722639031473581,-0.06038793798129418,0.004189186628988584,0.7314141414141414,0.29560897952470966,0.35088914250691106,0.1889249397854951,0.5758233763752408,0.5758233763752408,1.4112464381923566,-0.034665869590693066,0.2734337809512872,0.5631478322171557,-0.10285456235408391,-1.095792887475864,0.27343378095128956,0.4013131313131313,0.2825744676886264,0.004864911353987922,0.033990645602386245,0.008616832209479008,-0.002894211930340118,0.1,0.09595959595959595,0.9595959586363636,0.047467166184553905,0.26515151515151514,2.4464393446710155,5.9999999994,0.33,0.33,0.34,0.5,0.0,0.0,0.0,0.0
0.05,50,950,0.4944359049657528,0.2819963903593364,0.04080434479484877,-1.136558803388717,0.0016049044553445,0.9998279701467836,0.9982230656914391,0.25882041318913485,0.48396755974271244,0.7359064213991375,0.4770860082100027,-0.010579557428872476,0.3344698802341918,97,1.0416666666666667,2,48,0.52964,0.3043823096042213,0.28,0.32,-0.04087567375001937,0.004669430591779299,0.003507681765989437,0.004468163620078073,0.05106076787539273,0.003087671804991761,0.0090037051241474,0.002875790159295181,0.5876,0.17944602043130192,0.010706552716130498,0.23174308681704817,0.03752297797927318,0.23174308681704817,0.45941863794375376,-0.04087567375001937,0.19652155275766225,0.7065898130726304,-0.05436206567519186,-1.2923891768530766,0.1965215527576564,0.4461263157894737,0.19867951701089437,0.005564095034247207,0.04080434479484877,0.01603244025728756,0.014093578600862466,0.08736842105263158,0.1,1.1445783119429527,-0.08009337303962172,0.13157894736842107,3.2447512502106974,4.799999999904001,0.33,0.33,0.34,0.5,0.0,0.0,0.0,0.0
0.048,48,952,0.49026075601081986,0.28647532331811115,0.032034147987107804,-1.1675980484492052,0.0035830556540418,0.9991759611863152,0.9955929055322734,0.24540324915668846,0.49802295445618056,0.7354715842595887,0.49006833510290027,0.015181388012618315,-0.4840641177470552,91,1.0666666666666667,2,45,0.4587916666666667,0.27686518668337884,0.2708333333333333,0.1875,-6.047231374636086e-05,0.002559559532868785,0.04843766697346092,0.00556700064132698,-0.003177557432989603,0.003399987330732903,-0.02846373699236356,0.002405427759609436,0.5734856442577031,0.004533580982454821,0.2284243575369268,0.021634402419978938,0.14098690207240025,0.2284243575369268,0.39557924301176084,-6.047231374636461e-05,0.9984761126536876,0.0006623206448402278,-8.193545232981769e-05,-0.0019103892121044399,0.9984761126536852,0.499562324929972,0.9920310345533476,0.009739243989180135,0.032034147987107804,0.0019770455438194445,0.014528415740411305,0.09033613445378151,0.10504201680672269,1.1627906963872365,0.011374876042315404,0.10836834733893558,3.161633855829455,9.916666666460067,0.33,0.33,0.34,0.5,0.0,0.0,0.0,0.0
0.104,104,896,0.5179197417664568,0.28482229459628666,-0.1283455062177352,-1.1441070380435503,0.000764316074063,0.9993412277454408,0.9985769116713777,0.29231375977292523,0.516974088116638,0.7686378166143306,0.4763240568414054,-0.0088740868070477,0.277523551200433,189,1.1063829787234043,3,94,0.5284134615384616,0.27917552414265373,0.20192307692307693,0.27884615384615385,-0.04500404870784603,0.0028125022565549523,0.10980235226874673,0.010409339893903982,0.01822334038881299,0.002172044996111587,0.003550382905778904,0.005061865935742711,0.6155241243131868,0.15184721035968402,0.37221922860452294,0.08740968790706193,0.007274715262264659,0.37221922860452294,0.6187508421335335,-0.045004048707846016,0.15499909100967613,0.809670848737059,-0.04303120945341821,-1.4231710636847743,0.15499909100967238,0.4566878434065934,0.1477740175527323,-0.01791974176645683,-0.1283455062177352,-0.01697408811663803,-0.018637816614330616,0.09598214285714286,0.09709821428571429,1.011627905922769,-0.06882480288214358,0.10576923076923077,3.244093616988301,10.615384615282544,0.33,0.33,0.34,0.5,0.0,0.0,0.0,0.0
0.048,48,952,0.4801332301176173,0.2916182064895494,0.11892148012912991,-1.2376332013357172,0.0015818261156776,0.9972552543165928,0.9956734282009152,0.21793485052976136,0.46524543352187586,0.7393630595390916,0.5214282090093303,0.015181388012618306,-0.4840641177470552,91,1.0666666666666667,2,45,0.4384375,0.3152588160444526,0.3541666666666667,0.25,0.023925398866029804,0.0015916973491546735,0.026750998132186544,0.0019463636040352207,-0.02416123874277676,0.0059735620013397035,0.013373745511027742,0.002891744963652387,0.5630689775910364,0.12329123691947026,0.12647980535797868,0.12105509179672887,0.0638631352436292,0.12647980535797868,0.434689269317807,0.023925398866029807,0.44979943316568355,0.34698109619511963,0.03249790772187444,0.7560469981984478,0.44979943316568255,0.532015931372549,0.45380673884977163,0.019866769882382673,0.11892148012912991,0.03475456647812414,0.01063694046090835,0.09663865546218488,0.10189075630252101,1.0543478249959357,0.0813955460158998,0.11488970588235294,3.0905940738665993,14.916666666355903,0.33,0.33,0.34,0.5,0.0,0.0,0.0,0.0
0.087,87,913,0.5048956878581032,0.29373959712158676,-0.030619916153130162,-1.2490697168174734,0.0003309170498159,0.9997126180165042,0.9993817009666883,0.2423060914447848,0.5081110419792182,0.7676381708879388,0.5253320794431541,-0.032441016333938276,1.0254819741665915,165,1.0609756097560976,2,82,0.538448275862069,0.2795527116466256,0.22988505747126436,0.25287356321839083,-0.01726040155476797,0.0031945714016912187,0.00918398624224968,0.004113705024221637,-0.016632633052206223,0.002490465070434378,-0.05985439430447262,0.005679696836895804,0.5692991401342045,0.0697678467243026,0.030964168959958942,0.05902629439014286,0.21327860298795073,0.21327860298795073,0.37303691306235515,-0.017260401554767962,0.5856298873895307,0.23237676733707355,-0.01780646506303285,-0.5453569702395412,0.5856298873895305,0.48258236708589847,0.5910741543519639,-0.004895687858103237,-0.030619916153130162,-0.008111041979218192,-0.017638170887938842,0.10405257393209201,0.10076670317634173,0.9684210517008753,-0.030610229056403735,0.09772947589731967,3.243145104635915,8.747126436681071,0.33,0.33,0.34,0.5,0.0,0.0,0.0,0.0
0.047,47,953,0.4939739262485474,0.28556052829773104,-0.002805917906553001,-1.1666629580755365,0.0012895122829985,0.9997899093482115,0.9985003970652131,0.2470578463263729,0.4937805877054306,0.7350166596245787,0.48795881329820584,-0.02704273198641159,0.8579380367824478,93,1.0217391304347827,2,46,0.4085106382978723,0.26873310910526044,0.3191489361702128,0.1276595744680851,0.02161355396580296,0.0024462682149724163,0.05818829440748181,0.008907522049740099,0.030571403415882797,0.002950475706954298,0.02671037635348227,0.0022681827416078625,0.5872161818222411,0.0912675620688646,0.2693671565411086,0.13799512154267224,0.12625284817695578,0.2693671565411086,0.6248826883296013,0.021613553965802966,0.4947929571599216,0.3055764907089462,0.029775086371382042,0.6829563046476956,0.49479295715992133,0.5299948650398517,0.4871862556116112,0.0060260737514525875,-0.002805917906553001,0.006219412294569404,0.014983340375421261,0.0912906610703043,0.10388247639034627,1.1379310332362664,0.01802935150142007,0.12884842937197205,3.0102560038840127,10.214893616803938,0.33,0.33,0.34,0.5,0.0,0.0,0.0,0.0
