X0_missing_rate,X0_obs_vs_full_ratio,X0_iqr_ratio,X0_obs_skew_diff,auc_mask_from_Xobs,coef_X1_abs,log_pval_X1_mask,X1_mean_diff,X1_mannwhitney_pval,little_proxy_score,X0_ks_obs_vs_imputed,X0_tail_missing_ratio,mask_entropy,X0_censoring_score,X0_mean_shift_X1_to_X4,mechdetect_auc_complete,mechdetect_auc_shuffled,mechdetect_auc_excluded,mechdetect_delta_complete_shuffled,mechdetect_delta_complete_excluded,mechdetect_mwu_pvalue,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9
0.013,1.0000484981781153,1.0113358258008378,-0.00041037001151025473,0.6007326007326008,0.22748365829029094,0.42269709710003717,-0.07059414041391748,0.4030973316885825,0.25140285246668226,0.006493414387031408,1.0,2.7911920468953433,0.0,0.044317396492427566,0.3024822695035461,0.48282674772036477,0.3023809523809524,-0.18034447821681865,0.00010131712259370262,0.2,0.032476868480443954,-0.04884255304932594,-0.01661151647567749,0.037596944719552994,-0.019896281883120537,-0.039074309170246124,-0.03928741440176964,-0.010810566134750843,0.07759396731853485,-0.008772734552621841
0.053,1.0141340784977793,1.060762562934943,-0.06982994933525521,0.5601004164093164,0.04063697458255525,0.1294213691870466,-0.01244806470967369,0.8379345695065696,0.10383833755055687,0.026472016895459347,1.0,5.57988814563607,0.0,0.024314839478033118,0.5415400821994683,0.44376530734187725,0.472119166466399,0.09777477485759101,0.06942091573306924,0.4,0.039965175092220306,-0.049679264426231384,-0.014045246876776218,0.03430800884962082,-0.015917835757136345,-0.04367182403802872,-0.03351611644029617,-0.004444786347448826,0.06990434974431992,-0.003715602681040764
0.033,1.0000166795682943,1.0499070329735163,-9.46346377064377e-05,0.7177148945504684,0.6250601428689228,3.4477749493734353,-0.08946841470195754,0.00020526027726586662,0.2133668640907524,0.016482936918304034,1.0,4.772645133192694,0.0,0.04641135109276322,0.6726450513635869,0.5927242542533968,0.6717036721074949,0.07992079711019007,0.0009413792560919454,0.4,0.036545950919389725,-0.04513470456004143,-0.025183355435729027,0.0234692245721817,-0.02447834052145481,-0.037652164697647095,-0.0394606776535511,-0.00954441912472248,0.0714164674282074,-0.007440872956067324
0.08,1.0062258694096637,1.0856069717008812,-0.05371458691339048,0.5550679347826087,0.019141959448429127,0.026779968687449196,-0.0013789463488579345,0.9262033210963225,0.090625,0.04,1.0,6.1047380743486555,0.0,0.009748345013546267,0.49934553786930785,0.4880569152779666,0.4773254144426428,0.01128862259134128,0.02202012342666504,1.0,0.026274828240275383,-0.049025289714336395,-0.01083227340131998,0.03351667523384094,-0.024837488308548927,-0.03347475454211235,-0.03544127196073532,-0.0011405466357246041,0.07192554324865341,-0.0061266799457371235
0.048,1.0032686673207456,1.070139229334708,-0.03293649555749423,0.5887386204481793,0.12819268841438375,0.42248424597400547,0.020961338132293283,0.3588306427556027,0.11589635854341737,0.024,1.0,5.401316635142093,0.0,0.020515173576705445,0.5267969333835949,0.49756380241916814,0.5191824726041439,0.029233130964426757,0.007614460779451049,0.7,0.043919503688812256,-0.04788006842136383,-0.013117142952978611,0.034671276807785034,-0.027257785201072693,-0.03153183311223984,-0.03775791451334953,0.00013930475688539445,0.07151574641466141,-0.002787855453789234
0.021,1.004957977547468,1.0358631345834062,-0.025568369832646987,0.6063038085509995,0.05189332487240045,0.11551729831114127,0.01720053428485241,0.5977282788911202,0.15690208667736757,0.010489274770173647,1.0,3.93611897088055,0.0,0.04249199175199639,0.5550762471176721,0.5438636459067596,0.5130463021778381,0.011212601210912498,0.04202994493983403,0.7,0.043843526393175125,-0.047304458916187286,-0.0069732870906591415,0.030427072197198868,-0.019755739718675613,-0.047430794686079025,-0.03840465471148491,0.0007619161624461412,0.059833791106939316,0.0034498325549066067
0.023,1.0002691226334082,1.0312604708107598,-0.00402248106991622,0.6217346802545504,0.093448353215947,0.20416857978639005,0.015857726545838058,0.532782633432292,0.15768101108094876,0.011488229273285569,1.0,4.053337925267804,0.0,0.021544692779993643,0.44943627946695425,0.509895840355963,0.45004393357154093,-0.06045956088900878,-0.0006076541045866857,0.2,0.04902981221675873,-0.05107914283871651,-0.005990745034068823,0.031532637774944305,-0.02029741182923317,-0.04155924916267395,-0.05168672278523445,-0.0006579975597560406,0.06356062740087509,-0.0021168068051338196
0.089,1.0047599346041232,1.145704739981838,-0.04833919298314793,0.6032758174126469,0.1986567446299792,1.0037302800302017,-0.029486664330376555,0.1741798268260798,0.12011741634701956,0.044451152579582875,1.0,6.301286988127487,0.0,0.02562449041132557,0.5591224651049497,0.5664699338203633,0.5558458900941516,-0.007347468715413585,0.003276575010798033,1.0,0.034305427223443985,-0.04878579452633858,-0.013255114667117596,0.041199229657649994,-0.016445349901914597,-0.02730105072259903,-0.04286041110754013,0.004205388016998768,0.07527966052293777,-0.010223900899291039
0.044,1.0111879321487376,1.036138679415212,-0.05788780677066985,0.5699172689235451,0.09762557474720104,0.27783615595227845,0.026428542016542045,0.9304427886889033,0.12908900722708255,0.022,1.0,5.037956502042325,0.0,0.02612836184759791,0.5072513404328629,0.41842228712755714,0.4524267053219558,0.08882905330530577,0.05482463511090713,0.1,0.04963886737823486,-0.04510809853672981,-0.01418827660381794,0.031041428446769714,-0.025534728541970253,-0.02677905187010765,-0.04234993830323219,-0.0013364467304199934,0.07323603332042694,-0.0010644267313182354
0.09,0.9997137184150301,1.1160160978490836,0.0033037279951363616,0.5556043956043956,0.047301302571847385,0.21993171971177367,-0.016399651762948553,0.5685096441241091,0.09682539682539684,0.045,1.0,6.384078783002543,0.0,0.026738204200608143,0.48867948198328603,0.5020054088742207,0.4895944309343214,-0.013325926890934703,-0.0009149489510353881,0.12118327283746318,0.03404936194419861,-0.049106352031230927,-0.012327224016189575,0.023307807743549347,-0.007717152126133442,-0.0446777306497097,-0.022052276879549026,-0.005044491961598396,0.056446097791194916,-0.010272029787302017
0.071,1.005039104556858,1.0807219456608579,-0.047672379267076015,0.563971558089116,0.13796933712589587,0.5589189834332144,-0.021859231985733973,0.3058245843069385,0.11693248836398369,0.03546178686759957,1.0,6.116320443270199,0.0,0.017067397550020666,0.5297951613155387,0.5046033417504979,0.5178782920367774,0.025191819565040796,0.011916869278761344,0.4,0.02636164426803589,-0.05649213865399361,-0.006005970295518637,0.03741292655467987,-0.02551138959825039,-0.03605998679995537,-0.02890799380838871,-0.003887358820065856,0.06392248719930649,0.0018602153286337852
0.088,0.9993953089461309,1.1011627172488563,0.002580408621666374,0.5398101076555024,0.025302580586042626,0.07914123473207543,0.006664574294356296,0.8420796884533224,0.0907097288676236,0.044,1.0,6.210903019732722,0.0,0.02073486854297675,0.49177757612421863,0.48741555757209115,0.49220735027223234,0.004362018552127478,-0.0004297741480137063,1.0,0.03384685143828392,-0.04595430940389633,-0.009386212565004826,0.039214618504047394,-0.028841540217399597,-0.028777845203876495,-0.05326176434755325,0.007225960027426481,0.07104691118001938,-0.013632877729833126
0.052,0.999988771599272,1.0909259668140088,0.0029597597746915394,0.5398003894839338,0.005439392266077526,0.03747153087661157,-0.0021963216382767103,0.7693921745816923,0.10325381369685167,0.026,1.0,5.500573969053427,0.0,0.012030746217980656,0.45107002013182207,0.5584236507542539,0.45040125754943333,-0.10735363062243186,0.0006687625823887378,0.2,0.03124375455081463,-0.04731914773583412,-0.007364857941865921,0.03189389780163765,-0.018195446580648422,-0.03899749368429184,-0.031242117285728455,-0.0108593525364995,0.06744027882814407,-0.0012479438446462154
0.056,1.0151865643451716,1.070806401676223,-0.07441969414726124,0.5722987288135594,0.07648930679890767,0.2515741791924924,0.021105387354442506,0.7410269621771861,0.13313407990314768,0.028,1.0,5.609381579246812,0.0,0.0230707338919732,0.5082754460264051,0.4669363902797807,0.46544989508449114,0.04133905574662439,0.042825550941913926,0.4,0.04220550134778023,-0.04694543033838272,-0.01156029012054205,0.03627277538180351,-0.018572978675365448,-0.0368296280503273,-0.035434503108263016,-0.0014505021972581744,0.06815927475690842,-1.6463403881061822e-05
0.082,1.0015735096173084,1.1428971617343053,-0.009242167868865584,0.5760534566129976,0.17542180902115895,0.8941788887678732,-0.04974836994519538,0.1184417005800708,0.09538232637228333,0.041,1.0,6.265798680728241,0.0,0.02880321861857235,0.5250270890249104,0.45936358082327583,0.5246063445954513,0.06566350820163452,0.0004207444294590523,0.2,0.0379134900867939,-0.0454261340200901,0.003927096724510193,0.03620080649852753,-0.015429680235683918,-0.040089912712574005,-0.038635194301605225,0.005438853520900011,0.0644269660115242,-0.0013655932852998376
0.039,1.010157706262575,1.0420653545069678,-0.05215384321776062,0.598174977987673,0.1055963146533149,0.20374660673941788,-0.02069464330295273,0.6980302879678111,0.12973932068625096,0.019479708636836627,1.0,4.913160346071225,0.0,0.02830972277264053,0.5802764797507788,0.5990132498602124,0.5391430026359934,-0.018736770109433643,0.04113347711478543,0.7,0.034378957003355026,-0.05073457956314087,-0.013603772036731243,0.026909081265330315,-0.014383410103619099,-0.029492516070604324,-0.0393996387720108,-0.006302322261035442,0.06905148178339005,-0.004463109653443098
0.052,1.0039413692411578,1.062774950752595,-0.03656086970709471,0.5595991561181435,0.05540251762517825,0.16407147223255392,-0.009013276589566688,0.6952078525071366,0.11094206426484907,0.026,1.0,5.388236794908248,0.0,0.009131506548727825,0.4403456882049585,0.4353127326880119,0.41415363613799955,0.005032955516946602,0.02619205206695896,1.0,0.034480925649404526,-0.05305447056889534,-0.005676183849573135,0.041364457458257675,-0.018601689487695694,-0.03776207193732262,-0.04365265741944313,-0.006043941248208284,0.07055822014808655,-0.005722318775951862
0.085,1.001346845158864,1.1021190728008554,-0.021605522139332756,0.5455351976856316,0.16001390885636008,0.783226616342527,-0.02374483276740147,0.1949815536178432,0.09906782385085182,0.042453551912568305,1.0,6.155921930834284,0.0,0.012644714354607303,0.4842606799644675,0.5302834531212145,0.4787221728714097,-0.04602277315674702,0.005538507093057754,0.7,0.03927261009812355,-0.035831209272146225,-0.007882196456193924,0.03023395501077175,-0.02405400760471821,-0.03269224613904953,-0.04192854091525078,0.0013540266081690788,0.06272593140602112,-0.008777671493589878
0.058,1.0000064506989055,1.0467600550343739,-0.002679420277221109,0.5878358591404934,0.2828651263700342,1.4313869866924396,0.04319261986546591,0.05571531360427707,0.118191302437953,0.029,1.0,5.525136858887866,0.0,0.02160667990725923,0.5373477483517711,0.4944602748910493,0.5366800759861438,0.0428874734607218,0.0006676723656273698,0.4,0.038171183317899704,-0.047625791281461716,-0.0009254495380446315,0.03586950898170471,-0.018328038975596428,-0.03727203607559204,-0.03795590624213219,-0.005962729919701815,0.06920184195041656,-0.004223810974508524
0.024,1.0018283868997944,1.0288696558550237,-0.017605024198949826,0.561859631147541,0.14853952481252283,0.35151139596398157,0.02531416666803471,0.3943960729884928,0.14702868852459017,0.012,1.0,4.228579062697666,0.0,0.01632731538416239,0.36502595563945256,0.42774067956583295,0.34775011798017924,-0.06271472392638039,0.01727583765927332,0.7,0.047110069543123245,-0.04303109645843506,-0.009701522067189217,0.03190484270453453,-0.024101946502923965,-0.040698274970054626,-0.04193158820271492,0.00043848095810972154,0.06430099904537201,0.0032348495442420244
0.017,0.9997847365626784,1.0262508958842966,0.001976179482486823,0.5948776255161271,0.18216476752342134,0.35166748871078546,0.05382410679028732,0.44639810468716923,0.1760068218538687,0.008491353001017294,1.0,3.851230173679774,0.0,0.038748399269438474,0.4148198909359124,0.5802041636624318,0.41329809054971284,-0.16538427272651934,0.00152180038619959,0.1,0.028042107820510864,-0.05646233260631561,-0.014589534141123295,0.040500737726688385,-0.01507628709077835,-0.03317975997924805,-0.034495022147893906,-0.001306867110542953,0.07528339326381683,-0.007603655569255352
0.019,0.9996254085091885,1.0221276552095895,0.002756594477423935,0.6845324319974246,0.28060090396812054,0.5949542755672844,-0.07357662183140362,0.268758023267614,0.2006008906057192,0.009490316004077471,1.0,3.9405471146894584,0.0,0.0798642511511777,0.6216688510266491,0.36185136643852234,0.6232949856803067,0.2598174845881268,-0.0016261346536575738,0.1,0.03246293589472771,-0.05335765331983566,-0.006809903774410486,0.03909865394234657,-0.016567867249250412,-0.04475567489862442,-0.030687959864735603,-0.0031074993312358856,0.07157757133245468,-0.004792260006070137
0.068,0.9994232532153839,1.0714782803481682,0.009013416705738991,0.5440229739964655,0.06659194871080606,0.19908901363591014,-0.009353458479365695,0.6537044822603594,0.07438146932592779,0.034,1.0,5.9755451940086,0.0,0.011037976874757285,0.4203126770152561,0.48899677609309933,0.4200574265676658,-0.06868409907784323,0.0002552504475902828,0.4,0.03464667499065399,-0.0499119833111763,-0.014874231070280075,0.02526535466313362,-0.017651520669460297,-0.035836637020111084,-0.027003465220332146,-0.005592486821115017,0.06898580491542816,-0.006048307754099369
0.04,1.0107444433466255,1.0550258888897965,-0.05373950930523552,0.61265625,0.004154357834033945,0.053994750950127256,0.006313598712045232,0.981054280446018,0.16640624999999998,0.02,1.0,4.925251526492122,0.0,0.04117440970061369,0.6004292582417583,0.505357142857143,0.5675022893772894,0.09507211538461535,0.032926968864468886,0.2,0.055613093078136444,-0.042338453233242035,-0.009468450210988522,0.028527801856398582,-0.031318459659814835,-0.0328170582652092,-0.04761137813329697,-0.001142707304097712,0.07350253313779831,-0.00565387262031436
0.036,1.0098602950980855,1.0483705938795174,-0.04834536251231669,0.5563623789764869,0.15098417849552564,0.3948781267352385,-0.037565629090258346,0.9426023416539683,0.12390502535730752,0.018,1.0,4.9406189404662175,0.0,0.0242406412774583,0.5239264268622253,0.5002351498186525,0.4571065231365923,0.023691277043572878,0.06681990372563307,0.7,0.033894553780555725,-0.05483100563287735,-0.020946962758898735,0.03301471844315529,-0.022405220195651054,-0.032864853739738464,-0.04512754827737808,-0.006633865647017956,0.07949132472276688,-0.0033419716637581587
0.019,1.0009560346159143,1.0140159393287096,-0.010393063625717569,0.632812919148023,0.08662341378486886,0.1275233076260193,0.011878781038400232,0.7253886327451249,0.17070390042384248,0.009490316004077471,1.0,3.9591437149472766,0.0,0.027896883850257653,0.46988010290762583,0.4673802242609582,0.4669676229309257,0.0024998786466676193,0.002912479976700133,1.0,0.03794604539871216,-0.05572142452001572,-0.009017971344292164,0.03820393979549408,-0.01692841947078705,-0.04384738206863403,-0.031080693006515503,0.0030593727715313435,0.06103500351309776,-0.0057418374344706535
0.05,0.9994903623549382,1.0712010629148903,0.0025859783626836757,0.595157894736842,0.2565524539566663,1.1101577583888318,0.07305780628988595,0.07001551838657907,0.1355263157894737,0.025,1.0,5.459635100926359,0.0,0.03857947171856049,0.5571700498671697,0.4904896421292631,0.5580381645530471,0.06668040773790657,-0.0008681146858774413,0.2,0.032425884157419205,-0.052776675671339035,-0.007405975367873907,0.03792320564389229,-0.023057475686073303,-0.03809059038758278,-0.03204284608364105,-0.010322438552975655,0.07583731412887573,-0.0009528217487968504
0.028,0.9997340895194088,1.031298221132035,0.0018194177540738384,0.6894106407995297,0.28514960292467595,1.047326617333903,-0.09501596368531079,0.08912586360801446,0.197935038212816,0.014,1.0,4.620507229651062,0.0,0.09222533204556198,0.6784636488340192,0.5575560128029263,0.6804412437128486,0.12090763603109289,-0.001977594878829425,0.7,0.03560192883014679,-0.054826945066452026,-0.0028774160891771317,0.0444679893553257,-0.014503192156553268,-0.043815210461616516,-0.049000225961208344,-0.002583038527518511,0.07181700319051743,-0.008654187433421612
0.048,0.9996301768013233,1.0603368787576717,0.003548322138449314,0.5919117647058822,0.18758380179909845,0.6022663864574592,0.04967641223056507,0.2767523113455258,0.12845763305322128,0.024,1.0,5.307714033570063,0.0,0.038775144617883575,0.5391223819349377,0.47890688550284705,0.5405014747799404,0.06021549643209062,-0.0013790928450027051,0.4,0.04292942211031914,-0.04564058035612106,-0.00892589520663023,0.03484702482819557,-0.020465336740016937,-0.03427603468298912,-0.032260529696941376,-0.004022748209536076,0.06713041663169861,-0.00040810261270962656
0.089,1.0008236829819148,1.1301508121314592,-0.012834010680114277,0.5376854672603263,0.10126312932719574,0.45370185554429393,-0.015577271056703867,0.3260677675266237,0.07303679127764279,0.044451152579582875,1.0,6.341498383240776,0.0,0.0076315589694408575,0.4665175728099125,0.5104576712208426,0.46962814551267584,-0.043940098410930106,-0.0031105727027633256,0.7,0.034486446529626846,-0.045011136680841446,-0.011129289865493774,0.03823835775256157,-0.017251180484890938,-0.029493514448404312,-0.03221219405531883,-0.004384600557386875,0.06775699555873871,-0.006141148041933775
0.075,1.0054849750465167,1.0799837589446342,-0.05513261811783299,0.5591783783783785,0.18353780677654782,0.9718836850402317,0.030322115317964027,0.118051787994451,0.12432432432432433,0.03745945945945946,1.0,5.9523836690201435,0.0,0.013442804464412692,0.5088348113590832,0.5037099146807884,0.4928288432171928,0.005124896678294744,0.01600596814189037,1.0,0.04005588963627815,-0.04841601848602295,-0.013630922883749008,0.043083276599645615,-0.022228695452213287,-0.0272359699010849,-0.03210361301898956,-0.0075255935080349445,0.06869944930076599,0.00204292475245893
0.058,0.9999220659572742,1.0590221485458684,-0.00036435541067801613,0.5682700051248262,0.06224729332199316,0.23887209889058975,0.011683962761477762,0.6019599248082002,0.11422871366864339,0.029,1.0,5.537124417041549,0.0,0.017465132367206176,0.5033467426528103,0.5451055983908816,0.503234998323835,-0.041758855738071254,0.00011174432897531617,0.7,0.041757725179195404,-0.03574975207448006,-0.007543826010078192,0.03636295348405838,-0.019589807838201523,-0.04020030051469803,-0.03529229015111923,-0.0066823940724134445,0.06737269461154938,-0.0022102000657469034
0.008,1.002127046633716,1.0148771049922156,-0.010583928858387548,0.7879284274193548,0.39916765403098814,0.9726858762707639,0.1502346923071457,0.10353901540248867,0.4012096774193548,0.004,1.0,2.5816028865251517,0.0,0.148490131523519,0.7201908307648489,0.5255892255892256,0.693980082801835,0.1946016051756233,0.026210747963013925,0.4,0.04613804072141647,-0.049126967787742615,-0.012143481522798538,0.03283848613500595,-0.024987423792481422,-0.03784333914518356,-0.0345623753964901,0.0013452909188345075,0.06742396205663681,-0.0039823055267333984
0.009,0.9995602652198051,1.0068682898094203,0.0028165009608102087,0.6274245991703106,0.15196266990795865,0.22595299830290053,0.05159384588349075,0.5770843957034106,0.24044175355981615,0.004495459132189707,1.0,2.6028957650221956,0.0,0.06082781794415107,0.44857843286846305,0.5761136033039356,0.4489171676482855,-0.12753517043547252,-0.00033873477982243605,0.4,0.03909890726208687,-0.0451253205537796,-0.013478945940732956,0.03683618828654289,-0.01889193430542946,-0.03927160054445267,-0.03321577236056328,-0.007632843218743801,0.06478894501924515,-0.003744155168533325
0.041,1.0123702685027849,1.061858054166127,-0.05747805951555596,0.5734632111701722,0.05856341535003602,0.10468777807196611,-0.011619568915656908,0.6409833578235302,0.14526056105190874,0.020478623566214806,1.0,5.145990006407065,0.0,0.026916104027124577,0.5505345947156292,0.44740076733611217,0.508181473698715,0.10313382737951698,0.04235312101691413,0.4,0.04579668119549751,-0.03902697563171387,-0.012941841967403889,0.027567988261580467,-0.028553809970617294,-0.03104536421597004,-0.043632734566926956,-0.00030424902797676623,0.06953027099370956,-0.0029068775475025177
0.008,1.0006360641847512,1.0094344254054628,-0.005816126182460302,0.7254284274193548,0.5076415238091188,0.840581391254228,-0.08139254975543572,0.11276144100726314,0.2847782258064516,0.004,1.0,2.49786325255146,0.0,0.06690916512701103,0.5731758674356862,0.542872837132656,0.5693134771684621,0.030303030303030165,0.003862390267224014,1.0,0.03845002502202988,-0.05367378517985344,-0.008495459333062172,0.02852926030755043,-0.01705668494105339,-0.044850628823041916,-0.030199626460671425,-0.006877918262034655,0.07030113786458969,-0.004746403079479933
0.106,0.9997222803684381,1.1739725585037488,0.00993877225707579,0.5545776877295175,0.00818666933447948,0.02139733162164915,-0.0009531842275114499,0.7323656633158194,0.07799375290194588,0.053,1.0,6.4457357876911505,0.0,0.008106590105649833,0.4951919321046838,0.487273179219488,0.4970881715848159,0.007918752885195834,-0.001896239480132067,1.0,0.029890840873122215,-0.04106540232896805,-0.010808219201862812,0.026567619293928146,-0.02004847675561905,-0.04083447530865669,-0.03292602673172951,-0.0014865454286336899,0.060979846864938736,-0.0045262291096150875
0.102,1.008477030446954,1.1545967062219071,-0.0723362662372794,0.5277195510720992,0.035129539422383185,0.13811236176358777,-0.005698708385730666,0.7821065127497614,0.0673883139001703,0.051,1.0,6.529396907314593,0.0,0.006266476051372372,0.5006604804686646,0.47186416595623754,0.46805167551970617,0.02879631451242709,0.03260880494895846,0.7,0.03164168447256088,-0.05376773700118065,-0.009814499877393246,0.035808466374874115,-0.014992576092481613,-0.038340773433446884,-0.04255886748433113,-0.005577918142080307,0.06902911514043808,-0.011563947424292564
0.062,0.9996588259168644,1.0824780857956409,0.002326310068051937,0.5634672260815736,0.17153244810637594,0.686055596724294,-0.04834344706301169,0.21626263418306102,0.12040030263429397,0.031,1.0,5.379372723982678,0.0,0.026197331219688966,0.4871576092822099,0.47404823019838993,0.489335549079958,0.013109379083819983,-0.0021779397977481074,1.0,0.0372525155544281,-0.04940670728683472,-0.008311663754284382,0.03443216532468796,-0.01669360138475895,-0.03846924751996994,-0.031271036714315414,-0.010386540554463863,0.07020149379968643,-0.0030348144937306643
0.048,1.0152423322440043,1.053063493508493,-0.06835142824281282,0.5454087885154062,0.0322018672607417,0.07579475129338968,-0.007771129510169172,0.5091022810670667,0.09987745098039216,0.024,1.0,5.369322303233785,0.0,0.0220271587466574,0.5370836061345554,0.45066741232334057,0.4631592282866761,0.08641619381121485,0.07392437784787931,0.2,0.04010045528411865,-0.04355710372328758,-0.011199788190424442,0.03274638578295708,-0.02049548178911209,-0.03805029019713402,-0.04214072227478027,0.003946999087929726,0.0716545507311821,-0.002298468491062522
0.016,0.9998822616637923,1.0232458325731855,0.0009377684732235492,0.6290015243902439,0.3045845953071143,0.7118189346394739,0.04994433299649048,0.1317031895595667,0.24301321138211385,0.008,1.0,3.757923401357746,0.0,0.025494181629345247,0.5476964769647696,0.4242208672086721,0.5485433604336044,0.12347560975609756,-0.0008468834688347693,0.1,0.04105403274297714,-0.04815400019288063,-0.009882161393761635,0.03447827696800232,-0.02296867035329342,-0.040917426347732544,-0.03266984969377518,-0.003665262833237648,0.06824517250061035,0.0018421491840854287
0.022,1.0005195684272385,1.0161583169377284,-0.0023412855640376,0.5991355270496375,0.3130107060902112,0.8190972248356071,-0.08921785461037707,0.15298914150961543,0.18583844580777095,0.011,1.0,3.835770923499488,0.0,0.04708215907714132,0.5425248320186972,0.506792287467134,0.5436933976044406,0.03573254455156316,-0.0011685655857434085,1.0,0.03695489838719368,-0.050517745316028595,-0.008848370052874088,0.024821748957037926,-0.010717848315834999,-0.050858210772275925,-0.031653039157390594,-0.004931315779685974,0.06580276042222977,-0.005644450429826975
0.037,1.0095428205345833,1.0699541749998118,-0.05034734213179326,0.5624596559175998,0.05595244836893098,0.13895650123380493,-0.01489616438509933,0.8052756723268529,0.11916589486682944,0.01848078920041537,1.0,5.079084709542872,0.0,0.026059617732078863,0.5189844769284022,0.480376494395186,0.47843943871981254,0.038607982533216234,0.04054503820858968,0.4,0.03481326624751091,-0.056444112211465836,-0.016782570630311966,0.033463187515735626,-0.017928753048181534,-0.03501371666789055,-0.039853520691394806,-0.01076797116547823,0.07156672328710556,-0.0027617544401437044
0.065,1.005182775391761,1.0841814606683615,-0.04936450005151005,0.5443027560674619,0.08514014186491954,0.2903418032503005,0.014108274340270122,0.77350221311995,0.10748663101604278,0.03246524064171123,1.0,5.76259130515151,0.0,0.01304300639340003,0.5050787681414691,0.49926305533218723,0.4840612302429023,0.005815712809281892,0.021017537898566807,1.0,0.03593428060412407,-0.05084846168756485,-0.01717464253306389,0.034399647265672684,-0.02594985067844391,-0.02932538092136383,-0.04024161770939827,-0.011190872639417648,0.06724507361650467,-0.0020576075185090303
0.023,1.0001932165325016,1.0329022820613338,-0.0018836951108330792,0.6402919318232388,0.1031688539008211,0.1864000934258,0.014084835301472642,0.6122253430518401,0.20573183213920163,0.011488229273285569,1.0,3.9961909654166896,0.0,0.031587220432243115,0.567217184655835,0.45984061439582913,0.5684004696734758,0.10737657026000591,-0.0011832850176407561,0.4,0.04044826328754425,-0.04780559614300728,-0.01122342236340046,0.021137040108442307,-0.012810584157705307,-0.04881851002573967,-0.03270290046930313,-0.0029308830853551626,0.06509232521057129,-0.0023139778058975935
0.014,1.0009305643992854,1.0052640795971752,-0.008017233045595762,0.6911040278180238,0.19148127209347518,0.39194631672137015,-0.035008777947554026,0.4220700098654323,0.27712981744421905,0.007,1.0,3.3944853223820872,0.0,0.057127148721214556,0.6664504411001556,0.6098184940815974,0.6655824498974473,0.056631947018558226,0.000867991202708307,0.7,0.04118280112743378,-0.04707109555602074,-0.015577629208564758,0.0357547402381897,-0.02529318630695343,-0.03910188004374504,-0.03356659784913063,-0.0054249232634902,0.07162077724933624,-0.004756666719913483
0.017,1.0001388650884528,1.017461906364088,-0.0009149304652915045,0.7037879241218359,0.3942520764906808,1.0169818136394575,-0.11376360965904325,0.09108114775778656,0.24926694991323084,0.008491353001017294,1.0,3.6888050905990286,0.0,0.09468126119803298,0.5901826782029288,0.5790362414327507,0.5890642740525265,0.011146436770178125,0.001118404150402319,1.0,0.03487697243690491,-0.051508352160453796,-0.011286860331892967,0.04243992641568184,-0.014459204860031605,-0.044357772916555405,-0.02511373534798622,-0.005996257066726685,0.06824802607297897,-0.003926090896129608
0.032,1.008486888058562,1.0368280554010691,-0.04166644148342313,0.5849690082644629,0.07878960303894031,0.1805958239582115,0.020323287426484204,0.48478130988442947,0.17407024793388431,0.016,1.0,4.490825257734906,0.0,0.027175562433998462,0.44688628103623396,0.4651654712228141,0.4026178559628553,-0.01827919018658014,0.04426842507337864,1.0,0.037185050547122955,-0.05402902141213417,-0.01780049130320549,0.02842615358531475,-0.020998433232307434,-0.04184399172663689,-0.04147933050990105,-0.005096718668937683,0.07155986875295639,-0.00021717419440392405
0.027,1.0072505808039227,1.0238592030247962,-0.03634290763813919,0.5732556811693502,0.29170378314213596,0.726970637255247,-0.06670486283122218,0.5805505762790103,0.21683605496555136,0.01348612538540596,1.0,4.579849842809785,0.0,0.029864065701175585,0.5258925116949807,0.5742066758116141,0.4798688051774471,-0.04831416411663336,0.046023706517533625,0.4,0.04003787413239479,-0.04483141750097275,-0.005702388938516378,0.036241646856069565,-0.01802598126232624,-0.04474301263689995,-0.04351765289902687,-0.00028678294620476663,0.06110572814941406,-0.00018627694225870073
0.027,0.9993787063886843,1.02431132083878,0.004378750533242826,0.5997107076243766,0.17223744575037278,0.44683896392863015,-0.052246893837182784,0.35543158452333956,0.14476989836702067,0.01348612538540596,1.0,4.47211968833173,0.0,0.04092713208151762,0.4491551475502093,0.59387288523091,0.4485856987091555,-0.14471773768070068,0.0005694488410538101,0.1,0.039953749626874924,-0.048642586916685104,-0.004662122577428818,0.037570882588624954,-0.017203621566295624,-0.039338238537311554,-0.04573399946093559,-0.0043953475542366505,0.06632775813341141,-0.0035361023619771004
0.097,0.9999191895383966,1.142727321229681,0.009828921911742089,0.5872178648491283,0.25203772718541795,1.7999547480579092,-0.03928417881492574,0.0061155712278534195,0.11167528627370392,0.048446290143964565,1.0,6.429405441370809,0.0,0.018596894565142158,0.5660938705996846,0.48949104835732743,0.5670397916037451,0.0766028222423572,-0.0009459210040604349,0.1,0.03450364992022514,-0.05055762082338333,-0.007542793173342943,0.03516315296292305,-0.016200991347432137,-0.03663712739944458,-0.035510916262865067,-0.010648121125996113,0.0677376464009285,-0.011861849576234818
