X0_missing_rate,X0_obs_vs_full_ratio,X0_iqr_ratio,X0_obs_skew_diff,coef_X1_abs,auc_mask_from_Xobs,log_pval_X1_mask,X1_mean_diff,X1_mannwhitney_pval,little_proxy_score,X0_ks_obs_vs_imputed,X0_tail_missing_ratio,mask_entropy,X0_censoring_score,X0_mean_shift_X1_to_X4,mechdetect_auc_complete,mechdetect_auc_shuffled,mechdetect_auc_excluded,mechdetect_delta_complete_shuffled,mechdetect_delta_complete_excluded,mechdetect_mwu_pvalue,caafe_missing_rate_by_quantile,caafe_tail_asymmetry,caafe_kurtosis_excess,caafe_cond_entropy_X0_mask,llm_ctx_domain_prior,llm_ctx_domain_confidence,llm_ctx_stats_consistency,llm_ctx_surprise,llm_ctx_confidence_delta,llm_ctx_counter_strength,llm_ctx_cause_type,llm_ctx_n_causes,llm_ctx_stats_agreement
0.09,1.005973891879932,1.142857142857143,-0.09014651721106759,0.4491947605324059,0.7542413381123058,0.5767909974126233,-0.0527707335399642,0.14789417928116144,0.3476800976800977,0.03956043956043956,1.0,3.1586506761649646,0.07230186508459178,0.07952247749693687,0.7763440860215054,0.40012372286079184,0.7578255675029868,0.37622036316071356,0.0185185185185186,0.1,20.0,1.0,1.1653933745710017,0.1670946308460906,0.0,0.8,0.3,0.7,0.05,0.9,0.0,1.0,0.3
0.06,1.0069115056240683,1.3750000000000002,-0.0757491215431414,0.6858697636296935,0.5977822580645161,0.8947065462456282,-0.08734178941625736,0.08623313709146464,0.3723404255319149,0.02170212765957447,1.0,2.6939252288379016,0.004465110718283749,0.06501343868206474,0.6187836021505376,0.1574074074074074,0.5977822580645161,0.4613761947431302,0.0210013440860215,0.1,20.0,0.05263157894736842,1.547194167744145,0.14531027421533413,0.5,0.8,0.9,0.7,0.05,0.6,0.0,0.8,0.4
0.09,1.0049651840696614,1.3000000000000007,-0.09190094704729601,0.8660500199977561,0.8280764635603345,2.479468966492412,-0.11935099088945245,0.0016813092475238824,0.4484126984126984,0.0365934065934066,1.4285714285714284,3.385898537756652,0.07316179334387764,0.08679974856303971,0.8244922341696536,0.0,0.8354838709677419,0.0,-0.010991636798088344,0.0,20.0,1.0,1.801880467774275,0.1670946308460906,0.5,0.85,0.9,0.1,0.05,0.9,0.5,0.8,0.9
0.08,1.008768255563933,1.0,-0.08066476709957338,0.5500609456051369,0.4829151732377539,0.6646239921074535,-0.05682901337792656,0.1695075874883304,0.2907608695652174,0.03391304347826087,1.0,3.3291907989100618,0.015489391268015481,0.06800547576406038,0.50442054958184,0.5011574074074074,0.47753882915173235,0.003263142174432576,0.02688172043010767,0.7,20.0,1.0,0.2622975734087296,0.2308157595706837,0.0,0.8,0.2,0.8,0.1,0.95,0.0,1.0,0.2
0.14,1.0129504762778467,1.0,-0.18738776023789794,0.4512465777122641,0.47266009852216756,0.9646298782288487,-0.05645923843598277,0.10699451319157069,0.2508305647840532,0.050465116279069765,1.0,4.074188984592842,0.029087420183394618,0.04003683543655595,0.49244663382594417,0.6222931744004541,0.4749589490968802,-0.1298465405745099,0.01748768472906398,0.4,20.0,0.125,1.8234526414927759,0.1885795378712353,0.5,0.8,0.9,0.1,0.05,0.4,0.5,1.0,0.9
0.14,0.9997671091592639,1.5000000000000007,-0.09216182557206909,0.8714774933980203,0.7507389162561576,2.1757604581005205,-0.09181190902121139,0.004074143914064178,0.329734219269103,0.06348837209302326,2.2950819672131146,3.7649313751729254,0.11524795249208164,0.0525497495141989,0.75311986863711,0.43544061302681997,0.7507389162561576,0.31767925561029003,0.0023809523809523725,0.1,20.0,1.0,1.7267392430870503,0.2223800599285815,0.5,0.85,0.95,0.05,0.05,0.4,0.5,1.0,0.95
0.14,1.0070101257371757,1.3,-0.11810418860570615,0.671224084454891,0.5901477832512315,1.8331348641968623,-0.0846249680552007,0.008882774965338035,0.2649501661129568,0.06186046511627907,1.0,3.692736321448657,0.07145990711399651,0.05747389129812429,0.5715927750410509,0.5127187627187627,0.5958949096880132,0.05887401232228817,-0.024302134646962292,0.7,20.0,1.0,0.7293935506114324,0.2761023914032865,0.5,0.85,0.9,0.1,0.0,0.3,0.5,1.0,0.9
0.07,1.0070198896874478,1.111111111111111,-0.0692412458476015,0.057294199897288546,0.35663082437275984,0.053261095067220314,0.0065798180314309285,0.9245330575050077,0.23694316436251922,0.02860215053763441,1.0,2.889521654018223,0.014425447317594256,0.03837106180421136,0.33154121863799285,0.5379480286738351,0.35663082437275984,-0.20640681003584221,-0.025089605734766984,0.4,20.0,0.6666666666666666,0.5870695257070793,0.20169301682803664,0.0,0.8,0.2,0.8,0.15,0.95,0.0,1.0,0.2
0.06,1.004610634067933,1.3599999999999997,-0.07719608170886616,0.4351317197453729,0.22278225806451615,0.46677575108064134,0.04969448990725611,0.39479205754844293,0.3351063829787234,0.023617021276595745,1.0,2.279964712649626,0.0403019757904175,0.05931303484467133,0.22278225806451615,0.491063653779171,0.22278225806451615,-0.2682813957146548,0.0,0.7,20.0,0.0,4.014377600132143,0.1360251239749277,0.0,0.9,0.2,0.7,0.3,0.85,0.0,1.0,0.2
0.1,1.0177964407118576,1.4634146341463417,-0.12592714643497072,0.06542199675483591,0.587037037037037,0.11376974353463341,-0.013863247863247774,0.8001278528093321,0.22499999999999998,0.04888888888888889,1.0,3.4892680140923247,0.07577819160854445,0.03810906719600578,0.611111111111111,0.6651856829948227,0.5842592592592593,-0.054074571883711675,0.026851851851851793,0.2,20.0,0.125,0.18643016136228985,0.38862488618142194,0.0,0.75,0.2,0.8,0.15,0.9,0.0,1.0,0.2
0.12,1.0138813282525858,1.0,-0.1529228366398796,1.0420206074507232,0.7870689655172415,2.106408488188625,-0.09105040792540775,0.007154840403188674,0.3626893939393939,0.05454545454545454,1.0,3.693107753343083,0.006463021923619616,0.06364667138050814,0.806992337164751,0.1999933788865936,0.7899425287356322,0.6069989582781574,0.01704980842911885,0.1,20.0,0.8,1.5942160238417875,0.13639162697970972,0.5,0.85,0.95,0.0,0.05,0.3,0.5,1.0,0.95
0.06,1.0031633227889238,1.2727272727272727,-0.06727587795541967,0.5596223607216088,0.5330981182795699,1.007500664253582,-0.08540916530278242,0.05978129982628938,0.31471631205673756,0.023617021276595745,1.0,2.557049091593302,0.05409454169312398,0.05740955051194521,0.48504704301075274,0.0,0.5330981182795699,0.0,-0.048051075268817134,0.0,20.0,1.0,3.563380160792618,0.19167952482775932,0.5,0.8,0.2,0.8,0.15,0.6,0.0,1.0,0.2
0.12,1.0135135135135136,1.0,-0.1499183984497976,0.05086248643611579,0.6138888888888889,0.133334289544746,-0.012141608391608494,0.7020153832007363,0.28409090909090906,0.05863636363636364,1.0,3.756515936545574,0.0710810490940655,0.04047995549984737,0.6084291187739463,0.5997278640647817,0.6196360153256705,0.008701254709164608,-0.011206896551724133,1.0,20.0,1.0,1.8761699668592442,0.3439414160374818,0.5,0.8,0.9,0.1,0.05,0.4,0.5,1.0,0.9
0.07,1.0051114642841803,1.7777777777777786,-0.057578060652268226,0.49470209369234586,0.5161290322580645,0.7877832997503327,-0.07218894009216581,0.09723553916278126,0.29915514592933945,0.024838709677419354,1.0,2.933739107349539,0.009743925216044468,0.05361727660005705,0.510752688172043,0.38686868686868686,0.5161290322580645,0.12388400130335614,-0.005376344086021501,0.4,20.0,0.6666666666666666,0.3706688474828632,0.20169301682803664,0.0,0.8,0.1,0.8,0.1,0.85,0.0,1.0,0.1
0.1,1.0069694784907475,1.4761904761904763,-0.14656900484746993,0.9334801415779678,0.7537037037037037,2.0415908161914946,-0.10977777777777764,0.0049954008871394735,0.3666666666666667,0.05,1.0,3.0914997246132243,0.0,0.07526993300429502,0.7509259259259259,0.6248053392658509,0.7509259259259259,0.12612058666007497,0.0,0.7,20.0,1.0,5.7811898863708215,0.19781519326822208,0.5,0.85,0.95,0.05,0.0,0.4,0.5,1.0,0.95
0.14,1.0145102964094959,1.2857142857142856,-0.17445784968102962,0.2599134538997235,0.34926108374384235,0.40567254427159616,-0.02837337081523117,0.24242448387296112,0.23214285714285715,0.056976744186046514,1.0,3.711721557515895,0.028578942988439673,0.027717086525724938,0.34663382594417075,0.4824003121895842,0.3475369458128079,-0.13576648624541343,-0.00090311986863717,0.4,20.0,0.5,1.3574778972152473,0.2223800599285815,1.0,0.8,0.1,0.8,0.15,0.6,0.0,1.0,0.1
0.13,1.019490254872564,1.5833333333333337,-0.16458145577704153,0.7774054673761465,0.7132183908045978,1.6966383781930514,-0.08779568795483927,0.014962983529768117,0.2623784261715296,0.04632183908045977,1.0,3.369671610753618,0.0,0.03069012016605925,0.7620689655172415,0.6415362415362414,0.710919540229885,0.12053272398100001,0.05114942528735644,0.2,20.0,0.45454545454545453,0.3024620922697343,0.2012783974514757,1.0,0.75,0.85,0.2,0.05,0.45,1.0,1.0,0.85
0.11,0.998661420516773,1.4399999999999993,-0.07076250862129285,0.41573410324800153,0.7309067688378033,0.7981412282101784,-0.060395615620334686,0.03791033126915589,0.3478038815117467,0.04820224719101124,1.0,3.5474977139287316,0.08109182937128408,0.06535850985310468,0.7279374201787995,0.5959564860426929,0.7318326947637294,0.13198093413610656,-0.0038952745849298864,0.2,20.0,1.0,2.7051486732937606,0.18098249507674785,0.0,0.85,0.1,0.8,0.05,0.85,0.0,1.0,0.1
0.1,1.0021786492374727,1.0,-0.12124698672529144,0.8919594985077092,0.7592592592592592,1.530412925760317,-0.09105982905982901,0.02271980497033457,0.3138888888888889,0.04666666666666667,1.7241379310344829,3.040197728613415,0.1184822480238804,0.07198251882131741,0.7435185185185186,0.6180555555555556,0.7518518518518519,0.125462962962963,-0.008333333333333304,0.6579050194284821,20.0,0.058823529411764705,4.994395966372677,0.24439218493127557,0.5,0.85,0.95,0.05,0.05,0.45,0.5,1.0,0.95
0.09,1.0096286692031373,1.0909090909090908,-0.11208709143816198,0.30957383372201247,0.8893667861409797,0.10999206522920364,-0.010633981403212256,0.5144962371199351,0.4456654456654457,0.03362637362637363,1.0,3.025130219571453,0.005557563960084727,0.08668656531163686,0.889247311827957,0.3645609318996416,0.8930704898446834,0.5246863799283155,-0.0038231780167263807,0.1,20.0,0.6666666666666666,2.356237692640275,0.19579294153446747,0.0,0.85,0.85,0.1,0.25,0.75,0.0,1.0,0.85
0.04,1.0024113952445042,1.2941176470588243,-0.04539497194717512,0.6122522336047517,0.5885416666666666,1.234196562388176,-0.14171875000000012,0.013310084429244771,0.4401041666666667,0.017083333333333332,1.0,2.1629740895767413,0.05784521855471861,0.07019930625690005,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.05263157894736842,2.6901333793629405,0.12495899345423613,0.5,0.85,0.85,0.7,0.1,0.85,0.0,1.0,0.9
0.13,0.9973937449879714,1.0,-0.08466711484246559,0.3926484247831681,0.4051724137931034,0.956265047027154,-0.06111235802217241,0.03098839589232621,0.2506631299734748,0.05827586206896552,2.1311475409836063,3.658569945916953,0.1543881844160197,0.0395679462437802,0.39482758620689645,0.5510878489326766,0.4051724137931034,-0.15626026272578014,-0.010344827586206973,0.1,20.0,1.0,1.7393229305511264,0.20791175708032958,0.5,0.85,0.95,0.05,0.1,0.45,0.5,1.0,0.95
0.13,1.0056483785598611,1.3333333333333326,-0.12436573982771204,0.04199691286300213,0.5827586206896552,0.08107577635838219,-0.007530095898796052,0.7347926160769259,0.26790450928381965,0.05080459770114942,1.0,4.001291980476767,0.041376851952385794,0.04055666011374899,0.5862068965517241,0.619298485677796,0.5741379310344827,-0.03309158912607191,0.012068965517241348,0.7,20.0,1.0,1.9310066304314528,0.19477397129444787,0.5,0.8,0.9,0.1,0.05,0.45,0.5,0.8,0.9
0.14,1.009935582487171,1.3333333333333337,-0.13685594996248973,0.7352620489032903,0.574384236453202,1.6936364949117146,-0.08544914387937652,0.012492634622453211,0.2852990033222591,0.0586046511627907,1.0,3.5657932133757484,0.06465226962920845,0.039770402125296464,0.5887520525451561,0.6539905368758415,0.574384236453202,-0.06523848433068546,0.014367816091954033,1.0,20.0,0.8,0.8366121109383085,0.19507886309632322,0.5,0.85,0.9,0.1,0.1,0.85,0.5,1.0,0.9
0.12,1.0033259423503327,1.1904761904761902,-0.12006924247194362,0.5043401082992529,0.3113026819923372,1.0950354303281422,-0.06523310023310025,0.049178533834129616,0.2803030303030303,0.05590909090909091,1.0,3.5710058275627587,0.019387996799285448,0.03529534980967877,0.3113026819923372,0.2166666666666667,0.30842911877394635,0.09463601532567048,0.002873563218390829,0.4,20.0,0.7777777777777778,3.8550611209170844,0.1941320084746928,0.5,0.85,0.9,0.1,0.1,0.6,0.5,1.0,0.9
0.14,1.014259039212358,1.0,-0.18766440603735535,0.3958593029947241,0.6426929392446633,1.130929697088447,-0.06789611551239483,0.01717679613467193,0.2541528239202658,0.07,1.0,3.7656588780448343,0.0,0.040713729699280915,0.6384236453201971,0.680897988505747,0.6449917898193761,-0.04247434318554988,-0.006568144499178974,1.0,20.0,0.8,2.6488494856884284,0.13502893619797224,0.5,0.85,1.0,0.0,0.1,0.6,0.5,1.0,1.0
0.11,1.0076211705877036,1.2727272727272734,-0.1446225978518012,0.03529886649341878,0.45871647509578545,0.07709254384149203,0.009346271705822362,0.9823956228283716,0.26940755873340144,0.045730337078651685,1.0,3.5636286716231367,0.018528804884885428,0.02733757447645417,0.4671455938697318,0.6374551971326164,0.45306513409961685,-0.17030960326288463,0.014080459770114961,0.1,20.0,1.0,4.650001194278283,0.23970470381364986,0.0,0.85,1.0,0.0,0.05,0.35,0.0,1.0,1.0
0.09,1.009915534337128,1.2,-0.10403836890125984,0.5399888697192953,0.6814814814814816,0.6874095189845685,-0.058135625058701956,0.1396969605784321,0.36233211233211227,0.03956043956043956,1.0,2.8631998174936295,0.033082050650207154,0.037683782563786156,0.7025089605734767,0.5818446679438058,0.6777777777777777,0.12066429262967082,0.02473118279569897,0.7,20.0,0.0,0.7505724125349253,0.22756781259359377,0.0,0.85,0.2,0.8,0.05,0.85,0.0,1.0,0.6
0.12,1.013116966958155,1.4230769230769225,-0.13060676405747174,0.48837563368652276,0.7648467432950192,0.9913414086510138,-0.06150641025641013,0.07942208841553353,0.3759469696969697,0.057272727272727274,1.0,3.8828347060722477,0.07777599432034957,0.07160167507499761,0.7598659003831418,0.5569376026272579,0.7620689655172415,0.20292829775588395,-0.0022030651340996243,0.2,20.0,0.5,0.26195599997996144,0.2070185546537631,1.0,0.85,0.9,0.1,0.0,0.3,1.0,1.0,0.9
0.12,1.0076319499785447,1.5294117647058827,-0.13689040589346235,0.13731699887686571,0.5858237547892721,0.22004765718827748,-0.01911858974358971,0.6903466396475675,0.24337121212121213,0.045,1.0,3.3141422068433206,0.019708541632124897,0.03895106920703671,0.5970306513409961,0.5056650246305419,0.5858237547892721,0.09136562671045423,0.011206896551724022,0.7,20.0,0.125,2.7782361168870473,0.17571078479045002,0.0,0.9,1.0,0.0,0.25,0.8,0.0,1.0,1.0
0.14,1.0098329951615421,2.0000000000000013,-0.16540073792714383,1.1103461144496503,0.7261904761904762,3.1377535702546187,-0.10618515205724521,0.0009722279131241843,0.27574750830564787,0.052093023255813956,1.0,3.751189966737643,0.02892783406152255,0.05956946353862433,0.7545977011494253,0.5849013764722577,0.7285714285714285,0.16969632467716755,0.026026272577996723,0.2,20.0,0.06666666666666667,2.407330183945148,0.17593828156226718,0.5,0.85,0.9,0.1,0.0,0.9,0.5,0.8,0.9
0.1,1.0078891100788911,1.1875,-0.10904309949097457,0.2785287857275974,0.5601851851851852,0.6176993625292622,-0.04373076923076924,0.14369724807604492,0.34444444444444444,0.03888888888888889,1.0,3.258524544922655,0.029576221569205682,0.038502064360530816,0.5611111111111111,0.4478274757732643,0.5601851851851852,0.1132836353378468,0.0009259259259258856,0.4,20.0,0.8,1.5806585246365588,0.12167689378024772,0.5,0.85,0.9,0.6,0.0,0.3,0.0,1.0,0.8
0.08,1.0092010626579409,1.3333333333333341,-0.08912448767852332,1.0305561865832,0.7233572281959378,2.2846054337866892,-0.13579013377926408,0.0032942542257813974,0.28940217391304346,0.03826086956521739,1.0,2.5424428244280586,0.010299111777759704,0.0592408258416494,0.7541218637992833,0.0,0.7233572281959378,0.0,0.030764635603345414,0.0,20.0,0.8181818181818182,0.7518661665119932,0.2901024814517316,0.5,0.9,0.9,0.1,0.05,0.4,0.5,0.8,0.9
0.13,1.0164339317944335,1.0,-0.14842205079797188,0.532608509023082,0.6,0.9764696187349977,-0.053417329796640156,0.07244090634486737,0.27431476569407603,0.05379310344827586,1.0,3.8669607755143103,0.06897810643721682,0.02478802914430424,0.6270114942528736,0.7803652435032981,0.6086206896551725,-0.15335374925042444,0.01839080459770115,0.7,20.0,0.6363636363636364,0.37203491893814267,0.17598625676853236,1.0,0.8,0.8,0.2,0.15,0.85,1.0,0.8,0.8
0.06,1.0036940522894533,1.0833333333333333,-0.05138938559829942,0.17687321649140608,0.6868279569892474,0.06364519732916438,0.008951172940534602,0.9305101594325046,0.31560283687943264,0.026808510638297874,1.0,2.070054505014563,0.03979756625841071,0.05688534442435857,0.6705309139784946,0.3293010752688172,0.6812836021505376,0.34122983870967744,-0.010752688172043001,0.1,20.0,0.7777777777777778,0.8563463244961236,0.18610653143739092,0.5,0.7,0.2,0.8,0.05,0.85,0.0,1.0,0.8
0.03,1.003207624377945,1.1199999999999997,-0.034215794066433824,0.675244923239858,0.6436237373737373,0.7790320009658861,-0.09672085646312445,0.070170372171773,0.5764604810996563,0.011752577319587629,1.0,2.0870960355621757,0.02482584403102865,0.08401750683729974,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.7777777777777778,1.4173266514264693,0.11602175015757753,0.0,0.8,0.2,0.8,0.15,0.9,0.0,1.0,0.2
0.09,1.0076879642097036,1.478260869565218,-0.09858324553698194,0.3302232163212937,0.6813620071684587,0.4213618355141424,-0.03577204846435611,0.28047012605532073,0.35470085470085466,0.03758241758241758,1.0,3.3823426658985456,0.04438613689117711,0.08630717466015156,0.6777777777777777,0.38754171301446055,0.674074074074074,0.29023606476331715,0.0037037037037036535,0.1,20.0,0.058823529411764705,1.3431194755631592,0.1726165491651992,0.0,0.8,0.9,0.1,0.05,0.4,0.0,1.0,0.9
0.12,1.011177347242921,1.1874999999999998,-0.1265593724460854,0.9190330718953811,0.8309386973180078,2.676520079015773,-0.11509032634032645,0.0005270245114285477,0.3721590909090909,0.046363636363636364,1.0,3.472693070960875,0.03952292466598452,0.07376633550691493,0.8312260536398468,0.6657538358317001,0.8338122605363983,0.1654722178081467,-0.002586206896551535,0.4,20.0,0.0,0.4771184793356844,0.18173615517029668,0.5,0.9,1.0,0.0,0.0,0.2,0.5,1.0,1.0
0.05,1.002979145978153,1.1199999999999997,-0.05219297717821503,0.554709147629381,0.5873655913978495,0.7412985178493833,0.07624696356275329,0.24437781528451163,0.41315789473684206,0.020526315789473684,1.0,2.486521232129057,0.03636844870164297,0.03290589097231135,0.592741935483871,0.0,0.5873655913978495,0.0,0.005376344086021501,0.0,20.0,0.0,2.041207768826399,0.1120425338316288,0.5,0.8,0.9,0.7,0.15,0.8,0.0,1.0,0.4
0.1,1.0093077370564283,1.09375,-0.10924773224809048,0.9914321439312519,0.837037037037037,1.3674549452115505,-0.07992307692307676,0.028726424892202448,0.28888888888888886,0.043333333333333335,1.0,3.388674167930804,0.05289335613840409,0.07166159326623636,0.8666666666666667,0.5671394141638858,0.8435185185185184,0.2995272525027809,0.02314814814814825,0.1,20.0,0.8,0.9868480125578478,0.23034661225454442,0.5,0.85,0.95,0.05,0.05,0.4,0.5,1.0,0.95
0.09,1.0055352604239995,1.3076923076923073,-0.08505368744535846,1.2551443025225055,0.8164874551971325,2.572197312713559,-0.12370996524842681,0.0020859727166254137,0.38003663003663,0.04252747252747253,1.0,2.84670378059984,0.0716921018922902,0.08512843419253624,0.8459976105137396,0.482258064516129,0.8201911589008363,0.36373954599761055,0.02580645161290329,0.1,20.0,0.8,1.0720607989373896,0.22756781259359377,0.5,0.85,0.9,0.1,0.05,0.9,0.5,1.0,0.9
0.09,1.0122000729389586,1.2121212121212117,-0.10649156858732978,0.793695705083217,0.8393070489844683,1.0724270434575964,-0.06962289846905223,0.07199564969653564,0.36813186813186816,0.03956043956043956,1.0,2.901478776407299,0.049709942499987364,0.06291553062779734,0.8321385902031063,0.44313022700119475,0.8393070489844683,0.38900836320191157,-0.007168458781361964,0.1,20.0,0.23076923076923078,0.27383429503521395,0.23435281938180433,0.5,0.7,0.8,0.2,0.05,0.8,0.5,1.0,0.8
0.12,1.006630789928887,1.2857142857142856,-0.10588288776547361,0.8073948983163276,0.7384099616858237,2.2176633739112033,-0.0965515734265735,0.0019270623535944543,0.3181818181818182,0.06,1.0,3.504715164179817,0.0,0.05484760963039241,0.7324712643678161,0.4334656084656085,0.7441570881226053,0.29900565590220757,-0.011685823754789215,0.1,20.0,1.0,0.684117951782067,0.28878699095153554,0.5,0.8,0.8,0.2,0.1,0.6,0.5,0.8,0.8
0.07,1.002293509665505,1.0,-0.056936736751376005,0.41712854513204156,0.528673835125448,0.5060202440017035,-0.047740753869785935,0.35389375776465026,0.22887864823348694,0.031612903225806455,1.0,2.6626991731448464,0.07750009342075345,0.032910890760506475,0.5304659498207885,0.0,0.5340501792114695,0.0,-0.0035842293906809264,0.0,20.0,1.0,0.975737865050216,0.19004985107727812,0.5,0.7,0.9,0.7,0.05,0.75,0.0,1.0,0.3
0.11,1.0156518325891761,1.1249999999999998,-0.12400206885774279,0.332977217023164,0.4556513409961686,0.4742923500437549,-0.041328278463110046,0.28956528168493,0.27783452502553624,0.04449438202247191,1.0,3.2304637785301438,0.05000509665985416,0.0373854584556956,0.4837164750957854,0.6845466155810983,0.4556513409961686,-0.2008301404853129,0.028065134099616806,0.2,20.0,0.6,0.3160945200353118,0.2543811196147781,1.0,0.8,0.9,0.1,0.1,0.15,1.0,1.0,0.9
0.08,1.0869565217391304,2.0,-0.1339510506034105,0.19675701926770092,0.5333333333333333,0.39185189881199495,-0.04339464882943156,0.43758845735578555,0.23913043478260868,0.02608695652173913,1.0,3.2756852452167893,0.18913958051920476,0.04985068953853024,0.6456391875746714,0.5474537037037037,0.5279569892473118,0.0981854838709677,0.1176821983273596,0.7,20.0,1.0,4.404956280784804,0.08262240524843249,0.5,0.85,0.6,0.4,0.1,0.65,0.5,1.0,0.6
0.09,1.0989010989010988,1.0,-0.15137076663741178,0.0258478062217757,0.1861409796893668,0.0371033722003086,0.0042946369869446555,0.8944482947471486,0.20146520146520147,0.03065934065934066,1.0,3.048532750145789,0.20627191906520168,0.02080665256060578,0.35113500597371566,0.46962365591397853,0.18984468339307048,-0.11848864994026287,0.16129032258064518,0.2,20.0,1.0,4.9094028389959545,0.09895561508014888,1.0,0.8,0.9,0.1,0.15,0.1,1.0,1.0,0.9
0.1,1.1111111111111112,2.0,-0.18006391088807083,0.24132879745761424,0.2740740740740741,0.28099410992400137,-0.026329059829059753,0.3757555381561455,0.20277777777777778,0.035555555555555556,1.0,2.776783178382696,0.22336915816240177,0.023888076358557192,0.4324074074074074,0.4384418901660281,0.27777777777777773,-0.006034482758620674,0.15462962962962967,0.7,20.0,1.0,7.7708763469383815,0.05292187298164166,1.0,0.85,0.9,0.8,0.0,0.85,0.5,1.0,0.2
0.11,1.1235955056179776,1.0,-0.1938074701829735,0.23486221525293338,0.40686462324393363,0.4006154126350242,-0.03192229119195422,0.6236084561241195,0.2377425944841675,0.033370786516853934,1.0,3.7351567760597737,0.2104293788761181,0.030267927615662465,0.5137292464878672,0.5546934865900384,0.40399106002554275,-0.040964240102171146,0.10973818646232447,1.0,20.0,1.0,4.929086105214546,0.07559837781621565,0.5,0.7,0.8,0.6,0.15,0.9,1.0,1.0,0.2
0.08,1.0869565217391304,1.0,-0.15367963260074768,0.4664435794008433,0.5335722819593788,0.4723489241397666,-0.04210911371237447,0.36966165910917415,0.31929347826086957,0.02,1.0,2.7003623976873623,0.15937745408792103,0.05477453353360709,0.5500597371565114,0.0,0.5335722819593788,0.0,0.016487455197132572,0.0,1.0,1.0,7.341725651115407,0.03834569785568639,0.0,0.8,0.9,0.1,0.15,0.85,0.0,1.0,0.9
0.06,1.0638297872340425,5.0,-0.11737070147595796,0.26089667414596435,0.4516129032258065,0.30793816550282765,-0.03920076377523185,0.26631415834126004,0.31560283687943264,0.015957446808510637,1.0,2.8789841171000305,0.14396715244247918,0.03611058851570424,0.5519153225806451,0.5872685185185186,0.4516129032258065,-0.03535319593787345,0.10030241935483863,1.0,20.0,1.0,12.986169129897457,0.04767142155220503,1.0,0.85,0.9,0.1,0.1,0.1,1.0,1.0,0.9
0.23,1.2987012987012987,2.0,-0.42609706734180497,0.3811105361934049,0.5375641025641026,0.8473324741713019,-0.047387178039351996,0.15942171066053024,0.2264257481648786,0.08363636363636363,1.0,4.265973945808867,0.33492754208391623,0.035254280137910404,0.6726739926739927,0.37968898385565053,0.5375641025641026,0.2929850088183422,0.13510989010989016,0.1,20.0,1.0,3.2721448842333007,0.0976814969523931,1.0,0.9,0.95,0.05,0.05,0.1,1.0,1.0,0.95
0.04,1.0416666666666665,1.0,-0.0642695278781793,0.9407343104086454,0.4114583333333333,1.2944817718416282,-0.11736378205128195,0.06266249329234337,0.4114583333333333,0.0125,1.0,2.0361123987437475,0.13093971317264747,0.05498212490374152,0.5,0.5,0.5,0.0,0.0,1.0,20.0,1.0,2.4900263153944477,0.08015495739969869,0.5,0.9,0.9,0.1,0.05,0.3,0.5,1.0,0.9
0.09,1.0989010989010988,1.0,-0.14806199930330788,0.0944139888133451,0.21947431302270012,0.10270677776922278,-0.011679346294730886,0.7492949709614735,0.20146520146520147,0.028681318681318683,1.0,3.234165659710801,0.19721957644330843,0.00831908582897263,0.45710872162485067,0.2865375108144852,0.2231780167264038,0.17057121081036547,0.23393070489844686,0.2,20.0,1.0,2.8490054934143423,0.09463805624597618,0.0,0.9,1.0,0.0,0.25,0.75,0.0,1.0,1.0
0.11,1.1235955056179776,1.0,-0.18023359257901062,0.3263447923876728,0.6524904214559387,0.5871305897295965,-0.044437023650506835,0.26985790672342314,0.2980081716036772,0.04325842696629213,1.0,3.1968469087769003,0.25047877211123326,0.06322985111896072,0.7692528735632184,0.4597437939731847,0.6524904214559387,0.30950907959003365,0.11676245210727965,0.1,20.0,1.0,4.24058781106877,0.11655426833212064,0.5,0.85,1.0,0.8,0.1,0.85,0.0,1.0,0.3
0.07,1.0752688172043012,1.0,-0.1128888913641144,0.25573400730727935,0.6129032258064516,0.37098000598371034,0.03685631572728343,0.3163713918683142,0.32027649769585254,0.024838709677419354,1.0,2.5816011772582463,0.18771133230244233,0.039963034407408796,0.7903225806451614,0.5585722819593787,0.6218637992831542,0.23175029868578267,0.1684587813620072,0.1,20.0,1.0,4.625060412098523,0.07518227068126694,1.0,0.8,0.9,0.1,0.15,0.1,1.0,1.0,0.9
0.09,1.098901098901099,1.25,-0.15564970681452683,0.08328741188929342,0.2863799283154122,0.12928027269163472,0.013998778998778993,0.4729341743571739,0.21978021978021978,0.03164835164835165,1.0,2.6902484476442385,0.2106577747750985,0.044888391673171046,0.4215053763440861,0.5317289272030652,0.2863799283154122,-0.11022355085897911,0.13512544802867388,0.2,20.0,1.0,5.258639217332179,0.07796922107284184,1.0,0.9,1.0,0.0,0.05,0.1,1.0,1.0,1.0
0.09,1.0989010989010988,1.3333333333333333,-0.1485987625716665,0.07289344876753598,0.3481481481481481,0.020918676023055964,0.0024180520334367017,0.8659015964320844,0.2512210012210012,0.03164835164835165,1.0,3.436375274859193,0.2106282429662021,0.03113016711488957,0.5599761051373954,0.24397478680014828,0.3445639187574671,0.3160013183372471,0.21541218637992826,0.1,20.0,1.0,4.45791962884345,0.08618674903233615,1.0,0.8,0.9,0.1,0.0,0.3,1.0,1.0,0.9
