X0_missing_rate,X0_obs_vs_full_ratio,X0_iqr_ratio,X0_obs_skew_diff,auc_mask_from_Xobs,coef_X1_abs,log_pval_X1_mask,X1_mean_diff,X1_mannwhitney_pval,little_proxy_score,X0_ks_obs_vs_imputed,X0_tail_missing_ratio,mask_entropy,X0_censoring_score,X0_mean_shift_X1_to_X4,mechdetect_auc_complete,mechdetect_auc_shuffled,mechdetect_auc_excluded,mechdetect_delta_complete_shuffled,mechdetect_delta_complete_excluded,mechdetect_mwu_pvalue
0.14,1.002127699169391,1.1234567901234567,-0.07098813565345707,0.5913621262458472,0.22692532955327968,0.3996653114525544,-0.010790024441289695,0.4591360577322132,0.2670265780730897,0.06837209302325581,1.0,3.7828677960388566,0.0,0.012464462167400367,0.33415435139573063,0.56247947454844,0.323727422003284,-0.22832512315270942,0.010426929392446604,0.4
0.07,1.0016913267291052,1.0416666666666663,-0.05642748441791556,0.7450076804915514,0.46338485998614043,0.686695630737445,-0.02068995851857869,0.16392457097476687,0.36943164362519204,0.03462365591397849,1.0,2.619480228042601,0.0,0.02601931527389384,0.7329749103942653,0.25806451612903225,0.7365591397849464,0.47491039426523307,-0.0035842293906810374,0.1
0.11,1.0051169020108581,1.2121212121212108,-0.1514828792863765,0.5801838610827375,0.14052952789646997,0.26634321696417596,-0.008005111752080046,0.5929550227265594,0.21807967313585291,0.051910112359550564,1.0,3.3694093044175553,0.006105983728757317,0.010769814545167133,0.37228607918263085,0.5429757343550446,0.34431673052362705,-0.1706896551724138,0.0279693486590038,0.4
0.12,0.9993147555961625,1.3157894736842093,-0.012607861976089041,0.5691287878787878,0.05382100513390698,0.047886143360179406,-0.0015518622346815947,0.7583133652527422,0.19507575757575757,0.057272727272727274,1.0,2.8640416499009724,0.019259883664182697,0.004452844804975144,0.31082375478927204,0.4843869731800767,0.32193486590038317,-0.17356321839080463,-0.011111111111111127,0.2
0.16,0.997768649525838,1.2435897435897427,-0.03265179357530512,0.6354166666666667,0.1921940413063837,0.5973141324496244,-0.013235525487728134,0.2323114793059332,0.20386904761904762,0.0761904761904762,1.0,4.179673427197725,0.015202669409594149,0.01717181028601795,0.4976190476190476,0.48888888888888893,0.5742063492063492,0.0087301587301587,-0.07658730158730154,1.0
0.1,1.0015279899986114,1.1147540983606545,-0.049193455421901344,0.64,0.10275822142552084,0.022377731384008077,-0.0008321096426823077,0.9679121631356485,0.21944444444444444,0.04888888888888889,1.0,3.175533925013239,0.005782646502696738,0.01192101003977874,0.5499999999999999,0.5537037037037037,0.5055555555555554,-0.0037037037037037646,0.04444444444444451,1.0
0.08,1.0253567188584993,1.0879999999999999,-0.1279187255656038,0.626358695652174,0.189516232525555,0.08259729014977131,0.01616132723112118,0.8634800132916589,0.2826086956521739,0.04,1.0,3.094875134822486,0.0,0.03720463638909895,0.5629629629629629,0.5194743130227001,0.46917562724014344,0.0434886499402628,0.09378733572281944,0.7
0.13,1.0465453690847044,1.0918367346938773,-0.20214400387699627,0.7214854111405836,0.7317736829442504,0.7402209961640462,-0.07937084089534169,0.08997157811928204,0.3348806366047746,0.06425287356321839,1.0,3.837381184583299,0.0067101865693640315,0.07275429859859535,0.7448275862068966,0.4522988505747126,0.7068965517241379,0.292528735632184,0.037931034482758696,0.07652250047505924
0.1,1.0292369859757544,1.1860465116279069,-0.14701790499847966,0.7999999999999999,0.264180614065288,0.5751375933511763,0.07017543859649122,0.3164939317212707,0.4111111111111111,0.04888888888888889,1.0,3.063628671911676,0.0057820200989140745,0.13780115683218636,0.7287037037037037,0.4398148148148148,0.7194444444444444,0.2888888888888889,0.0092592592592593,0.1
0.11,1.0345453276571985,1.1910112359550558,-0.1591896708336944,0.6189989785495403,0.16393285848812086,0.17797362951443327,-0.02495564754583085,0.5733389785212928,0.3072012257405516,0.05438202247191011,1.0,3.595008793863041,0.0,0.03726904566545948,0.5294061302681993,0.48860153256704986,0.3784802043422733,0.040804597701149414,0.15092592592592596,0.7
0.09,1.028534762587756,1.3859649122807014,-0.13840407791632403,0.7606837606837606,0.04247745946287623,0.18094308917594001,-0.028886318360002605,0.6163997541006961,0.30219780219780223,0.04450549450549451,1.0,3.1797269166728346,0.0,0.07213481468951906,0.7114695340501793,0.6767025089605734,0.6712066905615292,0.03476702508960594,0.04026284348865017,1.0
0.1,1.041349568746829,1.1982758620689653,-0.16778076886888438,0.7711111111111111,0.10057756108332941,0.43055915386306204,-0.06046783625730995,0.2950665093052861,0.38055555555555554,0.04666666666666667,1.0,3.2571704930352974,0.005790581138501678,0.08445382081979523,0.7962962962962963,0.4777777777777778,0.6953703703703704,0.3185185185185185,0.10092592592592586,0.1
0.12,1.0282548679484989,1.1935483870967745,-0.1840113113312667,0.7130681818181819,0.6005179937520307,0.8577162201120323,0.07384370015948966,0.12551377035648034,0.34469696969696967,0.06,1.0,3.443569735000424,0.0,0.07816047070349003,0.6102490421455938,0.7413793103448277,0.6077586206896551,-0.1311302681992339,0.002490421455938696,0.5065551690490403
0.08,1.0215192181851338,1.1585365853658536,-0.11133870444046012,0.8695652173913043,0.595173187197228,0.4735815118213384,0.06493135011441659,0.24905531561954675,0.4035326086956522,0.04,1.0,3.1899240561002395,0.0,0.1387130382916709,0.7807646356033454,0.38506571087216246,0.7770609318996415,0.39569892473118295,0.0037037037037038756,0.1
0.12,1.0310135784519086,1.443298969072165,-0.17510281840079034,0.71875,0.09166267788593331,0.1203716026660484,-0.01808213716108442,0.9576172727751099,0.3181818181818182,0.06,1.0,3.730050014149941,0.0,0.08567851076004836,0.7226053639846742,0.7235632183908046,0.6720306513409962,-0.0009578544061303873,0.05057471264367808,1.0
0.08,1.0287948131197557,1.1505376344086025,-0.12329628536935111,0.7581521739130435,0.22304298105566567,0.15052772045986787,-0.028689931350114384,0.5624669506842246,0.39538043478260865,0.04,1.0,3.24367629165791,0.0,0.10099932560461004,0.6690561529271207,0.5420549581839904,0.6473118279569893,0.12700119474313032,0.021744324970131457,0.7
0.1,1.024402328750155,1.523809523809523,-0.1328431628241502,0.8033333333333335,0.041915165740205124,0.052326415434240284,-0.008128654970760207,0.6450721707877367,0.32499999999999996,0.05,1.0,3.287823322501458,0.0,0.0898314994959864,0.7166666666666668,0.7296296296296295,0.712037037037037,-0.012962962962962732,0.004629629629629761,1.0
0.11,1.0317230265840631,1.0857142857142856,-0.1500124079657431,0.7620020429009193,0.15417057240425663,0.2363987086562633,0.03258964571797218,0.60776287156259,0.37257405515832487,0.05438202247191011,1.0,3.6650803140794044,0.0,0.10197216837312008,0.47509578544061304,0.5691251596424011,0.446455938697318,-0.09402937420178803,0.02863984674329506,0.4
0.08,1.019149607772075,1.2099999999999995,-0.11353899515742372,0.6834239130434782,0.00906835032459518,0.015291556801213392,-0.003175057208238019,0.8037581768821532,0.2622282608695652,0.04,1.0,2.8938121770782876,0.0,0.046620125288046696,0.5413381123058542,0.5814814814814815,0.4084826762246117,-0.04014336917562733,0.13285543608124245,1.0
0.11,1.035717967219874,1.0635838150289016,-0.16425420916169098,0.7201225740551583,0.071837018947424,0.06182086274491033,-0.010262889091984306,0.9867809656333348,0.3406537282941777,0.05438202247191011,1.0,3.0023877793619143,0.024414951439061017,0.06339985119791774,0.7551404853128991,0.4469029374201788,0.6231481481481481,0.30823754789272034,0.131992337164751,0.2
0.1,1.0282485875706215,1.1472081218274113,-0.1314461889864682,0.6655555555555556,0.009993711261793424,0.012149633802492683,0.002163742690058368,1.0,0.2861111111111111,0.04888888888888889,1.0,3.5159924221903998,0.0,0.06191180951122237,0.5685185185185185,0.587037037037037,0.43611111111111106,-0.01851851851851849,0.13240740740740747,0.8247780950825133
0.09,1.0326515589673484,1.164556962025316,-0.13947411276313382,0.8449328449328449,0.21301248616733515,0.37770008847798064,0.051943962470278104,0.3747676300083217,0.3424908424908425,0.04450549450549451,1.0,3.1535366277832586,0.010910331330990876,0.157799819351179,0.7205495818399044,0.3927120669056153,0.7204301075268816,0.3278375149342891,0.00011947431302272715,0.1
0.11,1.037908925103482,1.3517241379310343,-0.17489710694651905,0.5219611848825332,0.04363378815166864,0.0008591894544870539,0.000139777431320931,0.9340073100310643,0.1866700715015322,0.05438202247191011,1.0,3.41707133812342,0.006099914544843933,0.020674841510332345,0.589463601532567,0.5020114942528736,0.37790549169859516,0.08745210727969344,0.21155810983397189,0.7
0.14,1.0531800584230102,1.1386138613861387,-0.21736652877518547,0.7790697674418605,0.5137155252450236,0.2869700179648667,-0.0387917468088827,0.7052313053985104,0.2807308970099668,0.06837209302325581,1.0,3.952675925356388,0.0,0.09086336554424723,0.7391625615763546,0.36756978653530376,0.7041871921182267,0.37159277504105087,0.03497536945812796,0.1
0.11,1.0321787115218404,1.2359550561797747,-0.16129242337404714,0.7681307456588355,0.431501090219753,0.4637947244750851,-0.05495403472931565,0.3979903247610006,0.28753830439223693,0.05438202247191011,1.0,3.777412400663061,0.006098574410626552,0.07428605226044388,0.6963282247765007,0.53713282247765,0.5833333333333334,0.15919540229885065,0.11299489144316732,0.7
0.08,1.0344630834189203,1.1953125,-0.13116635456766002,0.8097826086956522,0.6737921161123344,0.6439725644549521,-0.08197940503432488,0.1427608945468816,0.38179347826086957,0.0391304347826087,1.0,3.3051781542889067,0.02559493902868345,0.11684732044242742,0.815173237753883,0.648148148148148,0.6998805256869773,0.16702508960573492,0.11529271206690561,0.2
0.05,1.0172914300138836,1.0760869565217388,-0.07605076835348701,0.8063157894736843,0.07912608206813482,0.12080472972202855,-0.025872576177285334,0.8927504247012472,0.41052631578947363,0.024736842105263158,1.0,2.703928282525725,0.0,0.0915174407589206,0.72059811827957,0.6271841397849461,0.6154233870967741,0.09341397849462385,0.10517473118279586,0.4
0.13,1.0512114834601478,1.2413793103448276,-0.20713619889793233,0.7763041556145006,0.159456221824935,0.017060949060127582,-0.0027874726604307787,0.8251196946704008,0.29465075154730325,0.06425287356321839,1.0,3.8817278431626154,0.0,0.09223184118585237,0.7436781609195403,0.6632183908045977,0.7017241379310345,0.08045977011494265,0.04195402298850581,0.4
0.13,1.0461953824469457,1.2655367231638417,-0.20453955206471752,0.6737400530503979,0.16195079881721622,0.019621601480878194,-0.0028805435339011587,0.8613396610221633,0.22502210433244915,0.06425287356321839,1.0,3.737580667301043,0.006711015740232478,0.06543951753328185,0.5281609195402298,0.6201149425287357,0.4385057471264368,-0.09195402298850586,0.089655172413793,0.7
0.11,1.0284244283967423,1.663366336633663,-0.15735158256795945,0.745658835546476,0.1932470558094399,0.2639923132204754,-0.033476694801354845,0.5584570420208494,0.3255873340143003,0.05438202247191011,1.0,3.7902359966308614,0.0,0.09673211439274752,0.690676883780332,0.4183588761174968,0.6227650063856961,0.2723180076628352,0.06791187739463589,0.2
0.11,1.0304858902071077,1.1891891891891895,-0.15530098057121666,0.6894790602655771,0.4124348594652788,0.8986651346319521,0.0698510832750926,0.16886919979049075,0.35367722165474974,0.05438202247191011,1.0,3.4956581098142867,0.01830773723279645,0.09088255583495503,0.6598659003831419,0.46347381864623244,0.6756066411238825,0.19639208173690942,-0.01574074074074061,0.1
0.1,1.0326863288799264,1.1158536585365852,-0.14908359022346973,0.7455555555555555,0.03923801552694731,0.25951649667246945,0.037836257309941446,0.4134669592848078,0.36944444444444446,0.04888888888888889,1.0,3.506250930835487,0.005782890159154723,0.1161097671112716,0.7018518518518518,0.3814814814814815,0.6814814814814815,0.32037037037037036,0.020370370370370372,0.1
0.07,1.0228775291270615,1.157894736842105,-0.10444719083719134,0.7035330261136713,0.04352301617918615,0.05747984396230657,-0.011415635863853135,0.9029597721710949,0.3102918586789555,0.03462365591397849,1.0,2.404280382242735,0.014276888651854835,0.09449837971667849,0.6308243727598566,0.521505376344086,0.532258064516129,0.10931899641577059,0.09856630824372759,0.7
0.11,1.0366176691521245,1.0574712643678161,-0.17572549902835566,0.7139938712972421,0.3919708663231005,0.2251887025269007,0.02778882855760445,0.5920894990767138,0.28345250255362614,0.05438202247191011,1.0,3.519635703754747,0.0183077923974362,0.062349194979363726,0.656992337164751,0.616794380587484,0.6030012771392081,0.04019795657726699,0.05399106002554288,1.0
0.08,1.0255801061218022,1.0232558139534884,-0.12248321512615834,0.7119565217391305,0.2041329817427066,0.014678216976296022,-0.0028604118993135197,0.8284591979558996,0.297554347826087,0.03826086956521739,1.0,2.970344316471642,0.005115689855910135,0.05602552849880843,0.6799283154121865,0.6346475507765831,0.6403823178016727,0.04528076463560338,0.039545997610513806,1.0
0.06,1.0119084174031499,1.0930232558139534,-0.08194448802860665,0.7730496453900709,0.6296861362601627,0.7999429330555968,-0.11108622620380743,0.14780161326027264,0.38475177304964536,0.029361702127659574,1.0,2.7053628694044973,0.017527828576461613,0.09451349550313463,0.6342405913978495,0.515625,0.6182795698924731,0.1186155913978495,0.01596102150537637,0.4
0.16,1.0431731747817234,1.1428571428571435,-0.23819864196145257,0.7194940476190476,0.18421557614884512,0.09191321550409501,-0.011857769423558928,0.7164405427543042,0.33035714285714285,0.08,1.0,4.384198470463495,0.0,0.08035653574971026,0.6428571428571429,0.38373015873015875,0.594047619047619,0.25912698412698415,0.04880952380952386,0.4
0.05,1.0179463792505425,1.0217391304347825,-0.07790762591629186,0.8189473684210526,0.6312049231495777,0.42831510389383226,-0.07529085872576169,0.33371301127100395,0.4552631578947368,0.024736842105263158,1.0,2.428369425900361,0.015909366048588874,0.16962468183920956,0.8266129032258065,0.5720766129032259,0.8266129032258064,0.2545362903225806,1.1102230246251565e-16,0.2
0.14,1.0472305504816781,1.3636363636363635,-0.22287372079654033,0.6495016611295681,0.3699965603946103,0.31118991942354135,0.035635600629480735,0.38920320778898276,0.242109634551495,0.06837209302325581,1.0,3.825469188302503,0.007008992207468666,0.04801918883980834,0.6794745484400657,0.6889162561576355,0.6097701149425286,-0.009441707717569803,0.06970443349753708,1.0
0.11,1.0282531253521165,1.19626168224299,-0.17785427402118636,0.686414708886619,0.3984858664152996,0.7676321777583576,0.07631847750120957,0.19253168860407355,0.276046986721144,0.05438202247191011,1.0,2.764137753430155,0.01830966829194365,0.06458724395024085,0.4200510855683269,0.3313537675606641,0.42736270753512134,0.08869731800766278,-0.007311621966794468,0.7
0.11,1.0359851445865946,1.6785714285714275,-0.17178083506043618,0.7048008171603678,0.44836582024119825,0.4098724277495538,-0.05072845545938387,0.3763628769808768,0.33886618998978546,0.05314606741573034,1.0,3.6173367666479606,0.012208947874345417,0.10822825425329582,0.5336526181353768,0.3077266922094508,0.45750319284802043,0.22592592592592597,0.07614942528735635,0.2
0.11,1.0349856251996499,1.365853658536585,-0.17748767821317357,0.738508682328907,0.056578177203122755,0.22449414106916876,0.03404655663674011,0.7033489731538382,0.2786006128702758,0.05438202247191011,1.0,3.552596481162325,0.012201518933741913,0.10474885093389481,0.6645913154533843,0.3651660280970626,0.6224457215836526,0.29942528735632173,0.04214559386973171,0.1
0.1,1.0306367358463926,1.272727272727273,-0.1550287788885074,0.8955555555555555,0.46854549582973243,0.9263368197351036,0.08959064327485383,0.03208860686893822,0.4444444444444444,0.05,1.0,3.4319782227908666,0.0,0.13954055051978176,0.8722222222222222,0.5703703703703704,0.8787037037037037,0.3018518518518518,-0.0064814814814814214,0.1
0.12,1.0372034375535588,1.18348623853211,-0.1993487221334005,0.7424242424242424,0.6738083173363679,1.2841078182437011,-0.10167464114832547,0.035142410957864974,0.3314393939393939,0.05863636363636364,1.0,3.436874923045767,0.019242966001094975,0.06755649858842107,0.7513409961685823,0.6454022988505748,0.7201149425287356,0.10593869731800754,0.03122605363984665,0.4
0.07,1.034649793372792,1.07103825136612,-0.11319239194691044,0.869431643625192,0.4420662681646781,0.5262088522478355,-0.08775972188535874,0.22835087053919356,0.4197388632872504,0.03462365591397849,1.0,3.1085561905640975,0.0,0.1147994049165048,0.9014336917562723,0.589605734767025,0.8154121863799283,0.31182795698924726,0.08602150537634401,0.1
0.08,1.0271088009398308,1.1193181818181817,-0.1231649124757972,0.8233695652173914,0.4879838717131957,0.6846257811007834,0.08812929061784902,0.17511845623050148,0.3532608695652174,0.0391304347826087,1.0,3.229373525060924,0.0051144893835291146,0.11297212717740776,0.7381123058542413,0.5434886499402628,0.7667861409796893,0.19462365591397845,-0.028673835125448077,0.7
0.08,1.0206498058160463,1.0669856459330143,-0.09701620458645932,0.7364130434782609,0.4789304162643535,0.8790646312381251,0.11987986270022893,0.0778777738290907,0.33288043478260865,0.0391304347826087,1.0,3.3580168549671514,0.0,0.10101106583850204,0.6512544802867383,0.5262843488649941,0.6094384707287933,0.12497013142174418,0.041816009557944955,0.7
0.09,1.024712483584703,1.0588235294117647,-0.1287981242575491,0.8461538461538461,0.7759330543052926,0.9481269124938351,0.10537240537240539,0.06220813997372743,0.38675213675213677,0.04450549450549451,1.0,3.2131785054731683,0.0,0.11327220449507318,0.7549581839904421,0.5610513739545997,0.7326164874551971,0.19390681003584243,0.02234169653524498,0.7
0.09,1.0295778987367772,1.1165644171779139,-0.1470461609333853,0.9242979242979243,0.07073912200974422,0.29162304581971055,-0.04192532613585248,0.641996375904275,0.3867521367521367,0.04450549450549451,1.0,3.203097862529798,0.010909937408810065,0.10951382444651873,0.8897252090800478,0.570489844683393,0.8416965352449224,0.3192353643966548,0.048028673835125435,0.1
0.05,1.022185746055279,1.0952380952380953,-0.07876204059272385,0.888421052631579,0.2701633093305565,0.25612481266023346,-0.04936288088642665,0.49522258633558014,0.4184210526315789,0.024210526315789474,1.0,1.9436201298975107,0.0,0.12062738704530043,0.45547715053763443,0.6056787634408601,0.32510080645161293,-0.1502016129032257,0.1303763440860215,0.8247780950825133
0.08,1.0321012847096511,1.1885245901639345,-0.12819365158530927,0.8940217391304348,0.07601665645921687,0.15267682186158563,-0.027602974828375426,0.7746341146880134,0.4157608695652174,0.04,1.0,3.087645180640828,0.0,0.10779851450171443,0.9017921146953406,0.4212664277180406,0.8075268817204301,0.48052568697729997,0.09426523297491052,0.1
0.04,1.0127537907992803,1.2093023255813953,-0.059997708209861944,0.8541666666666666,0.6719244002034415,0.8663792230578405,-0.11535087719298248,0.1140131988320312,0.4114583333333333,0.019166666666666665,1.0,2.2771326565467906,0.007078390655673032,0.1108473116132055,0.5,0.5,0.5,0.0,0.0,1.0
0.09,1.0231685501112613,1.1599999999999997,-0.13880095587293106,0.6532356532356532,0.030834756256901612,0.1384279770879448,0.020846989268041904,0.7951466364356387,0.25305250305250304,0.04450549450549451,1.0,3.150800799597061,0.016373085684222955,0.06924848918995727,0.5102747909199522,0.509557945041816,0.5102747909199522,0.0007168458781362519,0.0,1.0
0.08,1.0326364099949008,1.5359999999999998,-0.12922800956302716,0.6983695652173914,0.052627060492405474,0.0584638847457112,-0.01081235697940508,0.7357084531435844,0.33152173913043476,0.04,1.0,2.711222483071858,0.0,0.07373663941007969,0.6379928315412187,0.5841099163679808,0.5660692951015531,0.053882915173237844,0.07192353643966554,0.4
0.09,1.018121546300147,1.074074074074074,-0.11243794927071393,0.7777777777777778,0.23251451836706677,0.10460540943163057,-0.016984769616348483,0.8894090700719669,0.3852258852258852,0.04450549450549451,1.0,3.4470174647539706,0.005453492175936276,0.1016140386251443,0.6636798088410991,0.4328554360812425,0.6701314217443249,0.23082437275985662,-0.006451612903225823,0.1
0.08,1.0228741487362738,1.3719008264462809,-0.12181544900172403,0.6902173913043478,0.22326645983936397,0.21681364309376394,-0.034639588100686514,0.628499446758052,0.25,0.04,1.0,2.319162358699379,0.0,0.07895438343882318,0.6027479091995221,0.35651135005973716,0.4589008363201912,0.24623655913978498,0.14384707287933096,0.1840386271964254
0.08,1.0141590987679034,1.2499999999999998,-0.1075309661649202,0.751358695652174,0.08433587149255829,0.00516066677949754,-0.0009175607001694064,0.9898443785142073,0.2717391304347826,0.03739130434782609,1.0,2.9848325194971337,0.010253715386733761,0.06825522050799082,0.3925925925925926,0.44767025089605733,0.3762246117084827,-0.05507765830346473,0.0163679808841099,1.0
0.06,1.0162400111042809,1.3396226415094334,-0.09885307543436639,0.7304964539007093,0.43482475581470037,0.11005785867064535,-0.022819379202357937,0.9246415662370623,0.2898936170212766,0.029361702127659574,1.0,2.805481935798961,0.0395865134515086,0.06522393800783725,0.6651545698924731,0.6790994623655914,0.6115591397849462,-0.013944892473118253,0.053595430107526876,1.0
0.14,1.030170984701369,1.362068965517241,-0.20964288885637772,0.658637873754153,0.013738418002440257,0.18204835932445126,0.023568624066962862,0.5273473398684161,0.26993355481727577,0.06511627906976744,1.0,3.6514759267847308,0.021135685532040503,0.07476338733337469,0.6047619047619047,0.516256157635468,0.5248768472906403,0.08850574712643677,0.0798850574712644,0.4
0.06,1.0162744821755672,1.0,-0.0851562905379073,0.7748226950354611,0.3531344110059161,0.9266347081385445,0.13076816800221064,0.19545619071497566,0.42641843971631205,0.03,1.0,2.574453277067861,0.0,0.10956291939347404,0.6801075268817204,0.5994623655913979,0.5535954301075269,0.08064516129032251,0.1265120967741935,1.0
0.09,1.0272660793258352,1.1999999999999997,-0.13155055518296743,0.7155067155067154,0.17735968010041656,0.3854314293670166,0.051646765932480215,0.5024582120476726,0.239010989010989,0.04351648351648352,1.0,2.7188851551884903,0.01640572861772757,0.048066911072612926,0.4534050179211469,0.5819593787335723,0.38291517323775387,-0.12855436081242538,0.07048984468339303,0.7
0.16,1.0461760461760463,1.2459016393442617,-0.2654790255620205,0.6242559523809523,0.22518646044903606,0.2418483738705267,0.025780766852195464,0.584520295971448,0.1800595238095238,0.0761904761904762,1.0,4.0834870754868575,0.038150097412020384,0.04971900982375295,0.49682539682539684,0.5904761904761905,0.4238095238095238,-0.09365079365079365,0.07301587301587303,0.2
0.09,1.0065995600293314,1.0625,-0.09307186461026573,0.6910866910866911,0.33263409431848295,0.18631725458374976,-0.026616240901955163,0.5746755916291812,0.24236874236874234,0.04450549450549451,1.0,3.2320417739945784,0.021858975854010684,0.0586244741722076,0.5800477897252091,0.32413381123058543,0.609557945041816,0.25591397849462366,-0.029510155316606945,0.2
0.12,1.0345997286295796,1.2131147540983602,-0.1875435808846937,0.7130681818181818,0.09319415360050318,0.5561408551815906,0.06385281385281383,0.29054657760545266,0.2850378787878788,0.05454545454545454,1.0,3.40626165054357,0.012890319592183858,0.07863288030182047,0.5890804597701149,0.4121647509578544,0.5754789272030651,0.17691570881226054,0.013601532567049768,0.2
0.05,1.0057854917668003,1.0,-0.06808766736311878,0.7663157894736842,0.6251627350565397,1.0865323905834452,0.14135338345864662,0.09132395478566689,0.4052631578947369,0.02368421052631579,1.0,1.9098424561831946,0.007985972341797683,0.10203384527517625,0.6273521505376344,0.5295698924731184,0.6169354838709676,0.09778225806451601,0.01041666666666674,0.4
0.15,1.0465336617850083,1.0,-0.23694307667791392,0.7654901960784314,0.48653102422068345,0.43838932442206063,-0.05024191494779737,0.5017905286557569,0.28137254901960784,0.07235294117647059,1.0,4.070994864160357,0.02200119976628459,0.053075980736744806,0.6282430213464697,0.5179802955665024,0.6306239737274221,0.11026272577996732,-0.0023809523809523725,0.7
0.1,1.0205314009661834,1.111111111111111,-0.14473931009842667,0.7955555555555556,0.7060154041362151,0.49654767457726817,-0.06803751803751801,0.33677744338770044,0.24722222222222223,0.05,1.0,3.3314153263386683,0.0,0.07500310031798396,0.6518518518518518,0.726851851851852,0.6537037037037038,-0.07500000000000018,-0.0018518518518519933,0.4
0.05,1.0056810178881639,1.0,-0.05488457219313392,0.7810526315789474,0.40771729520079003,0.30001462465904355,0.05919343814080652,0.3461268187711426,0.4052631578947368,0.024210526315789474,1.0,2.009516775372653,0.011956234200303607,0.07965288120302462,0.48269489247311825,0.4857190860215053,0.48807123655913975,-0.0030241935483870663,-0.005376344086021501,0.8247780950825133
0.1,1.0139435456444639,1.0937499999999998,-0.1336929499837307,0.6866666666666666,0.1943751660790538,0.2575302021760057,-0.03694083694083683,0.48296129549249167,0.26944444444444443,0.04777777777777778,1.0,3.2591769491134683,0.017403441641162313,0.07445088359647736,0.2777777777777778,0.5259259259259259,0.2814814814814815,-0.24814814814814812,-0.003703703703703709,0.7
0.1,1.0297855037104806,1.0,-0.15793522059352982,0.7088888888888889,0.14725311360495585,0.07294829174574172,0.011976911976911975,0.678476398213711,0.2722222222222222,0.04666666666666667,1.0,3.4029030084262515,0.052504873334720065,0.06298442738863426,0.7425925925925926,0.6499999999999999,0.6296296296296297,0.09259259259259267,0.11296296296296293,0.7
0.11,1.0054918213198623,1.25,-0.12269014476187956,0.6721144024514814,0.4970467813351251,1.1880769555792599,0.09979040367191544,0.053460527202173765,0.23850868232890704,0.05314606741573034,1.0,3.3693113254416676,0.0061258065104719895,0.055099191991138205,0.6175287356321838,0.6366219667943805,0.6138250319284801,-0.019093231162196744,0.0037037037037036535,1.0
0.13,1.010248474408012,1.1249999999999998,-0.14012280903725838,0.6666666666666666,0.0384798987925111,0.2178323460973529,0.026094595060112274,0.6889328529546732,0.2482316534040672,0.06126436781609195,1.0,3.7716284088827687,0.013466631782196403,0.03918827088081078,0.6114942528735633,0.4511494252873563,0.5908045977011493,0.160344827586207,0.020689655172413945,0.1
0.07,1.0216012113545323,1.0,-0.11575460506285928,0.6881720430107526,0.746229004057156,0.5910979467820232,-0.08027609870927835,0.3573383325119165,0.2695852534562212,0.03387096774193549,1.0,3.1633640705669768,0.05263523880628935,0.045596392984233174,0.4157706093189964,0.7580645161290324,0.3978494623655913,-0.34229390681003596,0.017921146953405076,0.2
0.06,1.0087136058230686,1.0,-0.07587286284287464,0.6063829787234043,0.036681073322730365,0.03222083377616691,0.0075527309569862755,0.9883980133132331,0.23049645390070922,0.03,1.0,2.4778708945719883,0.0,0.041272396136749295,0.36811155913978494,0.5591397849462366,0.34156586021505375,-0.19102822580645168,0.026545698924731187,0.4
0.12,1.0061213857775462,1.121212121212121,-0.13178750542843498,0.5653409090909091,0.3426678175363546,0.29385651650206485,-0.039157811885084576,0.6628230081480952,0.23200757575757575,0.057272727272727274,1.0,3.542158526146583,0.0,0.021330860326238953,0.3970306513409962,0.5048850574712643,0.41379310344827586,-0.10785440613026814,-0.01676245210727967,0.2
0.11,1.0268002001902907,1.3846153846153846,-0.18156785763343275,0.6046986721144025,0.23702765833089512,0.8164369171226149,0.08060835997506069,0.1012456067708343,0.2900919305413688,0.05438202247191011,1.0,3.3708312816689507,0.030635172033230244,0.055576017786801546,0.5364942528735632,0.4817049808429119,0.5054597701149425,0.054789272030651315,0.03103448275862075,0.7
0.06,1.0138896114030072,1.0909090909090908,-0.09676315680876679,0.6897163120567377,0.2389047163978028,0.47818076632042933,-0.07888919591047247,0.4412043610175863,0.3147163120567376,0.0274468085106383,1.0,2.769683130778331,0.017593206121229558,0.07347510231924159,0.6695228494623656,0.4260752688172043,0.6591061827956989,0.2434475806451613,0.01041666666666674,0.1
0.12,1.009099393373775,1.28,-0.13835464453685953,0.6998106060606061,0.39625937785635135,1.3397821076253023,0.10982388823297917,0.11591456158071717,0.33617424242424243,0.05863636363636364,1.0,3.166526062284082,0.01928929022172863,0.07429575039216345,0.5687739463601532,0.628927203065134,0.5579501915708812,-0.06015325670498084,0.010823754789272,0.4
0.05,1.0103572183470724,1.1785714285714288,-0.07117031081110903,0.711578947368421,0.1318081507830112,0.3734944625830997,0.06322624743677374,0.6120847472371845,0.33684210526315794,0.02368421052631579,1.0,2.5095669422145406,0.01198208053845479,0.05167724392754294,0.27284946236559143,0.6713709677419355,0.2153897849462366,-0.39852150537634407,0.05745967741935484,0.2
0.04,1.0082497911445278,1.1199999999999999,-0.062447886482051684,0.6901041666666666,0.17194003368744112,0.1141782609949941,0.03023538961038963,0.7115435190474639,0.2890625,0.01875,1.0,2.3156855511721073,0.0035531191722036957,0.0655708874932355,0.5,0.5,0.5,0.0,0.0,1.0
