X0_missing_rate,X0_obs_vs_full_ratio,X0_iqr_ratio,X0_obs_skew_diff,coef_X1_abs,auc_mask_from_Xobs,log_pval_X1_mask,X1_mean_diff,X1_mannwhitney_pval,little_proxy_score,X0_ks_obs_vs_imputed,X0_tail_missing_ratio,mask_entropy,X0_censoring_score,X0_mean_shift_X1_to_X4,mechdetect_auc_complete,mechdetect_auc_shuffled,mechdetect_auc_excluded,mechdetect_delta_complete_shuffled,mechdetect_delta_complete_excluded,mechdetect_mwu_pvalue,caafe_missing_rate_by_quantile,caafe_tail_asymmetry,caafe_kurtosis_excess,caafe_cond_entropy_X0_mask
0.15,1.0064940316080162,1.409326424870467,-0.0820725868888556,0.5129771265435307,0.6454844006568146,1.6477997210074313,0.100640215301807,0.005252938348805458,0.3392156862745098,0.07411764705882352,1.0,3.819796196622034,0.007296424986950858,0.061377250116968804,0.6479474548440066,0.5153822148065751,0.6454844006568146,0.13256524003743153,0.0024630541871920597,0.7,20.0,0.0,0.5383340076918413,0.27744124780295765
0.11,1.0133965567527685,1.161825726141079,-0.12419377767599982,0.47612246098679917,0.5636015325670498,1.1414343841770431,0.09521520559194074,0.08731591656327535,0.27119509703779365,0.05438202247191011,1.0,3.228693950461009,0.006100355329925881,0.04990323989734556,0.573786717752235,0.5185185185185185,0.572860791826309,0.05526819923371651,0.0009259259259259967,1.0,20.0,0.058823529411764705,1.9153212739618857,0.2256801424961641
0.09,1.0064844557726713,1.0494505494505493,-0.056931384057718526,0.29337170026038106,0.3780167264038232,0.5331721303414381,0.05274246450717035,0.17274464104489096,0.3134920634920635,0.04450549450549451,1.0,2.9071115014127686,0.005452623225458458,0.04436392756295156,0.36714456391875744,0.346403411197627,0.37443249701314224,0.020741152721130418,-0.007287933094384802,1.0,20.0,0.058823529411764705,-0.3374425453298824,0.30362553225696776
0.11,1.017612902711402,1.2016460905349795,-0.15919632717451693,0.31379508483180935,0.42381864623243937,0.6842944215707335,0.06439506098660108,0.1210661554692082,0.29647599591419815,0.05438202247191011,1.0,3.5226025970290418,0.006099382056994737,0.03623167806781574,0.4565134099616858,0.5374743431855501,0.42381864623243937,-0.08096093322386427,0.03269476372924646,0.7,20.0,0.0,2.576097307767532,0.2256801424961641
0.08,1.002931038032111,1.2123552123552133,-0.059072168053240226,0.4950830886835253,0.374910394265233,0.637574133338154,0.079277706734868,0.1282116873711148,0.30978260869565216,0.0391304347826087,1.0,3.317400629271054,0.0,0.040641603595957754,0.36642771804062124,0.6021505376344086,0.385663082437276,-0.23572281959378738,-0.01923536439665474,0.4,20.0,0.05263157894736842,2.0522654182431515,0.2241996354055846
0.08,1.0105742261275643,1.0640243902439024,-0.09675960363410296,0.7478347801168093,0.8448028673835125,2.6683546720849085,0.17082267689684583,0.002349554420384812,0.45788043478260865,0.0391304347826087,1.0,3.300840451864649,0.01022774816880457,0.12628412545876538,0.8574671445639188,0.0,0.8376344086021504,0.0,0.019832735961768377,0.0,20.0,0.05263157894736842,1.7097975440996631,0.2308157595706837
0.12,1.0215857056275028,1.421686746987952,-0.1525745971129564,0.3351957523529732,0.4926245210727969,0.4768224936709718,0.042855020796197296,0.3022811799132604,0.2831439393939394,0.057272727272727274,1.0,3.7743738922227337,0.006414380060875602,0.029511859637568555,0.4869731800766283,0.5474521955612056,0.48687739463601537,-0.06047901548457729,9.578544061294991e-05,0.7,20.0,0.058823529411764705,1.04054117069568,0.26437044126979425
0.16,1.0219382967321697,1.9039301310043673,-0.18815488546454529,0.5028454798710141,0.4773809523809524,1.0024892214986685,0.06919747899159678,0.08148838284142745,0.30431547619047616,0.07809523809523809,1.0,3.6051752384377713,0.015183245422992228,0.04740430532088408,0.48253968253968255,0.3537624926513816,0.4773809523809524,0.12877718988830095,0.00515873015873014,0.4,20.0,0.0,0.6319525517073403,0.245729512377602
0.1,1.0077317429451333,1.3359999999999992,-0.07825588667307448,0.3950439700981829,0.712037037037037,1.0700068392363544,0.09683464052287594,0.22459962697762414,0.3277777777777777,0.04888888888888889,1.0,3.622512629319065,0.00578318606912208,0.06460578202840137,0.6925925925925926,0.6981481481481481,0.7148148148148148,-0.005555555555555425,-0.022222222222222143,1.0,20.0,0.0,0.6537496327804297,0.2745779676034576
0.11,1.0171823811505292,1.169230769230769,-0.12568451112343837,0.21633336886604287,0.30638569604086846,0.2395304979288893,0.029385347193014222,0.5187387506817359,0.25280898876404495,0.05438202247191011,1.0,3.4256058863709558,0.0,0.02465763498821097,0.2699872286079183,0.19272116174055828,0.30638569604086846,0.07726606686736001,-0.036398467432950166,1.0,20.0,0.058823529411764705,0.296978167763994,0.2859552312100065
0.11,1.0026949913808834,1.045936395759718,-0.040776445487095414,0.6701769097354511,0.6844827586206895,1.7879571949516286,0.13739872619119153,0.024457459476738982,0.3429519918283963,0.05438202247191011,1.0,3.0892263532461786,0.00609807896825931,0.08005428129771931,0.6427841634738186,0.5904214559386974,0.6729885057471264,0.05236270753512118,-0.030204342273307816,0.7,20.0,0.0,0.28584691327644896,0.2619833880203319
0.09,1.0080449273673104,1.0971557032548136,-0.08565385310752005,0.21319202882644508,0.5578255675029868,0.23122794081752474,0.02801120448179273,0.5830192400794514,0.29029304029304026,0.04450549450549451,1.0,2.8098108666909294,0.0,0.03052066907217267,0.6236559139784946,0.0,0.5579450418160096,0.0,0.06571087216248506,0.0,20.0,0.125,1.134475329232962,0.20809745538282085
0.13,1.0175038706004107,1.147239263803681,-0.15370155467302427,0.6449780674760239,0.6683908045977011,2.0339975067751723,0.11714642603283587,0.03579213842825425,0.3178603006189213,0.06425287356321839,1.0,4.0207719250243095,0.006708913076286887,0.051258156286508386,0.6522988505747126,0.4977934517589689,0.6632183908045977,0.1545053988157437,-0.01091954022988506,0.4,20.0,0.0,0.8286582181514821,0.2826787944479349
0.08,1.00919483039552,1.0765171503957784,-0.08767663283682436,0.1417326551314226,0.34838709677419355,0.26948084758693835,-0.03825660699062239,0.42976327449837737,0.3627717391304348,0.04,1.0,2.915292655834885,0.0,0.031057438024769124,0.3303464755077658,0.0,0.34838709677419355,0.0,-0.018040621266427748,0.0,20.0,0.058823529411764705,0.91819291932759,0.251634796097221
0.15,1.0091219205954207,1.282229965156794,-0.07972411886586789,0.6741333516011533,0.6591954022988505,2.386996056003554,0.12398408304498265,0.0010864605145913147,0.30980392156862746,0.07411764705882352,1.0,3.599060371171136,0.007295852744216886,0.05499823241631935,0.629392446633826,0.3263888888888889,0.6568144499178983,0.3030035577449371,-0.027422003284072294,0.1,20.0,0.058823529411764705,-0.2851827917974634,0.3129282354995048
0.12,1.0078374603051847,1.2953586497890297,-0.12923637855830994,0.18493587134173256,0.23151340996168582,0.41778980670739674,0.04025549613784907,0.31277593551041893,0.26515151515151514,0.06,1.0,3.590467939880347,0.0,0.0448388691682018,0.2200191570881226,0.3975294418842806,0.23151340996168582,-0.17751028479615796,-0.011494252873563204,0.2,20.0,0.0,2.7126685573756975,0.2204364535133586
0.1,1.0123745619463236,1.3039647577092506,-0.13156790428217136,0.5706820911622391,0.7425925925925926,0.8025336316299971,0.06209150326797386,0.1972987882146462,0.3611111111111111,0.04888888888888889,1.0,3.425420802409574,0.017354887450071396,0.05592856906629662,0.7342592592592593,0.24071499196638238,0.7351851851851853,0.4935442672928769,-0.0009259259259259967,0.1,20.0,0.06666666666666667,2.9768104037784777,0.19170360604863443
0.11,1.009821203727021,1.0769230769230773,-0.10938967197382143,0.3136913201766463,0.5924648786717751,0.8477863987605664,0.07837128722786368,0.06959781316768589,0.33018386108273745,0.05314606741573034,1.0,3.3799455377564347,0.0,0.057110228720881104,0.5949872286079182,0.5745849297573435,0.5785759897828863,0.02040229885057465,0.016411238825031926,1.0,20.0,0.0,1.4006674863640693,0.23261459824381364
0.09,1.006598267875841,1.1296829971181555,-0.08508671817418745,0.38841740729510316,0.6979689366786141,0.5601848686193757,0.06344990303813847,0.19267698625884877,0.34615384615384615,0.04351648351648352,1.0,3.585410997195716,0.0,0.061152201189394614,0.5945041816009558,0.3530218761586949,0.6906810035842295,0.24148230544226085,-0.09617682198327371,0.2,20.0,0.0,1.8596227435686448,0.23435281938180433
0.14,1.0282899464973303,1.098404255319148,-0.1970405755247977,0.2775047862125397,0.27036124794745486,0.4476086144618227,0.04088648947951268,0.2983313217440917,0.2142857142857143,0.06837209302325581,1.0,4.239527096658346,0.0070077657538251134,0.01602679894299197,0.32577996715927754,0.4458068658569214,0.26576354679802955,-0.12002689869764388,0.06001642036124799,0.4,20.0,0.0,1.4899481000462789,0.320392557773946
0.12,0.9911333061557275,1.1111111111111114,0.06668415767210276,0.2699651319766537,0.5276819923371648,0.47518913268896246,0.05223004694835681,0.21821779260290242,0.33806818181818177,0.053181818181818184,1.0,3.784240132752336,0.012896803607357257,0.04966351115289239,0.5503831417624522,0.6432539682539683,0.5276819923371648,-0.09287082649151612,0.022701149425287337,0.4,20.0,0.2857142857142857,0.5503243888275673,0.18787510195888352
0.06,0.9955818436523426,1.3529411764705874,0.06555362076529014,0.48595456690448857,0.5497311827956989,0.9254271290306155,0.1128758365797623,0.12906265269011818,0.3936170212765957,0.02553191489361702,1.0,2.4774427064571376,0.0309974691662854,0.06338601074145238,0.5979502688172043,0.44785489301618336,0.5497311827956989,0.1500953758010209,0.048219086021505375,0.4,20.0,0.06666666666666667,0.8640951551967526,0.2343800910294436
0.13,0.9833971902937422,1.2800000000000011,0.1529486663593232,0.10248403091687067,0.4660919540229885,0.05599337662604452,0.007646231055653208,0.9061014355626186,0.27630415561450045,0.06275862068965517,1.0,3.9978516872450314,0.07446975915100476,0.048590535672184416,0.4752873563218391,0.5137224782386073,0.4689655172413793,-0.03843512191676818,0.006321839080459801,0.4,20.0,0.14285714285714285,0.2139669318622479,0.26632643632344133
0.12,0.9853782581055309,2.0952380952380953,0.114382166422941,0.18819968232412454,0.5709770114942528,0.2388490328366896,0.028649167733674874,0.40455118896121645,0.28882575757575757,0.04909090909090909,1.0,3.3947950896886683,0.00648621010117529,0.03289963046813106,0.6278735632183907,0.35646868066222903,0.5681992337164751,0.2714048825561617,0.059674329501915646,0.1,20.0,0.125,0.6959749423577213,0.14172647644632974
0.11,0.9906176753057483,1.2413793103448285,0.10418872187801353,0.15629564471693003,0.4092273307790549,0.27421552657079107,0.034542289487692335,0.43060990501742924,0.29315628192032683,0.05438202247191011,1.0,3.6006101507881563,0.018365657731981844,0.056753264007195534,0.4154214559386973,0.20204857248794958,0.41989144316730526,0.2133728834507477,-0.0044699872286079745,0.1,20.0,0.2,-0.3091589684462863,0.2543811196147781
0.12,0.9854661936781911,1.5000000000000007,0.1538352067546177,0.813263253928279,0.6999042145593869,1.888396256425775,-0.12756081946222797,0.005381086538738944,0.2916666666666667,0.05590909090909091,1.0,3.624675080907787,0.058211078377482135,0.04802079528775415,0.7055555555555556,0.0,0.6999042145593869,0.0,0.005651340996168708,0.0,20.0,0.058823529411764705,-0.28412332539863794,0.1941320084746928
0.09,0.9883645765998708,1.0714285714285716,0.11748470126959987,0.38832528840525166,0.5068100358422939,0.7039571983415258,0.07441228567989133,0.13628121347829353,0.27075702075702074,0.04450549450549451,1.0,2.4450270866278525,0.08802609049627214,0.02779791664753483,0.595221027479092,0.576580459770115,0.5031063321385902,0.01864056770897704,0.09211469534050176,1.0,20.0,0.0,0.29573887943394617,0.2209346223493856
0.09,0.9874467169840837,1.250000000000001,0.12807546697118655,0.32789666103997306,0.5495818399044206,0.4944392170604936,0.0593303410204819,0.3409159281197637,0.2945665445665446,0.03956043956043956,1.0,3.336916009682442,0.07786744372292122,0.04260243094359222,0.6123058542413381,0.0,0.5531660692951016,0.0,0.05913978494623651,0.0,20.0,0.2,0.1295761752620752,0.20188140171645608
0.13,0.9888438133874241,1.2,0.09696509224758704,0.033028890084181514,0.3511494252873563,0.0012205548774841598,-0.00019925032066869797,0.9918158658840035,0.27939876215738285,0.05528735632183908,1.0,4.0857707153688985,0.02035782175148291,0.01710817986404748,0.3959770114942529,0.4927750410509031,0.35689655172413787,-0.09679802955665018,0.03908045977011504,0.4,20.0,0.125,2.1709104926346763,0.17598625676853236
0.04,0.9977827050997782,1.0416666666666667,-0.0023565793513684596,0.2848196208870546,0.6354166666666666,0.2589064781265241,0.059125586854459955,0.41813163243175155,0.39062499999999994,0.019583333333333335,1.0,1.8659040625482866,0.03905639318776719,0.036930365434549625,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.06666666666666667,3.754110047609605,0.16513955780816236
0.13,0.999833787222073,1.647058823529414,-0.08644390175865113,0.05647464752226944,0.36896551724137927,0.16587851936387565,-0.021506581487154286,0.6480916261569805,0.2802829354553492,0.06425287356321839,1.0,3.513018064045484,0.04046107811923848,0.0388205395766788,0.34885057471264364,0.48553605515044146,0.3603448275862069,-0.13668548043779782,-0.01149425287356326,0.4,20.0,0.058823529411764705,3.864329189916612,0.19477397129444787
0.14,0.9909295505694605,1.2916666666666679,0.12366843480579714,0.3032251983585779,0.5995073891625616,0.5046493011918913,0.04435917832576869,0.15213469001828342,0.27367109634551495,0.06837209302325581,1.0,3.822779826819075,0.04227008225954568,0.03845956025653027,0.607799671592775,0.6241423111556593,0.5983579638752051,-0.016342639562884287,0.009441707717569914,0.7,20.0,0.0,0.10946450812209507,0.2223800599285815
0.07,0.998922164908769,1.2000000000000008,-0.005769775040869229,0.17554440784070366,0.6630824372759857,0.34286508631327584,0.054174509422124095,0.17418721662395953,0.48310291858678955,0.03462365591397849,1.0,2.7494731016975944,0.04293751414981412,0.11782876260819558,0.6684587813620072,0.4630028735632184,0.6523297491039427,0.2054559077987888,0.016129032258064502,0.4,20.0,0.25,1.8402216987024689,0.26868259713665926
0.09,0.9927960238519242,1.0909090909090904,0.05125569740176958,0.2966906903409289,0.49438470728793305,0.4222098847421354,-0.05356927892139163,0.3407707632355006,0.3257020757020757,0.03758241758241758,1.0,3.45462484814431,0.0,0.024129595256469672,0.49056152927120666,0.48950994932641206,0.5126642771804061,0.0010515799447946006,-0.022102747909199416,1.0,20.0,0.058823529411764705,1.1289091805728084,0.25569276500143234
0.11,0.9927701793371098,1.1250000000000009,0.0555661416023059,0.48794127607250276,0.6522349936143039,1.2841055731122981,0.12024342171517377,0.07414046264363519,0.3603166496424923,0.051910112359550564,1.0,3.4867781659467205,0.012230021120824433,0.08897009996145759,0.6843550446998723,0.3808009045912271,0.6436143039591314,0.3035541401086452,0.040740740740740855,0.1,20.0,0.125,0.5137899902629988,0.2256801424961641
0.07,0.9961699495670375,1.0,0.0335744322264685,0.1611948080270775,0.6272401433691756,0.12783334725562148,0.022890028342095636,0.7455574049230415,0.3271889400921659,0.03086021505376344,1.0,2.5466954193295175,0.03838987027161084,0.04552436285974919,0.6236559139784946,0.36742458183990445,0.6200716845878136,0.2562313321385902,0.0035842293906810374,0.4,20.0,0.058823529411764705,1.822950464896544,0.16814317018613836
0.08,0.9943948782557273,1.1200000000000003,0.03772992272703779,0.2733293459949031,0.5884109916367981,0.5097089786338187,0.06981016533986528,0.2912726303973401,0.33695652173913043,0.0391304347826087,1.0,2.9962651898957673,0.025661218386411735,0.07448362021042423,0.6534050179211469,0.5876320678044816,0.5884109916367981,0.06577295011666529,0.0649940262843488,0.7,20.0,0.0,1.8554845076998125,0.18742501018591906
0.14,0.9898028198324751,1.1500000000000004,0.13052114183753327,0.055022625601570244,0.33210180623973734,0.046399600821669426,-0.006667914463525382,0.9762085965711594,0.25830564784053156,0.056976744186046514,1.0,3.610842000655686,0.0,0.01802977766006003,0.37931034482758613,0.7051332982923638,0.33440065681444997,-0.3258229534647777,0.04490968801313616,0.1,20.0,0.06666666666666667,0.2896473659105001,0.2931366359402576
0.11,0.9913705840672133,1.1199999999999999,0.13041487236415383,0.07260232250369283,0.4599297573435505,0.21143080700762573,-0.028327266972622278,0.47688966617661344,0.31179775280898875,0.050674157303370784,1.0,3.651583990658892,0.024543199678026463,0.0327301278296379,0.48010855683269477,0.14421829663765148,0.4599297573435505,0.3358902601950433,0.02017879948914425,0.1,20.0,0.14285714285714285,0.6965329419991169,0.1750832335645615
0.03,0.9977659351655765,1.0,0.0188764284961171,0.2727708446128794,0.5243055555555556,0.7561038432828625,0.13169740090024695,0.1345635156953418,0.5326460481099656,0.013298969072164948,1.0,1.4413906265828418,0.01530543528159689,0.11866458533523737,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0,1.8380846386729992,0.12376854867361484
0.06,0.9901949385730342,1.0,0.06537095521274217,1.2064612832345545,0.7807459677419355,3.4032269467986613,0.25536909399660385,0.004303267215822575,0.46808510638297873,0.029361702127659574,1.0,2.8698669515573196,0.03954338878717916,0.11536278813478319,0.8553427419354839,0.787130376344086,0.7807459677419355,0.06821236559139787,0.07459677419354838,0.7,20.0,0.1111111111111111,0.6954955020848193,0.18064875064589928
0.13,0.9976028028766367,1.1764705882352933,0.06961678858129816,0.05960668891662432,0.6114942528735633,0.10742312210818858,0.014408288813339776,0.9060960990653146,0.20733863837312116,0.06275862068965517,1.0,3.888518955942325,0.09517637801070399,0.0341741966278309,0.553448275862069,0.5914618535586277,0.6114942528735633,-0.038013577696558665,-0.058045977011494276,1.0,20.0,0.2,0.7261727115152627,0.32745607371171104
0.09,0.9860409860409858,1.1034482758620692,0.12875762966876547,0.19996213967517407,0.7047789725209079,0.15672183348360252,0.024849954427419274,0.7311667434395046,0.28998778998779,0.04450549450549451,1.0,2.9861688185952846,0.07136564230349657,0.0750275732297818,0.7565113500597372,0.6454301075268817,0.6937873357228196,0.11108124253285556,0.06272401433691766,0.7,20.0,0.06666666666666667,-0.44793619146256214,0.20188140171645608
0.1,0.9956533550665582,1.3333333333333346,0.06378081851384765,0.37199240209598744,0.25,0.5744835068250687,-0.06228482003129898,0.10864131370121066,0.28055555555555556,0.04888888888888889,1.0,2.9442517708578175,0.034821124123876494,0.0252255150957422,0.24629629629629626,0.5739087301587301,0.24629629629629626,-0.3276124338624339,0.0,0.2,20.0,0.0,-0.029113833805037626,0.3358459770890317
0.14,0.9932170542635661,1.2799999999999994,0.05196009611249879,0.26621381167568825,0.5604269293924466,0.6546332307319638,0.06483084553834634,0.12215943074684166,0.3347176079734219,0.06023255813953488,1.0,3.7255729297610043,0.021243349412195942,0.04450761132914767,0.5955665024630542,0.5059954590605932,0.5535303776683087,0.08957104340246103,0.0420361247947455,0.7,20.0,0.0,1.230439848635597,0.2761023914032865
0.09,0.9886887306242147,1.2142857142857144,0.11317120267869663,0.08940674020053366,0.5652329749103943,0.33075327508192215,-0.04340573354657867,0.3691361420465621,0.30372405372405376,0.04252747252747253,1.0,3.205565154625159,0.03836655942479911,0.043267359959112156,0.5616487455197133,0.5766642720306513,0.5800477897252091,-0.01501552651093796,-0.018399044205495763,1.0,20.0,0.2857142857142857,0.11410569432446316,0.27869008178693017
0.04,0.9945996829171622,1.0,0.04646352219854383,0.38661037883782684,0.5416666666666666,0.577164022185571,-0.10064553990610331,0.22449542851900894,0.3567708333333333,0.019583333333333335,1.0,2.381981732913907,0.046179217172733336,0.05667240762758549,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.38461538461538464,-0.7249425941648804,0.2522540606638907
0.11,0.9875270590660756,1.1250000000000007,0.12027282296983283,0.3341193288783747,0.7162196679438059,0.9178217377842076,0.09577177056208547,0.24246360661134403,0.3983656792645557,0.050674157303370784,1.0,3.3773286970475724,0.006120753869088385,0.08777147310050423,0.725383141762452,0.7115900383141763,0.7246487867177521,0.013793103448275668,0.0007343550446998748,0.7,20.0,0.058823529411764705,-0.8859250613179235,0.4445256132714093
0.04,0.9953161592505856,1.03125,0.04681038059825382,0.35830158115255745,0.2864583333333333,0.5001666765238084,0.08127934272300458,0.53193406602563,0.38020833333333337,0.019166666666666665,1.0,1.5882421539075984,0.049816777365480916,0.049061522149174475,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0,-0.04608239932981073,0.1854342621855831
0.1,0.9887987640015449,1.2068965517241383,0.10370150303800907,0.07203617368206595,0.7185185185185184,0.08964185122348735,0.014866979655711987,0.9724724366560257,0.34444444444444444,0.04555555555555556,1.0,3.359945537900704,0.040770864167156085,0.07311013801895905,0.75,0.6032165368928438,0.7175925925925926,0.14678346310715618,0.03240740740740744,0.4,20.0,0.0,-0.24053938468326574,0.2993480947871813
0.07,0.9939665132314917,1.0,0.048524416028653816,0.3519949173538026,0.35663082437275984,0.31888837182401947,0.050431621990004505,0.9031375712299138,0.3306451612903226,0.02860215053763441,1.0,2.6182427194656412,0.014411420610312172,0.06179277276365312,0.4587813620071685,0.24923088410991637,0.35663082437275984,0.20955047789725215,0.10215053763440868,0.2,20.0,0.14285714285714285,0.7093546044286283,0.14785045695882637
0.06,0.9930465919973352,1.28125,0.05998011143245674,0.11748827468780057,0.5584677419354839,0.1506480960126587,-0.02796923384277289,0.6420995067410458,0.30141843971631205,0.0274468085106383,1.0,2.9329748883990767,0.0,0.053048468514970325,0.5100806451612904,0.0,0.5477150537634409,0.0,-0.037634408602150504,0.0,20.0,0.09090909090909091,-0.7699449620058125,0.21522828189988485
0.11,0.9920372643439398,1.3333333333333328,0.09129928833987105,0.5798116630308402,0.6582694763729245,1.7490368150882794,0.1331769986620438,0.01882653046240671,0.34729315628192037,0.05314606741573034,1.0,3.5541722767022867,0.061362111423470575,0.08489219065145664,0.69029374201788,0.4048479792361883,0.6619731800766283,0.28544576278169165,0.028320561941251654,0.1,20.0,0.07692307692307693,-0.15029457378849864,0.2543811196147781
0.06,0.998061568283565,1.1428571428571428,0.013883647787367108,0.45089975977372004,0.4781586021505377,0.5686307902019158,0.0851563280391569,0.42423313669072116,0.3049645390070922,0.0274468085106383,1.0,2.889694743858817,0.026422020127734775,0.038916105105215947,0.4889112903225807,0.5982187466058434,0.4835349462365592,-0.10930745628326272,0.005376344086021501,0.1,20.0,0.0,2.4837976660980328,0.10998090181820545
0.08,0.993242743347555,1.1000000000000003,0.0888978301254264,0.09002131126338923,0.5420549581839903,0.02480609997356072,0.004669320269442834,1.0,0.3016304347826087,0.035652173913043476,1.0,3.180141981842801,0.025740794058313553,0.07547378402058312,0.5885304659498208,0.37231182795698925,0.5277180406212664,0.21621863799283159,0.060812425328554465,1.0,20.0,0.3333333333333333,-0.18144857131208214,0.251634796097221
0.09,0.997694744141589,1.0,0.0008231772571578588,0.17544378485152418,0.41732377538829146,0.1864481113035515,-0.026844829661731184,0.6426113099661757,0.271978021978022,0.04450549450549451,1.0,3.3491129767866314,0.03282336939879679,0.04863451201378445,0.3849462365591398,0.44148380355276906,0.4173237753882915,-0.056537566993629274,-0.03237753882915173,1.0,20.0,0.07692307692307693,3.110069067142912,0.22756781259359377
0.07,0.9934080543604706,1.0909090909090904,0.05264562211384674,0.3311120547345233,0.7508960573476703,0.35304921080567525,0.0523138832997988,0.43291114494621263,0.32411674347158215,0.031612903225806455,1.0,2.739401498476776,0.03350055348279455,0.049181923672555986,0.8082437275985663,0.24735663082437273,0.7455197132616487,0.5608870967741936,0.06272401433691766,0.1,20.0,0.058823529411764705,1.2944964733093114,0.15278528626558116
0.08,0.991455139482282,1.0,0.048955333909386944,0.35600506654755953,0.582437275985663,0.5682380293356002,0.07899571341090028,0.21275311855383017,0.28396739130434784,0.034782608695652174,1.0,3.318501004061894,0.04658112424991981,0.04359605107130648,0.6759856630824373,0.5720099879495736,0.582437275985663,0.10397567513286377,0.09354838709677438,0.4,20.0,0.0,1.9620089781229009,0.17614644397821738
0.06,0.9953999974655631,1.240000000000001,0.029022011373086576,0.10414613583723505,0.5359543010752689,0.014922513690737597,0.0028468684447107706,0.895910352025807,0.2845744680851064,0.029361702127659574,1.0,2.9538974231157824,0.0,0.03173893839554805,0.5199932795698925,0.0,0.5357862903225806,0.0,-0.01579301075268813,0.0,20.0,0.14285714285714285,1.8441745675482855,0.18064875064589928
0.14,0.9837962962962962,1.2916666666666679,0.11980665896983568,0.3672159435924631,0.7129720853858785,1.1546925039488913,0.09288287866735306,0.08002604910471986,0.31935215946843853,0.06674418604651162,1.0,3.8896035587829845,0.09232506810685773,0.11182097359642157,0.7722495894909689,0.5296135100794599,0.7158456486042694,0.242636079411509,0.05640394088669953,0.2,20.0,0.125,1.7416936196845345,0.1885795378712353
0.05,0.9956515219673115,1.2380952380952381,0.05757566476369891,0.36886419702389717,0.7620967741935484,0.08640289800115189,0.017790956263899205,0.8866475043529304,0.3789473684210526,0.02157894736842105,1.0,2.4019886518735003,0.012007802803875789,0.07800718204802148,0.7516801075268816,0.5257412838057999,0.7620967741935484,0.22593882372108176,-0.01041666666666674,0.4,20.0,0.17647058823529413,0.5086692549957119,0.24082371730015503
0.05,0.9959100814998358,1.0810810810810811,0.02931978599447585,0.49427434636617823,0.73622311827957,0.7516067576098722,-0.11801334321719792,0.09333032577851062,0.3868421052631579,0.021052631578947368,1.0,2.5224415822575033,0.007999578913248718,0.09120727219214583,0.752016129032258,0.5926197458455523,0.7466397849462366,0.15939638318670568,0.00537634408602139,0.4,20.0,0.25,0.7531784845885987,0.24764181590255965
0.06,0.9946079860099096,1.0,0.02125919369218332,0.938867324619958,0.7914986559139785,1.3613784843895107,-0.1465388073119568,0.02876655999089302,0.3395390070921986,0.02553191489361702,1.0,2.0151322108562923,0.01764940714482422,0.06496984241051809,0.7647849462365591,0.4406158357771261,0.796875,0.32416911045943303,-0.03209005376344087,0.1,20.0,0.17647058823529413,2.505973766781338,0.15007820424887472
0.12,0.9804940324208773,1.108108108108108,0.12282256738280604,0.016642329254314556,0.4501915708812261,0.09967567326077127,0.014191207853179788,0.7101791399619444,0.20643939393939392,0.06,1.0,3.4383132350501304,0.0,0.03356770466434181,0.5120689655172413,0.31168582375478926,0.45881226053639845,0.2003831417624521,0.053256704980842895,0.4,20.0,0.14285714285714285,1.5104942084889164,0.4361140988065473
0.13,0.9866339765896869,1.1428571428571432,0.1072707816654882,0.27429503394226823,0.4195402298850575,0.508800163057007,-0.05102053523617389,0.36132480991730964,0.21706454465075153,0.059770114942528735,1.0,4.146866839125397,0.047389119964541974,0.03289547156254814,0.45172413793103455,0.47926937566660716,0.40862068965517245,-0.027545237735572603,0.0431034482758621,0.4,20.0,0.125,1.908018754944326,0.1821324328795806
0.12,0.9887334887334887,1.0416666666666667,0.14085137952005455,0.8503659631051863,0.8770114942528734,1.9812270805270007,0.13860435339308586,0.01083405551969864,0.45359848484848486,0.053181818181818184,1.0,3.5958718943603682,0.03234951298135988,0.1675850091687649,0.8912835249042145,0.2896072796934866,0.8770114942528734,0.6016762452107278,0.014272030651341083,0.1,20.0,0.2,0.8734545826258646,0.2566232148015288
0.14,0.9825445871957498,1.2857142857142865,0.20433113292551586,0.08529066945470497,0.41141215106732343,0.09217299494203617,-0.011698095550044474,0.7314523777955045,0.2603820598006644,0.06186046511627907,1.0,3.8320834666935726,0.05690948412500138,0.03933286297444573,0.5832512315270936,0.3221292977565379,0.40328407224958945,0.26112193377055565,0.17996715927750412,0.1,20.0,0.058823529411764705,0.7451780804271393,0.19507886309632322
0.1,0.9860452869931543,1.2142857142857146,0.13586783053243512,0.6736748081984737,0.7138888888888889,1.3085131727952637,0.11956181533646326,0.11775507332627097,0.3027777777777778,0.04777777777777778,1.0,3.235313047633559,0.06996857367582925,0.07321295420720667,0.7731481481481483,0.39298500391381364,0.7157407407407407,0.3801631442343346,0.057407407407407574,0.1,20.0,0.125,-0.7521277522453036,0.23034661225454442
0.1,0.9847729237316312,1.090909090909091,0.13496735224452405,0.3552859460634807,0.5120370370370371,0.5698039139987607,0.05993740219092325,0.21213552898498744,0.3638888888888889,0.04888888888888889,1.0,3.564241784121149,0.08759429125822626,0.09022078178972656,0.6259259259259259,0.5262328513162774,0.5148148148148148,0.09969307460964849,0.11111111111111105,0.1,20.0,0.2857142857142857,-0.13574412355826482,0.25911310356030043
