idx,y_true,y_pred,correct,true_label,pred_label,group,dataset
934,2,2,True,MNAR,MNAR,MNAR_self_logistic_seed1702114767_mr3.txt,self_logistic_seed1702114767_mr3.txt
936,2,0,False,MNAR,MCAR,MNAR_self_logistic_seed1747887486_mr6.txt,self_logistic_seed1747887486_mr6.txt
942,2,1,False,MNAR,MAR,MNAR_self_logistic_seed1831639475_mr4.txt,self_logistic_seed1831639475_mr4.txt
950,2,0,False,MNAR,MCAR,MNAR_self_logistic_seed2014730351_mr8.txt,self_logistic_seed2014730351_mr8.txt
953,2,2,True,MNAR,MNAR,MNAR_self_logistic_seed2060503070_mr9.txt,self_logistic_seed2060503070_mr9.txt
956,2,0,False,MNAR,MCAR,MNAR_self_logistic_seed209874064_mr1.txt,self_logistic_seed209874064_mr1.txt
967,2,2,True,MNAR,MNAR,MNAR_self_logistic_seed42544130_mr6.txt,self_logistic_seed42544130_mr6.txt
973,2,0,False,MNAR,MCAR,MNAR_self_logistic_seed498935257_mr8.txt,self_logistic_seed498935257_mr8.txt
974,2,0,False,MNAR,MCAR,MNAR_self_logistic_seed506728706_mr2.txt,self_logistic_seed506728706_mr2.txt
984,2,0,False,MNAR,MCAR,MNAR_self_logistic_seed727798852_mr10.txt,self_logistic_seed727798852_mr10.txt
988,2,0,False,MNAR,MCAR,MNAR_self_logistic_seed811550841_mr7.txt,self_logistic_seed811550841_mr7.txt
991,2,0,False,MNAR,MCAR,MNAR_self_logistic_seed857323560_mr1.txt,self_logistic_seed857323560_mr1.txt
994,2,2,True,MNAR,MNAR,MNAR_self_logistic_seed903096279_mr6.txt,self_logistic_seed903096279_mr6.txt
996,2,0,False,MNAR,MCAR,MNAR_self_logistic_seed948868998_mr2.txt,self_logistic_seed948868998_mr2.txt
997,2,2,True,MNAR,MNAR,MNAR_self_logistic_seed971087326_mr8.txt,self_logistic_seed971087326_mr8.txt
1001,2,0,False,MNAR,MCAR,MNAR_self_noisy_seed1041949173_mr2.txt,self_noisy_seed1041949173_mr2.txt
1003,2,0,False,MNAR,MCAR,MNAR_self_noisy_seed1087721892_mr10.txt,self_noisy_seed1087721892_mr10.txt
1004,2,0,False,MNAR,MCAR,MNAR_self_noisy_seed1133494611_mr6.txt,self_noisy_seed1133494611_mr6.txt
1005,2,2,True,MNAR,MNAR,MNAR_self_noisy_seed113405977_mr4.txt,self_noisy_seed113405977_mr4.txt
1007,2,0,False,MNAR,MCAR,MNAR_self_noisy_seed1179267330_mr4.txt,self_noisy_seed1179267330_mr4.txt
1011,2,2,True,MNAR,MNAR,MNAR_self_noisy_seed1255051826_mr6.txt,self_noisy_seed1255051826_mr6.txt
1018,2,2,True,MNAR,MNAR,MNAR_self_noisy_seed1354564757_mr1.txt,self_noisy_seed1354564757_mr1.txt
1022,2,1,False,MNAR,MAR,MNAR_self_noisy_seed143417754_mr2.txt,self_noisy_seed143417754_mr2.txt
1024,2,2,True,MNAR,MNAR,MNAR_self_noisy_seed1521894691_mr5.txt,self_noisy_seed1521894691_mr5.txt
1027,2,0,False,MNAR,MCAR,MNAR_self_noisy_seed1589885738_mr8.txt,self_noisy_seed1589885738_mr8.txt
1033,2,2,True,MNAR,MNAR,MNAR_self_noisy_seed1697192118_mr10.txt,self_noisy_seed1697192118_mr10.txt
1037,2,2,True,MNAR,MNAR,MNAR_self_noisy_seed1772976614_mr4.txt,self_noisy_seed1772976614_mr4.txt
1039,2,0,False,MNAR,MCAR,MNAR_self_noisy_seed1810955884_mr7.txt,self_noisy_seed1810955884_mr7.txt
1041,2,2,True,MNAR,MNAR,MNAR_self_noisy_seed1818749333_mr3.txt,self_noisy_seed1818749333_mr3.txt
1047,2,2,True,MNAR,MNAR,MNAR_self_noisy_seed1994046760_mr8.txt,self_noisy_seed1994046760_mr8.txt
1065,2,2,True,MNAR,MNAR,MNAR_self_noisy_seed394499677_mr8.txt,self_noisy_seed394499677_mr8.txt
1066,2,2,True,MNAR,MNAR,MNAR_self_noisy_seed410260619_mr8.txt,self_noisy_seed410260619_mr8.txt
1069,2,1,False,MNAR,MAR,MNAR_self_noisy_seed456033338_mr2.txt,self_noisy_seed456033338_mr2.txt
1072,2,1,False,MNAR,MAR,MNAR_self_noisy_seed494012608_mr2.txt,self_noisy_seed494012608_mr2.txt
1073,2,0,False,MNAR,MCAR,MNAR_self_noisy_seed501806057_mr10.txt,self_noisy_seed501806057_mr10.txt
1097,2,2,True,MNAR,MNAR,MNAR_self_noisy_seed973958126_mr2.txt,self_noisy_seed973958126_mr2.txt
1100,2,0,False,MNAR,MCAR,MNAR_tail_censoring_seed1011950250_mr6.txt,tail_censoring_seed1011950250_mr6.txt
1101,2,2,True,MNAR,MNAR,MNAR_tail_censoring_seed1034168578_mr7.txt,tail_censoring_seed1034168578_mr7.txt
1102,2,2,True,MNAR,MNAR,MNAR_tail_censoring_seed1041962027_mr5.txt,tail_censoring_seed1041962027_mr5.txt
1108,2,0,False,MNAR,MCAR,MNAR_tail_censoring_seed1103495688_mr2.txt,tail_censoring_seed1103495688_mr2.txt
1112,2,0,False,MNAR,MCAR,MNAR_tail_censoring_seed1171486735_mr8.txt,tail_censoring_seed1171486735_mr8.txt
1115,2,2,True,MNAR,MNAR,MNAR_tail_censoring_seed1263032173_mr9.txt,tail_censoring_seed1263032173_mr9.txt
1116,2,2,True,MNAR,MNAR,MNAR_tail_censoring_seed1308804892_mr3.txt,tail_censoring_seed1308804892_mr3.txt
1120,2,2,True,MNAR,MNAR,MNAR_tail_censoring_seed1376795939_mr6.txt,tail_censoring_seed1376795939_mr6.txt
1131,2,2,True,MNAR,MNAR,MNAR_tail_censoring_seed1559886815_mr10.txt,tail_censoring_seed1559886815_mr10.txt
1135,2,2,True,MNAR,MNAR,MNAR_tail_censoring_seed1621420476_mr1.txt,tail_censoring_seed1621420476_mr1.txt
1136,2,2,True,MNAR,MNAR,MNAR_tail_censoring_seed1643638804_mr6.txt,tail_censoring_seed1643638804_mr6.txt
1141,2,0,False,MNAR,MCAR,MNAR_tail_censoring_seed1780956961_mr4.txt,tail_censoring_seed1780956961_mr4.txt
1147,2,0,False,MNAR,MCAR,MNAR_tail_censoring_seed1902514176_mr10.txt,tail_censoring_seed1902514176_mr10.txt
1163,2,2,True,MNAR,MNAR,MNAR_tail_censoring_seed265161867_mr4.txt,tail_censoring_seed265161867_mr4.txt
1166,2,2,True,MNAR,MNAR,MNAR_tail_censoring_seed310934586_mr8.txt,tail_censoring_seed310934586_mr8.txt
1168,2,1,False,MNAR,MAR,MNAR_tail_censoring_seed326695528_mr4.txt,tail_censoring_seed326695528_mr4.txt
1169,2,0,False,MNAR,MCAR,MNAR_tail_censoring_seed334488977_mr5.txt,tail_censoring_seed334488977_mr5.txt
1172,2,2,True,MNAR,MNAR,MNAR_tail_censoring_seed402480024_mr5.txt,tail_censoring_seed402480024_mr5.txt
1177,2,2,True,MNAR,MNAR,MNAR_tail_censoring_seed562016509_mr1.txt,tail_censoring_seed562016509_mr1.txt
1178,2,0,False,MNAR,MCAR,MNAR_tail_censoring_seed577777451_mr2.txt,tail_censoring_seed577777451_mr2.txt
1186,2,2,True,MNAR,MNAR,MNAR_tail_censoring_seed67646112_mr1.txt,tail_censoring_seed67646112_mr1.txt
1190,2,2,True,MNAR,MNAR,MNAR_tail_censoring_seed760868327_mr6.txt,tail_censoring_seed760868327_mr6.txt
1191,2,0,False,MNAR,MCAR,MNAR_tail_censoring_seed783086655_mr8.txt,tail_censoring_seed783086655_mr8.txt
1193,2,2,True,MNAR,MNAR,MNAR_tail_censoring_seed806641046_mr9.txt,tail_censoring_seed806641046_mr9.txt
