missing_total,missing_X0,mi_mask,corr_mask,delta_mean,dixon_extreme_score,reg_auc,reg_coef_norm,little_pvalue,little_score,jj_pvalue,jj_score,llm_mcar_score,llm_missing_depends_on_value,llm_missing_depends_on_trend,llm_missing_depends_on_extremes,llm_missing_after_change,llm_seasonality_in_missing
0.0114,0.057,0.1362524106513108,4.972490650826454e-17,-1.1102230246251565e-16,0.0,0.5867797808412867,0.2945741618106294,0.9744417794779653,0.011244103808332354,0.8401306141813427,0.07565318940419112,0.0,0.0,0.0,0.0,0.0,0.0
0.0194,0.097,0.20487751351645683,-1.9289976932402813e-17,-5.551115123125783e-17,0.0,0.576463335274172,0.25640099647771036,0.969731336793242,0.013348569970448514,0.8260210840166027,0.08300886726169426,0.0,0.0,0.0,0.0,0.0,0.0
0.0124,0.062,0.14118263997635314,2.6128764350700153e-17,-1.1102230246251565e-16,0.0,0.544758924272646,0.16111573768471976,0.9846194093190411,0.006731607444966796,0.8759814905711292,0.057505070347613464,0.0,0.0,0.0,0.0,0.0,0.0
0.0178,0.089,0.19197003317726488,-4.099423444609576e-17,-1.1102230246251565e-16,0.0,0.5846643397180528,0.2826532892924191,0.9646839443197323,0.015614949579154887,0.8120743346951572,0.09040421500718991,0.0,0.0,0.0,0.0,0.0,0.0
0.0036,0.018,0.04148931197836048,-1.6021802510308873e-17,-1.1102230246251565e-16,0.0,0.631704005431093,0.5101876447733988,0.9696135718168204,0.013401314254621129,0.8256829664571486,0.08318667465075355,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.05,0.11189904583196433,5.168463207961486e-17,-1.1102230246251565e-16,0.0,0.607957894736842,0.38045651533883734,0.9642701797899351,0.015801263657450687,0.8109766675511595,0.09099164060949601,0.0,0.0,0.0,0.0,0.0,0.0
0.0164,0.082,0.1835400249581291,-1.5843835202602843e-17,0.0,0.0,0.5410356554545938,0.12423291361589565,0.9874868288844995,0.005468688289785606,0.8881377136140131,0.051519687796276366,0.0,0.0,0.0,0.0,0.0,0.0
0.0144,0.072,0.16783265090846847,-8.558632254629744e-17,-2.220446049250313e-16,0.0,0.5788733237547893,0.2730575543815961,0.9737082035280707,0.011571171031013095,0.8378525471309238,0.07683240571583375,0.0,0.0,0.0,0.0,0.0,0.0
0.015,0.075,0.17446024778015923,2.745840155898873e-17,-1.1102230246251565e-16,0.0,0.5216432432432433,0.051729476751722604,0.9943122408275002,0.0024772140187317056,0.9245827660776416,0.034054205930531274,0.0,0.0,0.0,0.0,0.0,0.0
0.0046,0.023,0.05556781882026407,-3.682076051854803e-18,1.1102230246251565e-16,0.0,0.616438965778114,0.37169325083677957,0.9717663385270308,0.012438148744053341,0.8319712480764995,0.07989168214374999,0.0,0.0,0.0,0.0,0.0,0.0
0.002,0.01,0.02349323701570221,1.8869507364972884e-18,0.0,0.0,0.7755555555555557,1.056458364992788,0.955392394701722,0.019818220193361737,0.7887948738825735,0.10303592039410903,0.0,0.0,0.0,0.0,0.0,0.0
0.0098,0.049,0.11441066763755922,-1.3149226857547604e-17,0.0,0.0,0.6038541599605141,0.362943248421966,0.9753462903976067,0.01084116347294931,0.8429850019826345,0.07418015208240375,0.0,0.0,0.0,0.0,0.0,0.0
0.008400000000000001,0.042,0.0948671718266969,-1.5172896616391527e-17,0.0,0.0,0.5944427875534348,0.33247447456382084,0.9696672864573762,0.013377255880716967,0.8258371062980872,0.0831056074161982,0.0,0.0,0.0,0.0,0.0,0.0
0.0182,0.091,0.21851233595437006,2.690225095302323e-17,2.220446049250313e-16,0.0,0.5518683736505519,0.15322242464179633,0.9793778356446359,0.009049728749647169,0.8563958066233295,0.06732546791287163,0.0,0.0,0.0,0.0,0.0,0.0
0.004,0.02,0.047998870925913234,3.31058712414475e-18,5.551115123125783e-17,0.0,0.6328061224489796,0.4303609504933728,0.9740912155245648,0.011400373158196243,0.8390379408822214,0.07621840014480497,0.0,0.0,0.0,0.0,0.0,0.0
0.0188,0.094,0.21871370283966066,-2.2352063002299802e-17,-3.3306690738754696e-16,0.0,0.5569841717157484,0.19437350615383392,0.9784692049234487,0.009452838214742312,0.8532662442498274,0.06891543499083104,0.0,0.0,0.0,0.0,0.0,0.0
0.0152,0.076,0.17315093584272123,3.248023615203586e-18,1.1102230246251565e-16,0.0,0.5405844155844155,0.15341014309127016,0.983841892806571,0.007074688762491681,0.8728854564047489,0.05904274245150466,0.0,0.0,0.0,0.0,0.0,0.0
0.0214,0.107,0.26971997686892873,4.619933536201282e-18,1.1102230246251565e-16,0.0,0.5421084028424611,0.13577734406284203,0.9825501304856754,0.007645282338899406,0.8679020457602593,0.061529287941440025,0.0,0.0,0.0,0.0,0.0,0.0
0.010199999999999999,0.051,0.11799361395966437,2.6592708164415663e-17,0.0,0.0,0.6179879749581603,0.41459270295117884,0.9676628425506999,0.014275935177080175,0.8201746473677859,0.0860936594309346,0.0,0.0,0.0,0.0,0.0,0.0
0.009,0.045,0.10366602666759567,1.7304904074368835e-17,-1.1102230246251565e-16,0.0,0.5985805700988946,0.3612375055537052,0.9630774701839,0.01633877671747727,0.8078476390566589,0.0926705399140027,0.0,0.0,0.0,0.0,0.0,0.0
0.0126,0.063,0.14443671813735998,-3.069641364627835e-17,1.1102230246251565e-16,0.0,0.6012772949806033,0.3593471674969919,0.9543679675551421,0.020284145770556494,0.786383445293072,0.10436563771603352,0.0,0.0,0.0,0.0,0.0,0.0
0.0028,0.014,0.03316696222293108,-1.3528031254356502e-18,-2.220446049250313e-16,0.0,0.6947261663286004,0.6481121902345729,0.9712120882463737,0.012685920764261904,0.8303299915906579,0.08074927503942769,0.0,0.0,0.0,0.0,0.0,0.0
0.0134,0.067,0.15155551094867284,-2.3197985013268904e-17,0.0,0.0,0.5972708803250628,0.3323652101289606,0.9703424424571245,0.01307497230699866,0.8277863026850785,0.08208176411247932,0.0,0.0,0.0,0.0,0.0,0.0
0.0082,0.041,0.09161957469471083,-2.0229470564417418e-17,0.0,0.0,0.6015666726010327,0.3559396637543426,0.9698004970499986,0.013317597632315112,0.8262199581367256,0.08290431843234515,0.0,0.0,0.0,0.0,0.0,0.0
0.009600000000000001,0.048,0.10472327709451823,-3.197654964441283e-17,0.0,0.0,0.534029236694678,0.12716415583873292,0.9874928754381223,0.005466029037270582,0.8881647436544371,0.05150647045555306,0.0,0.0,0.0,0.0,0.0,0.0
0.0172,0.086,0.18587526648557212,2.4690535558188984e-17,5.551115123125783e-17,0.0,0.5603404406900412,0.20491202761693791,0.9741736347441657,0.011363628449393556,0.8392941654580198,0.07608579597207729,0.0,0.0,0.0,0.0,0.0,0.0
0.004,0.02,0.04529068809957022,3.9167171152009407e-17,5.551115123125783e-17,0.0,0.580765306122449,0.23393963029732764,0.9843813325839603,0.006836630678954083,0.8750253329028652,0.05797937351407012,0.0,0.0,0.0,0.0,0.0,0.0
0.023799999999999998,0.119,0.27387215482982674,8.096759869847627e-18,5.551115123125783e-17,0.0,0.5536584667919381,0.1864049986982003,0.972344141907863,0.012179997954955245,0.8336994946125029,0.07899046177160873,0.0,0.0,0.0,0.0,0.0,0.0
0.0214,0.107,0.24427621766051946,-8.289211862311608e-18,-5.551115123125783e-17,0.0,0.5577231007524777,0.2063487016972904,0.9787454344947275,0.009330250761199584,0.8542105439159867,0.06843507217837153,0.0,0.0,0.0,0.0,0.0,0.0
0.0178,0.089,0.20542505596561902,-7.274434679788207e-18,-1.1102230246251565e-16,0.0,0.563771136792511,0.22022644643762582,0.9708165016600734,0.012862850264490966,0.829168216247893,0.08135735367502857,0.0,0.0,0.0,0.0,0.0,0.0
0.0182,0.091,0.21212925346437017,3.464284544687171e-17,2.220446049250313e-16,0.0,0.5230962656705231,0.08856744772423132,0.9903172562926303,0.004225653296413154,0.9015990665320207,0.044986546607249676,0.0,0.0,0.0,0.0,0.0,0.0
0.012199999999999999,0.061,0.1367622658134986,-1.1777250906990318e-17,-5.551115123125783e-17,0.0,0.5313814836152866,0.10787114471395784,0.9882793517212658,0.005120278324448289,0.8917380571080761,0.04976269838074139,0.0,0.0,0.0,0.0,0.0,0.0
0.012199999999999999,0.061,0.13103576245743306,-2.185765239527698e-17,5.551115123125783e-17,0.0,0.5819759423174287,0.27471121078491767,0.9671652076545236,0.014499334971345566,0.818796268400796,0.08682414526775846,0.0,0.0,0.0,0.0,0.0,0.0
0.020999999999999998,0.105,0.23846830827506604,1.2754363722789604e-17,1.1102230246251565e-16,0.0,0.593093907954243,0.29122931892329057,0.9605304877262085,0.017488845855776963,0.8013306458615435,0.09618824790658838,0.0,0.0,0.0,0.0,0.0,0.0
0.0126,0.063,0.13475606437109958,1.1538842308010628e-17,1.1102230246251565e-16,0.0,0.6446443394148837,0.5111517973494568,0.9635527757172517,0.01612449317762349,0.8090884385828132,0.0920040046061648,0.0,0.0,0.0,0.0,0.0,0.0
0.004399999999999999,0.022,0.04917077601879902,1.4085191118816232e-17,-1.1102230246251565e-16,0.0,0.6208403048893847,0.3937738758879099,0.9774757353334937,0.009894014639578515,0.8499191395730079,0.0706223906477106,0.0,0.0,0.0,0.0,0.0,0.0
0.0166,0.083,0.19232754489896114,-2.3720221607502232e-17,0.0,0.0,0.5279000407299865,0.11235271656992625,0.9873326967593998,0.0055364805418688795,0.8874508852073896,0.05185567306007705,0.0,0.0,0.0,0.0,0.0,0.0
0.0056,0.028,0.06333572358141386,1.3062928677164805e-17,-1.1102230246251565e-16,0.0,0.6005658436213992,0.3556654674230166,0.9713765211999673,0.01261239791520159,0.8308152524604164,0.08049553910059969,0.0,0.0,0.0,0.0,0.0,0.0
0.017599999999999998,0.088,0.200719137649933,-3.9342084370882346e-17,-1.6653345369377348e-16,0.0,0.5652163078149921,0.2305398449194508,0.9763223745509931,0.01040675777218056,0.8461246431393029,0.0725656560622599,0.0,0.0,0.0,0.0,0.0,0.0
0.0056,0.028,0.06531957508509366,2.802182037929557e-17,5.551115123125783e-17,0.0,0.5849132863021752,0.2608219346925608,0.9806140919522764,0.008501869999550486,0.8607667135785285,0.06511453580951393,0.0,0.0,0.0,0.0,0.0,0.0
0.0038,0.019,0.04447372685977716,1.5144307043193575e-17,1.1102230246251565e-16,0.0,0.6236922581683566,0.35666192160718285,0.9787073027090728,0.00934717114326787,0.8540798256205564,0.06850153656348118,0.0,0.0,0.0,0.0,0.0,0.0
0.0106,0.053,0.11534538598490418,-6.986353912544308e-18,-1.1102230246251565e-16,0.0,0.5839293897312267,0.308345193272067,0.9716250736362793,0.01250128637269996,0.8315514132925992,0.08011089398626259,0.0,0.0,0.0,0.0,0.0,0.0
0.0158,0.079,0.17798832079885205,-1.9412627977609973e-17,0.0,0.0,0.5238252312428703,0.09395260797222503,0.9895014380266789,0.004583570303873292,0.8975375094323726,0.046947392555660626,0.0,0.0,0.0,0.0,0.0,0.0
0.0156,0.078,0.17074285454701787,-2.7295426432953073e-17,2.220446049250313e-16,0.0,0.5706101562934535,0.2619709792246445,0.9726857602536998,0.012027441982551394,0.8347297977665055,0.07845408299500434,0.0,0.0,0.0,0.0,0.0,0.0
0.0058000000000000005,0.029,0.07002400938071612,3.132883224695158e-17,1.1102230246251565e-16,0.0,0.5926346816293192,0.3193844184037475,0.976388897789563,0.010377167452454743,0.8463409546741976,0.072454642985705,0.0,0.0,0.0,0.0,0.0,0.0
0.0082,0.041,0.090839870710158,5.607966552610914e-17,1.1102230246251565e-16,0.0,0.5737429741346423,0.2850282529119116,0.9766626325361574,0.010255428226547318,0.8472342726137743,0.07199648431466027,0.0,0.0,0.0,0.0,0.0,0.0
0.0108,0.054,0.12876154030713075,1.3808645264675617e-17,0.0,0.0,0.6265954114791324,0.45353988753386343,0.9525953933350565,0.021091523028084015,0.7822740101298343,0.10664109829123351,0.0,0.0,0.0,0.0,0.0,0.0
0.013600000000000001,0.068,0.1469538857835872,-1.0573201373153401e-18,5.551115123125783e-17,0.0,0.5518808381721787,0.15094766682141952,0.9838621866265495,0.007065730612609466,0.872965306418087,0.0590030157796318,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.1,0.25056830746515846,-4.5683576846095286e-17,0.0,0.0,0.5927,0.33866435795814726,0.9597484774438746,0.017842568179818354,0.7993721790076826,0.0972509708040839,0.0,0.0,0.0,0.0,0.0,0.0
0.0114,0.057,0.1318676030001118,2.4619420121296627e-17,1.1102230246251565e-16,0.0,0.5768450819519637,0.2740467207187514,0.9717042042156206,0.01246591822961846,0.8317864577854109,0.07998815460939362,0.0,0.0,0.0,0.0,0.0,0.0
0.020999999999999998,0.105,0.234047421487596,-4.386109272620153e-17,0.0,0.0,0.5249481245011971,0.09814005649712763,0.9853460713447343,0.006411210640679386,0.8789465875934687,0.05603751561817811,0.0,0.0,0.0,0.0,0.0,0.0
0.0126,0.063,0.1400116434882645,-2.540216042779116e-17,-5.551115123125783e-17,0.0,0.5974487980891396,0.3257443961138782,0.9608942002320997,0.01732442792445306,0.8022481358674456,0.09569128337352721,0.0,0.0,0.0,0.0,0.0,0.0
0.0068000000000000005,0.034,0.08073370448509155,-1.723073248697427e-17,-1.6653345369377348e-16,0.0,0.5770917062477166,0.2542171411781878,0.9835329389490666,0.0072110907885968275,0.8716759529513918,0.059644934792777424,0.0,0.0,0.0,0.0,0.0,0.0
0.0182,0.091,0.19545912675460742,1.851793200505454e-17,-1.1102230246251565e-16,0.0,0.5823208694495823,0.30939035675831605,0.9655624254332263,0.015219643018949625,0.8144263634920799,0.0891481763950646,0.0,0.0,0.0,0.0,0.0,0.0
0.008799999999999999,0.044,0.10851650200191484,2.944203796912826e-17,1.1102230246251565e-16,0.0,0.5558434766070749,0.14848097737616706,0.9861643980893304,0.006050680158602792,0.8823751645668756,0.05434672409840827,0.0,0.0,0.0,0.0,0.0,0.0
0.0216,0.108,0.24255082783669213,-2.929045128848723e-18,0.0,0.0,0.5178749377179871,0.08614720711742933,0.9894059908930415,0.004625464293332901,0.8970727970507382,0.04717231272556928,0.0,0.0,0.0,0.0,0.0,0.0
0.0196,0.098,0.2101321006962263,3.3366927239412975e-17,1.1102230246251565e-16,0.0,0.5349676455948232,0.13797290690846295,0.9824767017704341,0.007677739591221777,0.8676244047055278,0.06166824056761975,0.0,0.0,0.0,0.0,0.0,0.0
0.007000000000000001,0.035,0.07630557056074062,1.7375466655402976e-17,1.1102230246251565e-16,0.0,0.561539600296077,0.2038089667572222,0.9844941869321553,0.0067868438638429025,0.8754776603663232,0.057754931366275325,0.0,0.0,0.0,0.0,0.0,0.0
0.0164,0.082,0.18271965667926918,1.0641362554896059e-17,-5.551115123125783e-17,0.0,0.5748977097614114,0.26012240768575634,0.9676711193728206,0.014272220491919424,0.8201976623422836,0.08608147283601708,0.0,0.0,0.0,0.0,0.0,0.0
0.012,0.06,0.1378657448884853,-2.2088457148233785e-17,-1.1102230246251565e-16,0.0,0.5826063829787234,0.30211335911108506,0.9678168315470995,0.014206829236629047,0.8206033209535346,0.08586672979065585,0.0,0.0,0.0,0.0,0.0,0.0
0.0184,0.092,0.21094395495721666,-9.041311657311813e-17,-2.220446049250313e-16,0.0,0.5537013981995786,0.18823090670072412,0.9753113683092102,0.01085671358264802,0.8428738351171585,0.07423742752593937,0.0,0.0,0.0,0.0,0.0,0.0
0.0038,0.019,0.045499059078173684,-4.346105643977432e-18,-1.1102230246251565e-16,0.0,0.606953162723322,0.3889391923898863,0.9773252748466764,0.009960869689231124,0.8494187091524197,0.07087817754339297,0.0,0.0,0.0,0.0,0.0,0.0
0.0212,0.106,0.23577164405407328,-2.5264796349059367e-17,-2.220446049250313e-16,0.0,0.5359419188721455,0.15592326154844202,0.9778456735259499,0.009729681433980734,0.8511567049744931,0.069990475355507,0.0,0.0,0.0,0.0,0.0,0.0
0.0062,0.031,0.07086376469332302,-2.902459385643617e-17,-2.220446049250313e-16,0.0,0.5979227004893638,0.2901728439107482,0.9764580861299701,0.010346393802792618,0.8465662557648093,0.07233904654853023,0.0,0.0,0.0,0.0,0.0,0.0
0.0062,0.031,0.07312123937879582,-1.5126880740328912e-17,5.551115123125783e-17,0.0,0.600519324877659,0.3835264169042942,0.9698694307977058,0.013286728930554105,0.8264184076513466,0.08280001790134614,0.0,0.0,0.0,0.0,0.0,0.0
0.018,0.09,0.2133773333991072,-1.12590625988375e-17,5.551115123125783e-17,0.0,0.5607448107448108,0.19001874837852414,0.9738519388634861,0.011507066758410681,0.8382963787155219,0.07660240990863786,0.0,0.0,0.0,0.0,0.0,0.0
0.015,0.075,0.1590273094345712,-9.741937233907927e-18,1.1102230246251565e-16,0.0,0.5528792792792794,0.19089521119695868,0.9785430190567377,0.009420076977590829,0.8535179842326632,0.0687873235583625,0.0,0.0,0.0,0.0,0.0,0.0
0.011600000000000001,0.058,0.1320747923411339,-9.18692909947719e-18,-1.1102230246251565e-16,0.0,0.6069258364448349,0.3445986738581755,0.9666668373039746,0.014723180158463545,0.8174262814750564,0.08755140318412152,0.0,0.0,0.0,0.0,0.0,0.0
0.0114,0.057,0.13008993486528747,-2.712912736105191e-17,0.0,0.0,0.6250116276906477,0.4526479686592524,0.9553233380981044,0.01984961251550397,0.7886314547954318,0.10312590495534896,0.0,0.0,0.0,0.0,0.0,0.0
0.011600000000000001,0.058,0.12487288500571364,-4.8005701145326404e-17,0.0,0.0,0.5628157258950143,0.21249713198459835,0.9829816331107613,0.007454596830292557,0.8695455371049392,0.060707669560577285,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.05,0.11490229637936358,-1.445470347714756e-17,0.0,0.0,0.5379368421052632,0.14593864258612094,0.987155340034481,0.005614500814195168,0.8866657158423852,0.052240083808099344,0.0,0.0,0.0,0.0,0.0,0.0
0.014599999999999998,0.073,0.17057917911162646,5.725897868691241e-18,-1.1102230246251565e-16,0.0,0.5554816686616127,0.19692258392244308,0.9782942678520561,0.0095304911411645,0.8526713464802455,0.06921833098245787,0.0,0.0,0.0,0.0,0.0,0.0
0.0104,0.052,0.11636274184992115,8.429479463462793e-18,1.1102230246251565e-16,0.0,0.6170074651087308,0.4182450651347019,0.9579127520949436,0.01867404521087545,0.7948482320206419,0.09971578742927616,0.0,0.0,0.0,0.0,0.0,0.0
0.013800000000000002,0.069,0.1596855258184532,-2.747579465658544e-17,-1.1102230246251565e-16,0.0,0.6099098678372951,0.35316354617210344,0.961059104176306,0.01724990283268901,0.8026655229725581,0.09546539094665896,0.0,0.0,0.0,0.0,0.0,0.0
0.0182,0.091,0.2218992782892169,-2.3088641008855446e-17,-1.1102230246251565e-16,0.0,0.5639816728925641,0.22957137545671805,0.9746112536601308,0.011168578205823185,0.8406615352782976,0.07537882340304529,0.0,0.0,0.0,0.0,0.0,0.0
0.0046,0.023,0.05217341191240013,1.8971224796646846e-17,1.1102230246251565e-16,0.0,0.653731476124783,0.49511459329776353,0.9643595352462491,0.015761021011254466,0.8112131764297335,0.09086500376486935,0.0,0.0,0.0,0.0,0.0,0.0
0.0058000000000000005,0.029,0.07002400938071612,8.755241944237032e-18,1.1102230246251565e-16,0.0,0.6051351255371284,0.29148416898574325,0.9781132657708743,0.009610850886200813,0.8520583418062184,0.06953066737293065,0.0,0.0,0.0,0.0,0.0,0.0
0.020399999999999998,0.102,0.22673223710966983,-4.5295254929697463e-17,-1.6653345369377348e-16,0.0,0.5602864753919385,0.20065551680869634,0.9722000190858959,0.012244374735556873,0.8332667372294775,0.0792159542190057,0.0,0.0,0.0,0.0,0.0,0.0
0.0198,0.099,0.22047342701266617,-3.5261935564510104e-17,0.0,0.0,0.5554098140113679,0.1861308003017677,0.9783127770386907,0.00952227442985177,0.8527341758543098,0.06918633102689005,0.0,0.0,0.0,0.0,0.0,0.0
0.0154,0.077,0.1853167290232352,-6.420805439719562e-17,-1.1102230246251565e-16,0.0,0.5980498374864571,0.32969887240016027,0.9595666436988471,0.017924857316662615,0.7989195277975685,0.09749696335625475,0.0,0.0,0.0,0.0,0.0,0.0
0.0134,0.067,0.15504089458723325,4.220296305692143e-18,0.0,0.0,0.5905040712834542,0.329418005833616,0.9702627242164803,0.01311065312722202,0.8275550064991167,0.0822031296065256,0.0,0.0,0.0,0.0,0.0,0.0
0.011,0.055,0.1227923769288454,1.6500135088334903e-17,-5.551115123125783e-17,0.0,0.5353535353535352,0.12278377319803772,0.9912835587570642,0.0038020968886547397,0.9066381167556278,0.0425660263443352,0.0,0.0,0.0,0.0,0.0,0.0
0.0106,0.053,0.1254825550283936,5.85503264866145e-17,1.1102230246251565e-16,0.0,0.5437229782231874,0.1619048411944855,0.9856638747035437,0.006271160361852501,0.8802664403917752,0.05538585503397511,0.0,0.0,0.0,0.0,0.0,0.0
0.0166,0.083,0.18454748294908635,-8.266411097710777e-18,-5.551115123125783e-17,0.0,0.5379380115883381,0.13150533774417,0.9849881159460486,0.006569009309686604,0.8774770060194766,0.05676425524925974,0.0,0.0,0.0,0.0,0.0,0.0
0.0104,0.052,0.12003225727850855,-2.6077709853744454e-17,1.1102230246251565e-16,0.0,0.6506815968841285,0.5444681738809969,0.9536123217843797,0.020628145975912247,0.7846220108376433,0.10533951286306158,0.0,0.0,0.0,0.0,0.0,0.0
0.0066,0.033,0.08042291503460414,-1.3615760134995251e-17,0.0,0.0,0.6092883331766475,0.3753431129608658,0.9705903895784578,0.01296401322030873,0.8285076957366826,0.08170345320668065,0.0,0.0,0.0,0.0,0.0,0.0
0.0064,0.032,0.0723489291410883,-1.9903937999099414e-17,0.0,0.0,0.5378034607438017,0.1299628906236924,0.9894943922004295,0.0045866627444068764,0.8975031327328951,0.046964026842974564,0.0,0.0,0.0,0.0,0.0,0.0
0.0018,0.009,0.02110037195534275,-5.858090747875592e-18,-1.1102230246251565e-16,0.0,0.6528758829465187,0.554396145520335,0.9782242626266017,0.009561569694890014,0.8524339558929687,0.06933925890712353,0.0,0.0,0.0,0.0,0.0,0.0
0.009,0.045,0.10096016711846781,1.2206845509849137e-17,-1.6653345369377348e-16,0.0,0.6177079697498545,0.42821420875805283,0.9628967304451043,0.016420287956230527,0.8073779100027837,0.09292313713419573,0.0,0.0,0.0,0.0,0.0,0.0
0.0154,0.077,0.17830714026633995,9.344654613091974e-18,-2.220446049250313e-16,0.0,0.5585259810611923,0.19734771252421396,0.9797080884917742,0.008903306391406981,0.8575503193818048,0.06674038698352457,0.0,0.0,0.0,0.0,0.0,0.0
0.008,0.04,0.09494741288283651,-3.6354052909058386e-17,0.0,0.0,0.5857291666666666,0.3042806659973098,0.9757266942002972,0.010671813299172023,0.8442010725335286,0.07355410042243364,0.0,0.0,0.0,0.0,0.0,0.0
0.0046,0.023,0.05556781882026407,-1.3776780134872585e-18,1.1102230246251565e-16,0.0,0.601886876418495,0.3531180108322072,0.9760037397754495,0.010548518234199982,0.8450927366953038,0.0730956309021911,0.0,0.0,0.0,0.0,0.0,0.0
0.014199999999999999,0.071,0.16433415844338417,-1.8122991462560592e-17,0.0,0.0,0.5704604375445352,0.25088141716612783,0.9696287550082848,0.013394513684955745,0.8257265224088439,0.08316376560292832,0.0,0.0,0.0,0.0,0.0,0.0
0.0078,0.039,0.0886921942201489,-3.548328135497295e-17,0.0,0.0,0.6113823741295125,0.35647401840961895,0.9689979309112986,0.013677150291613377,0.8239259556643813,0.08411181559811734,0.0,0.0,0.0,0.0,0.0,0.0
0.009,0.045,0.0959987816512543,2.1371075859223973e-17,1.1102230246251565e-16,0.0,0.5747062245491565,0.25673866156656217,0.9801518042359701,0.008706656311219644,0.8591163751033152,0.06594800305825323,0.0,0.0,0.0,0.0,0.0,0.0
0.008,0.04,0.09115905140999295,-2.1456641164577952e-17,0.0,0.0,0.5731770833333333,0.24377391647957802,0.9822625643202305,0.007772407331583621,0.866818035456112,0.06207206110673979,0.0,0.0,0.0,0.0,0.0,0.0
0.0046,0.023,0.052859607264752445,-2.562703787373852e-17,0.0,0.0,0.6523074184504473,0.5140917501090387,0.9728736254999784,0.011943570124769836,0.8352991363106383,0.07815796764923337,0.0,0.0,0.0,0.0,0.0,0.0
0.011600000000000001,0.058,0.14033466915030363,2.679899254324437e-17,1.1102230246251565e-16,0.0,0.5806427996192987,0.29362507486530054,0.9742798357360123,0.011316285769184808,0.8396249263009125,0.07591467681396959,0.0,0.0,0.0,0.0,0.0,0.0
0.007000000000000001,0.035,0.0803282890943474,-1.0355236499379162e-17,0.0,0.0,0.5801628423390082,0.30267346707826964,0.979206404345076,0.009125754754650536,0.8558001537624814,0.06762763982194907,0.0,0.0,0.0,0.0,0.0,0.0
0.0182,0.091,0.21212925346437017,3.4278237919976977e-18,-5.551115123125783e-17,0.0,0.5557731597335558,0.18826487374753242,0.9757228487900214,0.010673524888866427,0.8441887320827579,0.07356044894415459,0.0,0.0,0.0,0.0,0.0,0.0
0.0052,0.026,0.06324446753260725,-3.477175587429527e-18,5.551115123125783e-17,0.0,0.5987205812667824,0.34258483178513727,0.9754487101329639,0.010795561217527918,0.8433114877630266,0.07401198358359222,0.0,0.0,0.0,0.0,0.0,0.0
0.0034000000000000002,0.017,0.040533265725780865,2.597220769354793e-17,1.1102230246251565e-16,0.0,0.668721201603734,0.6083417802026577,0.9732356313222263,0.011781999408962034,0.8364018072295003,0.0775850374648971,0.0,0.0,0.0,0.0,0.0,0.0
0.0024000000000000002,0.012,0.027565939164745,1.023750459174324e-17,1.1102230246251565e-16,0.0,0.601636302294197,0.3511266443432259,0.9814810116347337,0.008118098124114043,0.8639155101958116,0.0635287288752312,0.0,0.0,0.0,0.0,0.0,0.0
0.011600000000000001,0.058,0.13032948479293346,-2.044577941608625e-17,-1.1102230246251565e-16,0.0,0.5718207775093345,0.2329891465787476,0.9761101987702647,0.010501149529812275,0.84543674036261,0.07291888284951871,0.0,0.0,0.0,0.0,0.0,0.0
0.0021999999999999997,0.011,0.025109326100763378,-6.908004259834317e-18,5.551115123125783e-17,0.0,0.7215736740509238,0.7441333992992816,0.9628105410506812,0.016459163624381733,0.8071543131171486,0.09304342819167026,0.0,0.0,0.0,0.0,0.0,0.0
0.014599999999999998,0.073,0.16977856338242273,-1.8833617605592596e-17,0.0,0.0,0.5547871318585509,0.1929836663216504,0.9772175699373673,0.010008733206737544,0.8490615023838096,0.07106085018183686,0.0,0.0,0.0,0.0,0.0,0.0
0.0046,0.023,0.05085977571732192,1.4362682110203426e-17,0.0,0.0,0.6398914156023319,0.4281340502574216,0.9687975917288421,0.01376694944817385,0.8233579657296771,0.08441130847969124,0.0,0.0,0.0,0.0,0.0,0.0
0.015,0.075,0.16310888909437896,1.8330010455642418e-17,1.1102230246251565e-16,0.0,0.5754090090090089,0.26884613616802017,0.9648673447471547,0.015532391738583923,0.8125629298862007,0.09014299460263807,0.0,0.0,0.0,0.0,0.0,0.0
0.0172,0.086,0.1908313598936254,4.091971051013616e-17,1.1102230246251565e-16,0.0,0.5258129357284617,0.08301504693041013,0.989003400664333,0.004802215089154767,0.8951353284672716,0.048111302154828,0.0,0.0,0.0,0.0,0.0,0.0
0.0086,0.043,0.09607228448425678,2.3962453502697147e-19,0.0,0.0,0.5743238317416344,0.24042721039347045,0.9795633547432961,0.008967470107609286,0.8570432049299375,0.0669972840398104,0.0,0.0,0.0,0.0,0.0,0.0
0.0068000000000000005,0.034,0.07685387347680102,-7.072764085930248e-17,1.1102230246251565e-16,0.0,0.6202654975033491,0.43514290689701096,0.9655311798318139,0.015233697016375078,0.814342196048251,0.08919306117163917,0.0,0.0,0.0,0.0,0.0,0.0
0.0058000000000000005,0.029,0.06719217513332715,3.02381537067438e-17,2.220446049250313e-16,0.0,0.6065911431513903,0.37312710476010247,0.9703386226355677,0.01307668194126452,0.8277752126886716,0.0820875824698151,0.0,0.0,0.0,0.0,0.0,0.0
