index,label_original,label_name,quality_score,is_issue,suggested_label,suggested_name,prob_MCAR,prob_MAR,prob_MNAR,group,rank
678,1,MAR,0.0013994754541738156,True,2,MNAR,0.0018132459835251949,0.0013994754541738156,0.9967872785623011,MAR_sick_tsh,190
944,2,MNAR,0.001412801969647546,True,1,MAR,0.0006673408412807847,0.9979198571890717,0.001412801969647546,MNAR_kidney_pot,191
121,0,MCAR,0.0014365295550155264,True,2,MNAR,0.0014365295550155264,0.17241407976537076,0.8261493906796138,MCAR_cylinderbands_bladepressure,192
28,0,MCAR,0.0014445595107755672,True,1,MAR,0.0014445595107755672,0.9806615812615125,0.017893859227711906,MCAR_autompg_horsepower,193
681,1,MAR,0.0014713801139751188,True,2,MNAR,0.004769125074071293,0.0014713801139751188,0.9937594948119536,MAR_sick_tsh,194
1033,2,MNAR,0.0015023289899849452,True,1,MAR,4.748544513970305e-06,0.9984929224655011,0.0015023289899849452,MNAR_mroz_wages,195
1049,2,MNAR,0.0015633801595714703,True,1,MAR,3.5872868428006383e-06,0.9984330325535858,0.0015633801595714703,MNAR_mroz_wages,196
1056,2,MNAR,0.0015752907654663238,True,1,MAR,5.640126726652505e-06,0.9984190691078071,0.0015752907654663238,MNAR_mroz_wages,197
1090,2,MNAR,0.0015894578700169865,True,1,MAR,0.0002703957987833036,0.9981401463311997,0.0015894578700169865,MNAR_pima_insulin,198
127,0,MCAR,0.0016399963945862835,True,2,MNAR,0.0016399963945862835,0.1473191030089277,0.8510409005964861,MCAR_cylinderbands_bladepressure,199
1042,2,MNAR,0.0016761120219176717,True,1,MAR,3.96638263520957e-06,0.9983199215954471,0.0016761120219176717,MNAR_mroz_wages,200
98,0,MCAR,0.001709506155410874,True,1,MAR,0.001709506155410874,0.9752342677540367,0.02305622609055251,MCAR_cylinderbands_bladepressure,201
1126,2,MNAR,0.0017420992835081544,True,1,MAR,0.00012654477682619693,0.9981313559396658,0.0017420992835081544,MNAR_pima_insulin,202
973,2,MNAR,0.0017733911074192723,True,1,MAR,0.027348264756175883,0.9708783441364048,0.0017733911074192723,MNAR_kidney_pot,203
151,0,MCAR,0.0018022286316108477,True,2,MNAR,0.0018022286316108477,0.0001705223937661414,0.9980272489746229,MCAR_cylinderbands_esavoltage,204
1,0,MCAR,0.0018121144663152326,True,1,MAR,0.0018121144663152326,0.9962607602770418,0.001927125256642864,MCAR_autompg_horsepower,205
662,1,MAR,0.0018286590687222797,True,2,MNAR,0.017412213115520478,0.0018286590687222797,0.9807591278157572,MAR_sick_tsh,206
171,0,MCAR,0.0018761298446258639,True,2,MNAR,0.0018761298446258639,0.00023278418790686234,0.9978910859674673,MCAR_cylinderbands_esavoltage,207
425,1,MAR,0.0019039044831351826,True,2,MNAR,2.8279425728858804e-05,0.0019039044831351826,0.998067816091136,MAR_kidney_hemo,208
589,1,MAR,0.001919634467650218,True,2,MNAR,0.1959692020264419,0.001919634467650218,0.8021111635059078,MAR_sick_t3,209
411,1,MAR,0.001925151502633941,True,2,MNAR,0.0002938182533864062,0.001925151502633941,0.9977810302439797,MAR_kidney_hemo,210
392,1,MAR,0.0019486546773049098,True,2,MNAR,3.232192120219916e-05,0.0019486546773049098,0.998019023401493,MAR_kidney_hemo,211
89,0,MCAR,0.001961858058602179,True,2,MNAR,0.001961858058602179,0.10973807922992285,0.888300062711475,MCAR_cylinderbands_bladepressure,212
1127,2,MNAR,0.0019815100620367504,True,1,MAR,0.0004050029782181817,0.997613486959745,0.0019815100620367504,MNAR_pima_insulin,213
664,1,MAR,0.0020488282016023697,True,2,MNAR,0.00030578763549117484,0.0020488282016023697,0.9976453841629065,MAR_sick_tsh,214
587,1,MAR,0.00210195938089285,True,0,MCAR,0.9977900806258195,0.00210195938089285,0.00010795999328757083,MAR_sick_t3,215
277,1,MAR,0.002169004326113956,True,0,MCAR,0.8079959267886966,0.002169004326113956,0.18983506888518933,MAR_airquality_ozone,216
597,1,MAR,0.002198829289275876,True,0,MCAR,0.9972518669543194,0.002198829289275876,0.0005493037564045464,MAR_sick_t3,217
1097,2,MNAR,0.002257276315183981,True,0,MCAR,0.9890793348305946,0.008663388854221344,0.002257276315183981,MNAR_pima_insulin,218
599,1,MAR,0.0022860697360394915,True,0,MCAR,0.9840471653533939,0.0022860697360394915,0.013666764910566558,MAR_sick_t3,219
885,2,MNAR,0.002318413612600068,True,1,MAR,0.000837102440306509,0.9968444839470935,0.002318413612600068,MNAR_cylinderbands_varnishpct,220
624,1,MAR,0.0023243259401674434,True,2,MNAR,0.005281542635641479,0.0023243259401674434,0.9923941314241911,MAR_sick_t3,221
618,1,MAR,0.0023599012952723337,True,0,MCAR,0.9936393433734371,0.0023599012952723337,0.004000755331290648,MAR_sick_t3,222
154,0,MCAR,0.002414338012941756,True,2,MNAR,0.002414338012941756,0.3074589303251558,0.6901267316619024,MCAR_cylinderbands_esavoltage,223
818,2,MNAR,0.0024427150200693496,True,0,MCAR,0.7130610461793625,0.2844962388005683,0.0024427150200693496,MNAR_adult_capitalgain,224
1066,2,MNAR,0.0024591977304794315,True,1,MAR,2.195510102384238e-05,0.9975188471684968,0.0024591977304794315,MNAR_mroz_wages,225
810,2,MNAR,0.002486201399633707,True,1,MAR,0.0003611442579042767,0.9971526543424619,0.002486201399633707,MNAR_adult_capitalgain,226
90,0,MCAR,0.002504599602106986,True,2,MNAR,0.002504599602106986,0.3850660996773881,0.6124293007205048,MCAR_cylinderbands_bladepressure,227
1083,2,MNAR,0.002543592747105753,True,1,MAR,0.0653270696976723,0.9321293375552218,0.002543592747105753,MNAR_pima_insulin,228
36,0,MCAR,0.0025577816017227605,True,1,MAR,0.0025577816017227605,0.9969136818105137,0.0005285365877636118,MCAR_autompg_horsepower,229
594,1,MAR,0.0025834991936805585,True,0,MCAR,0.9969683413969465,0.0025834991936805585,0.0004481594093730719,MAR_sick_t3,230
629,1,MAR,0.002612099944222817,True,0,MCAR,0.9972810251966212,0.002612099944222817,0.00010687485915589993,MAR_sick_t3,231
905,2,MNAR,0.0026490831471089153,True,0,MCAR,0.9775992165072713,0.01975170034561967,0.0026490831471089153,MNAR_cylinderbands_varnishpct,232
677,1,MAR,0.0028083282071390803,True,2,MNAR,0.00030831149738990213,0.0028083282071390803,0.996883360295471,MAR_sick_tsh,233
74,0,MCAR,0.0028310618885066027,True,2,MNAR,0.0028310618885066027,0.09401321479889298,0.9031557233126004,MCAR_breastcancer_barenuclei,234
586,1,MAR,0.002838462717695086,True,0,MCAR,0.9962727854700344,0.002838462717695086,0.00088875181227053,MAR_sick_t3,235
657,1,MAR,0.002839016006775942,True,2,MNAR,0.00012174490623207992,0.002839016006775942,0.997039239086992,MAR_sick_tsh,236
34,0,MCAR,0.002856701811558183,True,1,MAR,0.002856701811558183,0.9774131042798089,0.01973019390863298,MCAR_autompg_horsepower,237
110,0,MCAR,0.002861088803159776,True,1,MAR,0.002861088803159776,0.6586640633463917,0.33847484785044846,MCAR_cylinderbands_bladepressure,238
954,2,MNAR,0.0028886155458637984,True,1,MAR,0.0016937065909225842,0.9954176778632136,0.0028886155458637984,MNAR_kidney_pot,239
326,1,MAR,0.0029877401318214847,True,2,MNAR,0.11550827766923137,0.0029877401318214847,0.8815039821989472,MAR_colic_resprate,240
1081,2,MNAR,0.0030013443809968764,True,1,MAR,4.993357067267961e-06,0.9969936622619359,0.0030013443809968764,MNAR_mroz_wages,241
1009,2,MNAR,0.003057905578175564,True,1,MAR,0.0015141166980373244,0.9954279777237871,0.003057905578175564,MNAR_kidney_sod,242
134,0,MCAR,0.0031148085343145715,True,2,MNAR,0.0031148085343145715,0.13673925117549018,0.8601459402901952,MCAR_cylinderbands_esavoltage,243
165,0,MCAR,0.0031663810899521297,True,2,MNAR,0.0031663810899521297,0.002399069461663647,0.9944345494483843,MCAR_cylinderbands_esavoltage,244
1063,2,MNAR,0.003231173410900433,True,1,MAR,4.868001105120474e-05,0.9967201465780485,0.003231173410900433,MNAR_mroz_wages,245
803,2,MNAR,0.0032393747291577565,True,0,MCAR,0.9789230011817128,0.01783762408912943,0.0032393747291577565,MNAR_adult_capitalgain,246
1088,2,MNAR,0.003294139152039244,True,1,MAR,7.043994770468985e-05,0.996635420900256,0.003294139152039244,MNAR_pima_insulin,247
421,1,MAR,0.0033504631095692913,True,2,MNAR,5.9633038969061156e-05,0.0033504631095692913,0.9965899038514617,MAR_kidney_hemo,248
325,1,MAR,0.003642227059215239,True,2,MNAR,9.347929744579636e-05,0.003642227059215239,0.9962642936433389,MAR_colic_resprate,249
1025,2,MNAR,0.003663029823752718,True,1,MAR,1.8104278176452272e-05,0.9963188658980708,0.003663029823752718,MNAR_kidney_sod,250
863,2,MNAR,0.0036905448238970357,True,1,MAR,0.00011886372057178868,0.9961905914555312,0.0036905448238970357,MNAR_colic_refluxph,251
123,0,MCAR,0.0037101536989024965,True,2,MNAR,0.0037101536989024965,0.10627795039577119,0.8900118959053264,MCAR_cylinderbands_bladepressure,252
672,1,MAR,0.0037292335375579727,True,2,MNAR,0.003109979683086136,0.0037292335375579727,0.9931607867793559,MAR_sick_tsh,253
600,1,MAR,0.003833539551034636,True,0,MCAR,0.9959590556437236,0.003833539551034636,0.00020740480524199714,MAR_sick_t3,254
457,1,MAR,0.00385258646583123,True,2,MNAR,5.502960633695681e-07,0.00385258646583123,0.9961468632381054,MAR_mammographic_density,255
126,0,MCAR,0.0038657466444374407,True,2,MNAR,0.0038657466444374407,0.47455665233894667,0.5215776010166159,MCAR_cylinderbands_bladepressure,256
109,0,MCAR,0.0038942498908516826,True,1,MAR,0.0038942498908516826,0.9087735442784501,0.08733220583069812,MCAR_cylinderbands_bladepressure,257
232,1,MAR,0.0039040533616317027,True,2,MNAR,3.1495876199743846e-05,0.0039040533616317027,0.9960644507621685,MAR_airquality_ozone,258
5,0,MCAR,0.003919391036470558,True,1,MAR,0.003919391036470558,0.950701912671319,0.04537869629221038,MCAR_autompg_horsepower,259
1084,2,MNAR,0.003989980407598457,True,1,MAR,7.474272416773619e-05,0.9959352768682338,0.003989980407598457,MNAR_pima_insulin,260
7,0,MCAR,0.004056023730429049,True,1,MAR,0.004056023730429049,0.9459402166540712,0.05000375961549967,MCAR_autompg_horsepower,261
406,1,MAR,0.004117413204669986,True,2,MNAR,3.1812588870503236e-05,0.004117413204669986,0.9958507742064596,MAR_kidney_hemo,262
17,0,MCAR,0.004121070919765066,True,1,MAR,0.004121070919765066,0.9884567843123226,0.007422144767912486,MCAR_autompg_horsepower,263
628,1,MAR,0.004166172963333015,True,0,MCAR,0.9922716722873626,0.004166172963333015,0.003562154749304353,MAR_sick_t3,264
87,0,MCAR,0.004231963001267693,True,2,MNAR,0.004231963001267693,0.040319718364610145,0.9554483186341222,MCAR_cylinderbands_bladepressure,265
1082,2,MNAR,0.004238110179928157,True,1,MAR,0.00040498256322107754,0.9953569072568509,0.004238110179928157,MNAR_pima_insulin,266
631,1,MAR,0.004249653011594158,True,2,MNAR,0.01417844461165199,0.004249653011594158,0.9815719023767537,MAR_sick_t3,267
911,2,MNAR,0.004388436277750735,True,1,MAR,3.893968158118524e-06,0.9956076697540912,0.004388436277750735,MNAR_cylinderbands_varnishpct,268
667,1,MAR,0.00447942000668538,True,2,MNAR,0.00018271467424879444,0.00447942000668538,0.9953378653190658,MAR_sick_tsh,269
275,1,MAR,0.004536776438788603,True,2,MNAR,0.0001695578916018378,0.004536776438788603,0.9952936656696095,MAR_airquality_ozone,270
323,1,MAR,0.004743819436356091,True,2,MNAR,0.00025006127460131347,0.004743819436356091,0.9950061192890427,MAR_colic_resprate,271
111,0,MCAR,0.004778717881415559,True,2,MNAR,0.004778717881415559,0.40488378245174833,0.5903374996668361,MCAR_cylinderbands_bladepressure,272
161,0,MCAR,0.004784055200223237,True,2,MNAR,0.004784055200223237,0.021900900866064117,0.9733150439337127,MCAR_cylinderbands_esavoltage,273
799,2,MNAR,0.004946931881981893,True,1,MAR,0.016949333519212555,0.9781037345988056,0.004946931881981893,MNAR_adult_capitalgain,274
120,0,MCAR,0.004952303924916024,True,2,MNAR,0.004952303924916024,0.047503710120480845,0.9475439859546031,MCAR_cylinderbands_bladepressure,275
391,1,MAR,0.004957017546888977,True,2,MNAR,4.630978812600153e-05,0.004957017546888977,0.9949966726649851,MAR_kidney_hemo,276
1064,2,MNAR,0.004957346794904786,True,1,MAR,1.9581487966922706e-06,0.9950406950562984,0.004957346794904786,MNAR_mroz_wages,277
1075,2,MNAR,0.005060939513525425,True,1,MAR,2.928985845445057e-05,0.9949097706280201,0.005060939513525425,MNAR_mroz_wages,278
782,2,MNAR,0.005087960654977851,True,0,MCAR,0.8898887619368635,0.10502327740815877,0.005087960654977851,MNAR_adult_capitalgain,279
113,0,MCAR,0.005161302252598324,True,1,MAR,0.005161302252598324,0.9355922202853664,0.05924647746203529,MCAR_cylinderbands_bladepressure,280
424,1,MAR,0.005251560082990605,True,2,MNAR,8.234461764209521e-05,0.005251560082990605,0.9946660952993672,MAR_kidney_hemo,281
633,1,MAR,0.00528970149881946,True,2,MNAR,0.0017081216049645968,0.00528970149881946,0.9930021768962161,MAR_sick_tsh,282
648,1,MAR,0.005422541227070221,True,2,MNAR,1.6319585158410426e-05,0.005422541227070221,0.9945611391877713,MAR_sick_tsh,283
179,0,MCAR,0.005513581501699135,True,2,MNAR,0.005513581501699135,0.17288334073221015,0.8216030777660908,MCAR_cylinderbands_esavoltage,284
1076,2,MNAR,0.005571836066053547,True,1,MAR,9.953951065763857e-06,0.9944182099828808,0.005571836066053547,MNAR_mroz_wages,285
153,0,MCAR,0.005590335706995457,True,2,MNAR,0.005590335706995457,0.008980587721821595,0.985429076571183,MCAR_cylinderbands_esavoltage,286
393,1,MAR,0.0056018246610886205,True,2,MNAR,1.0438570897959543e-05,0.0056018246610886205,0.9943877367680134,MAR_kidney_hemo,287
904,2,MNAR,0.005699058774474123,True,1,MAR,6.924329734421461e-06,0.9942940168957914,0.005699058774474123,MNAR_cylinderbands_varnishpct,288
0,0,MCAR,0.005742572494045632,True,1,MAR,0.005742572494045632,0.9786771353257453,0.015580292180209024,MCAR_autompg_horsepower,289
100,0,MCAR,0.005756607338371929,True,1,MAR,0.005756607338371929,0.8927123017898362,0.10153109087179185,MCAR_cylinderbands_bladepressure,290
1035,2,MNAR,0.005761893914179088,True,1,MAR,3.273859897907029e-05,0.994205367486842,0.005761893914179088,MNAR_mroz_wages,291
899,2,MNAR,0.006199671304786752,True,1,MAR,0.00013073958610812606,0.9936695891091051,0.006199671304786752,MNAR_cylinderbands_varnishpct,292
88,0,MCAR,0.006220401919020011,True,1,MAR,0.006220401919020011,0.7294649483570766,0.2643146497239034,MCAR_cylinderbands_bladepressure,293
324,1,MAR,0.006236168059772723,True,2,MNAR,0.0004117338464777532,0.006236168059772723,0.9933520980937496,MAR_colic_resprate,294
1036,2,MNAR,0.006282346361338246,True,1,MAR,0.00016378277347596173,0.9935538708651858,0.006282346361338246,MNAR_mroz_wages,295
118,0,MCAR,0.006355390295710062,True,2,MNAR,0.006355390295710062,0.312964292736365,0.6806803169679249,MCAR_cylinderbands_bladepressure,296
659,1,MAR,0.006406426738276828,True,2,MNAR,0.00037660284049693244,0.006406426738276828,0.9932169704212263,MAR_sick_tsh,297
414,1,MAR,0.0064395273328173375,True,2,MNAR,1.845195658074172e-05,0.0064395273328173375,0.9935420207106019,MAR_kidney_hemo,298
347,1,MAR,0.006459882422391589,True,2,MNAR,0.00568291807814435,0.006459882422391589,0.9878571994994639,MAR_hearth_chol,299
1118,2,MNAR,0.0065651489431376485,True,1,MAR,6.265194594919833e-05,0.993372199110913,0.0065651489431376485,MNAR_pima_insulin,300
1085,2,MNAR,0.006744009351189486,True,0,MCAR,0.5198311870748041,0.47342480357400635,0.006744009351189486,MNAR_pima_insulin,301
582,1,MAR,0.006937225952228544,True,0,MCAR,0.9915053978812818,0.006937225952228544,0.0015573761664897411,MAR_sick_t3,302
896,2,MNAR,0.007015093444683699,True,1,MAR,0.0012903953182086224,0.9916945112371076,0.007015093444683699,MNAR_cylinderbands_varnishpct,303
637,1,MAR,0.007248202121515308,True,2,MNAR,0.15187971417154944,0.007248202121515308,0.8408720837069352,MAR_sick_tsh,304
86,0,MCAR,0.007503766769893041,True,1,MAR,0.007503766769893041,0.7970477980218853,0.19544843520822178,MCAR_cylinderbands_bladepressure,305
1121,2,MNAR,0.007574676655406132,True,1,MAR,0.010269130229106792,0.9821561931154872,0.007574676655406132,MNAR_pima_insulin,306
976,2,MNAR,0.00762195511877537,True,1,MAR,0.060306478918389896,0.9320715659628346,0.00762195511877537,MNAR_kidney_pot,307
1058,2,MNAR,0.007925222367301966,True,1,MAR,9.947575167725423e-05,0.9919753018810208,0.007925222367301966,MNAR_mroz_wages,308
626,1,MAR,0.007968602345964157,True,0,MCAR,0.990864739984638,0.007968602345964157,0.0011666576693980344,MAR_sick_t3,309
988,2,MNAR,0.00810688770638538,True,1,MAR,0.00016335476187398723,0.9917297575317405,0.00810688770638538,MNAR_kidney_sod,310
621,1,MAR,0.008399742974578909,True,0,MCAR,0.9915692419774044,0.008399742974578909,3.101504801680524e-05,MAR_sick_t3,311
1062,2,MNAR,0.00845267969740418,True,1,MAR,1.0314405369022634e-05,0.9915370058972267,0.00845267969740418,MNAR_mroz_wages,312
930,2,MNAR,0.008555717607210515,True,1,MAR,0.00016667161067290012,0.9912776107821166,0.008555717607210515,MNAR_cylinderbands_varnishpct,313
934,2,MNAR,0.008805995342962381,True,1,MAR,0.014802421143204092,0.9763915835138336,0.008805995342962381,MNAR_kidney_pot,314
900,2,MNAR,0.008855441753474696,True,1,MAR,0.00010031187477357408,0.9910442463717517,0.008855441753474696,MNAR_cylinderbands_varnishpct,315
1004,2,MNAR,0.009043033841091622,True,1,MAR,5.881396505736474e-05,0.990898152193851,0.009043033841091622,MNAR_kidney_sod,316
1055,2,MNAR,0.009102103638355867,True,1,MAR,1.9073418181399904e-06,0.9908959890198261,0.009102103638355867,MNAR_mroz_wages,317
135,0,MCAR,0.009129948065562651,True,2,MNAR,0.009129948065562651,0.0020265727454038263,0.9888434791890336,MCAR_cylinderbands_esavoltage,318
822,2,MNAR,0.009358692478413814,True,1,MAR,0.0004155272597403613,0.9902257802618457,0.009358692478413814,MNAR_adult_capitalgain,319
617,1,MAR,0.009374498164862261,True,0,MCAR,0.9863351402989539,0.009374498164862261,0.004290361536183967,MAR_sick_t3,320
19,0,MCAR,0.009478450899836255,True,1,MAR,0.009478450899836255,0.8458293773689446,0.1446921717312192,MCAR_autompg_horsepower,321
991,2,MNAR,0.009605689433474661,True,1,MAR,0.0006194067074410193,0.9897749038590842,0.009605689433474661,MNAR_kidney_sod,322
287,1,MAR,0.009709824485646763,True,2,MNAR,0.00010399446629563228,0.009709824485646763,0.9901861810480577,MAR_colic_resprate,323
1080,2,MNAR,0.009973381279551474,True,1,MAR,5.58770797191897e-05,0.9899707416407292,0.009973381279551474,MNAR_mroz_wages,324
644,1,MAR,0.010005510002142295,True,2,MNAR,0.003236389885742926,0.010005510002142295,0.9867581001121147,MAR_sick_tsh,325
795,2,MNAR,0.010006399182818388,True,1,MAR,0.00026839564274926006,0.9897252051744324,0.010006399182818388,MNAR_adult_capitalgain,326
96,0,MCAR,0.01014060002489324,True,2,MNAR,0.01014060002489324,0.2878102414551138,0.702049158519993,MCAR_cylinderbands_bladepressure,327
640,1,MAR,0.010215929044601186,True,2,MNAR,0.0006087013327754884,0.010215929044601186,0.9891753696226233,MAR_sick_tsh,328
170,0,MCAR,0.010287339934058162,True,2,MNAR,0.010287339934058162,0.004707268413501406,0.9850053916524404,MCAR_cylinderbands_esavoltage,329
958,2,MNAR,0.01030266675943887,True,1,MAR,0.0019466627312298324,0.9877506705093313,0.01030266675943887,MNAR_kidney_pot,330
410,1,MAR,0.01073408596273596,True,2,MNAR,0.00017060062702538027,0.01073408596273596,0.9890953134102388,MAR_kidney_hemo,331
609,1,MAR,0.010747308137963232,True,0,MCAR,0.9891106299131917,0.010747308137963232,0.00014206194884532303,MAR_sick_t3,332
1059,2,MNAR,0.010790745162395948,True,1,MAR,8.809184523611506e-05,0.9891211629923679,0.010790745162395948,MNAR_mroz_wages,333
27,0,MCAR,0.011047354904644934,True,1,MAR,0.011047354904644934,0.5438371259379153,0.4451155191574398,MCAR_autompg_horsepower,334
1100,2,MNAR,0.011378155672201984,True,1,MAR,0.0001684359469166939,0.9884534083808814,0.011378155672201984,MNAR_pima_insulin,335
237,1,MAR,0.011705872137034121,True,2,MNAR,0.0018764529501017944,0.011705872137034121,0.9864176749128641,MAR_airquality_ozone,336
1125,2,MNAR,0.01171341651337565,True,1,MAR,8.53068087112572e-06,0.9882780528057532,0.01171341651337565,MNAR_pima_insulin,337
862,2,MNAR,0.011790162617233006,True,0,MCAR,0.9189697075048293,0.0692401298779377,0.011790162617233006,MNAR_colic_refluxph,338
680,1,MAR,0.012337994288990212,True,2,MNAR,0.0008471894621413036,0.012337994288990212,0.9868148162488685,MAR_sick_tsh,339
2,0,MCAR,0.012400842101614552,True,1,MAR,0.012400842101614552,0.985815557682948,0.001783600215437325,MCAR_autompg_horsepower,340
1000,2,MNAR,0.012472109357493546,True,1,MAR,6.0543774115145296e-05,0.9874673468683914,0.012472109357493546,MNAR_kidney_sod,341
260,1,MAR,0.012665008130084194,True,2,MNAR,2.4439088147142452e-05,0.012665008130084194,0.9873105527817686,MAR_airquality_ozone,342
301,1,MAR,0.012949243247953712,True,2,MNAR,0.013253361904248123,0.012949243247953712,0.973797394847798,MAR_colic_resprate,343
400,1,MAR,0.013050512919061518,True,2,MNAR,9.409708758327561e-05,0.013050512919061518,0.9868553899933552,MAR_kidney_hemo,344
250,1,MAR,0.013126518663722136,True,2,MNAR,0.0012724203484088224,0.013126518663722136,0.985601060987869,MAR_airquality_ozone,345
420,1,MAR,0.013296457806137913,True,2,MNAR,2.0139729668256004e-05,0.013296457806137913,0.9866834024641937,MAR_kidney_hemo,346
595,1,MAR,0.013490456595635263,True,0,MCAR,0.9845866557752472,0.013490456595635263,0.0019228876291175932,MAR_sick_t3,347
397,1,MAR,0.013847404281114731,True,2,MNAR,0.00023132618488457086,0.013847404281114731,0.9859212695340006,MAR_kidney_hemo,348
1069,2,MNAR,0.01393814003839262,True,1,MAR,4.7546669067951794e-05,0.9860143132925395,0.01393814003839262,MNAR_mroz_wages,349
174,0,MCAR,0.01415887074727647,True,2,MNAR,0.01415887074727647,0.24313773336009473,0.7427033958926288,MCAR_cylinderbands_esavoltage,350
1061,2,MNAR,0.014231936127462616,True,1,MAR,3.7099187455158924e-05,0.9857309646850821,0.014231936127462616,MNAR_mroz_wages,351
456,1,MAR,0.015005394691813511,True,2,MNAR,0.0006014275619039566,0.015005394691813511,0.9843931777462824,MAR_mammographic_density,352
717,1,MAR,0.01502935866721176,True,2,MNAR,2.672727811192899e-06,0.01502935866721176,0.9849679686049772,MAR_titanic_age,353
419,1,MAR,0.01517485994614492,True,2,MNAR,5.786930198396386e-05,0.01517485994614492,0.9847672707518711,MAR_kidney_hemo,354
1091,2,MNAR,0.01521148747689088,True,1,MAR,0.02248087384519379,0.9623076386779152,0.01521148747689088,MNAR_pima_insulin,355
292,1,MAR,0.015220748557137417,True,2,MNAR,0.0006647192901851198,0.015220748557137417,0.9841145321526774,MAR_colic_resprate,356
468,1,MAR,0.01531578557913106,True,2,MNAR,1.2600107829282602e-06,0.01531578557913106,0.9846829544100859,MAR_mammographic_density,357
396,1,MAR,0.01532993996501467,True,2,MNAR,6.0377080894343803e-05,0.01532993996501467,0.984609682954091,MAR_kidney_hemo,358
333,1,MAR,0.015477549130696338,True,2,MNAR,0.0009702820615880031,0.015477549130696338,0.9835521688077156,MAR_hearth_chol,359
1045,2,MNAR,0.015660619721741875,True,1,MAR,2.2236860762039338e-05,0.9843171434174961,0.015660619721741875,MNAR_mroz_wages,360
3,0,MCAR,0.015854341942486524,True,1,MAR,0.015854341942486524,0.9752637289671652,0.008881929090348439,MCAR_autompg_horsepower,361
1068,2,MNAR,0.01617590350667773,True,1,MAR,5.69199063976139e-05,0.9837671765869245,0.01617590350667773,MNAR_mroz_wages,362
330,1,MAR,0.016367203213078253,True,0,MCAR,0.981394493512812,0.016367203213078253,0.0022383032741097805,MAR_colic_resprate,363
1120,2,MNAR,0.01665053256980457,True,1,MAR,6.512402742135507e-05,0.983284343402774,0.01665053256980457,MNAR_pima_insulin,364
413,1,MAR,0.0167232514929931,True,2,MNAR,1.1384452024952254e-05,0.0167232514929931,0.983265364054982,MAR_kidney_hemo,365
771,1,MAR,0.01681815658316771,True,2,MNAR,0.1279758545048746,0.01681815658316771,0.8552059889119578,MAR_titanic_age_v2,366
1096,2,MNAR,0.0176283240122229,True,1,MAR,0.009037676985608502,0.9733339990021685,0.0176283240122229,MNAR_pima_insulin,367
638,1,MAR,0.017674329853389594,True,2,MNAR,0.0009016180961585145,0.017674329853389594,0.9814240520504518,MAR_sick_tsh,368
960,2,MNAR,0.017927635998218054,True,1,MAR,0.0024467156780967744,0.9796256483236853,0.017927635998218054,MNAR_kidney_pot,369
1072,2,MNAR,0.018162905302748156,True,1,MAR,0.0001514857150668596,0.9816856089821849,0.018162905302748156,MNAR_mroz_wages,370
147,0,MCAR,0.018200994586635853,True,2,MNAR,0.018200994586635853,0.00600123056328959,0.9757977748500747,MCAR_cylinderbands_esavoltage,371
892,2,MNAR,0.01824262435855757,True,1,MAR,5.096079620488721e-05,0.9817064148452375,0.01824262435855757,MNAR_cylinderbands_varnishpct,372
416,1,MAR,0.018320725895248014,True,2,MNAR,1.2486404528954243e-05,0.018320725895248014,0.9816667877002231,MAR_kidney_hemo,373
184,0,MCAR,0.01843446149704761,True,1,MAR,0.01843446149704761,0.8236532557869907,0.1579122827159618,MCAR_hypothyroid_t4u,374
4,0,MCAR,0.01858334967370772,True,1,MAR,0.01858334967370772,0.8483707625257073,0.13304588780058504,MCAR_autompg_horsepower,375
1073,2,MNAR,0.018761631606523863,True,1,MAR,0.0001517395343489702,0.981086628859127,0.018761631606523863,MNAR_mroz_wages,376
283,1,MAR,0.019024957828518648,True,0,MCAR,0.8254425123927299,0.019024957828518648,0.15553252977875143,MAR_colic_resprate,377
402,1,MAR,0.019458043609310482,True,2,MNAR,0.0005843686052449588,0.019458043609310482,0.9799575877854446,MAR_kidney_hemo,378
893,2,MNAR,0.019555341155250004,True,1,MAR,4.277422002949831e-05,0.9804018846247203,0.019555341155250004,MNAR_cylinderbands_varnishpct,379
1052,2,MNAR,0.019610238486736813,True,1,MAR,4.402724015936199e-06,0.9803853587892473,0.019610238486736813,MNAR_mroz_wages,380
141,0,MCAR,0.01980336185379357,True,2,MNAR,0.01980336185379357,0.01532033012170723,0.9648763080244991,MCAR_cylinderbands_esavoltage,381
125,0,MCAR,0.020998402597678066,True,1,MAR,0.020998402597678066,0.9720489396330717,0.0069526577692501906,MCAR_cylinderbands_bladepressure,382
636,1,MAR,0.021092951840950166,True,2,MNAR,0.007712343005611724,0.021092951840950166,0.9711947051534382,MAR_sick_tsh,383
746,1,MAR,0.021137805335674886,True,2,MNAR,6.785848243692302e-05,0.021137805335674886,0.9787943361818882,MAR_titanic_age_v2,384
133,0,MCAR,0.021291426272529744,True,2,MNAR,0.021291426272529744,0.019321098198912853,0.9593874755285575,MCAR_cylinderbands_esavoltage,385
166,0,MCAR,0.021547418858577663,True,2,MNAR,0.021547418858577663,0.036488248540385806,0.9419643326010365,MCAR_cylinderbands_esavoltage,386
1099,2,MNAR,0.021795460984947196,True,1,MAR,9.331401152152207e-05,0.9781112250035313,0.021795460984947196,MNAR_pima_insulin,387
974,2,MNAR,0.021931341708242874,True,1,MAR,0.004632267487892663,0.9734363908038646,0.021931341708242874,MNAR_kidney_pot,388
